Semana,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2020-09-20,25.399945292233497,22.363082193870788,22.904923752122148,22.531318352335976,26.507157953291976,22.64973129360833,21.956657615416947,20.8704546380972,21.829756290712,24.352497328252973,22.44946819404503,21.305215474408914,26.402651941454085,22.292160027763995,20.64123398342698,21.925274050165765,25.4595305643313
2020-09-27,30.16914650218673,26.79404045218852,27.935059294408685,24.951478010132195,31.53814769408864,24.355829911495885,26.729606567249355,24.970335673542767,24.680367816917585,29.35429250912404,27.25273109700257,26.80455124795919,31.139084468016755,28.413196513904712,24.17640873438708,27.33872509562573,30.27742632380072
2020-10-04,25.82364171198743,23.301506508642166,24.10553094361245,21.4419111368202,27.08111803660474,21.42383476880833,21.38840853855144,20.339313154344435,20.7939284645648,24.961768461426946,22.240290391599977,22.214425529109825,26.74640400713475,24.34433114542808,21.17874045981984,22.44825843915548,25.623644923906767
2020-10-11,27.89302705399011,25.58514602962079,25.359961579939696,24.538001687753766,28.425012512263503,24.418267342114536,23.972547431033835,22.730928000908392,23.74109613452173,26.6570442251199,24.89345830611852,23.780419113179747,28.78313650771918,25.18881747068791,23.337377687903142,24.32751374142044,27.1373477072086
2020-10-18,29.912183997253656,26.81162920994545,26.56409758556809,26.245258842195785,30.794995805583653,26.28620629329019,25.235454542643826,24.246892112632853,25.07221893788317,28.071304158231136,26.192134142128413,25.320914587241944,31.200203650706523,26.789086989843188,24.603659273026736,25.73742326411716,29.210398365545142
2020-10-25,25.00130954825893,25.80011302220033,23.52434708020702,24.747999889510016,26.869535906415443,24.01928284545663,26.823174857537182,24.553525708681576,24.62354394834336,23.861922470067025,26.77715153054242,26.06708401168453,26.45188465633908,24.99963876839725,21.7508464118022,26.53288502702508,24.70028095553828
2020-11-01,26.38628480241106,24.34373062150056,23.480671527222817,22.33086585430872,27.652085417910563,21.836218917385185,23.538786635106923,22.49690576231325,22.499522393930214,24.950882683186485,24.52430953318939,23.20802222300733,27.79046971457345,23.74581753617933,20.49890469735113,23.77721410628168,25.91284009002932
2020-11-08,28.52454930014592,26.49503702903861,26.19734094496205,26.09862964210056,28.566978951545224,25.882754047251424,25.44992683788778,24.553753276676325,25.1913607442449,27.570157738718866,26.43961891075233,25.99045266616698,28.988787752320867,26.47292241080269,24.4017472592241,26.29753799214522,27.44907812930824
2020-11-15,25.77938223437453,25.803065123080195,24.340029033603347,24.28024962118694,26.401449508441104,24.5597779042012,25.199237428670724,23.91509642266608,24.217392255182137,25.05187711190051,26.163476620298443,25.034925018680703,26.82621954030512,25.265999937416023,22.27799684252977,25.5548876073729,24.113327093201505
2020-11-22,30.26879526872279,28.00324413567972,27.20805897835407,26.96727118321828,31.18772458994856,27.001480257188952,26.96616723308063,25.68957953316825,25.86662631772036,28.57248728186797,28.07451681492132,27.678877820223168,31.32335385208425,28.384087028548706,25.09111597267469,27.973017948247684,29.018977292464427
2020-11-29,24.853451727593416,26.115014751328587,23.617692193418023,26.081049535955703,25.902326650217145,25.915624509293444,27.0458682090826,25.66250304383117,25.63180983183202,24.135804486355173,27.16716501145136,27.1078783122677,25.852708582712417,25.01867241325424,23.181445966310253,27.08131449749792,23.930724084859264
2020-12-06,28.359412876949047,27.11210590740765,26.30855813741472,25.811032407340548,29.49848761653829,25.934232288345868,26.34940791894673,25.106983061951475,25.11819139058809,27.189566825720807,27.526099721074623,26.88631713743801,29.43407815211528,26.87116935859804,24.38048862359863,27.097356232644994,26.94855503123404
2020-12-13,29.10767744989776,28.129078477684622,27.687940068655344,27.447316112972445,28.596186497403814,27.30397538635568,27.163971614559603,26.323506210128983,26.160516619449027,28.59136894556481,28.496473034945403,28.16067999199716,29.2925587897135,28.00830414458419,25.64979177634419,28.18308712684945,27.059403542881064
2020-12-20,27.3870974581214,26.61105152488009,25.277093483688773,26.37452353466125,28.207695416747683,26.197597484024023,27.46889735519365,25.23365592560211,25.95772725308712,26.21219121806399,27.113891733673224,27.1023697197598,28.3417373642498,26.130511025359706,24.00315719867321,27.30927360967647,26.25556504694278
2020-12-27,28.08809878129603,27.51193926939324,26.585663162509,27.909286524568287,29.1607084281351,27.797459080719424,27.4794173782838,26.14573057397619,27.13512660659223,27.368740244845032,28.1262336846554,28.10418799623968,28.965488658448443,27.022026602439738,25.01291369725584,28.01419493643505,27.037085394332347
