Semana,ano_epi,SE,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2020-11-01,2020,45,1.9267242,16.811508,2.0515625,28.676136,0.072916664,14.893518,6.1826925,14.641304,29.01736,0.7890625,15.422222,6.175,0.5208333,4.449468,13.510761,6.0661764,0.53365386
2020-11-08,2020,46,30.435345,41.20139,42.64922,41.951706,29.078125,13.0,44.39904,68.320656,58.083332,38.765625,40.968056,37.145,30.496529,22.511303,23.983858,33.419117,40.15745
2020-11-15,2020,47,15.640086,48.552578,26.571875,45.90057,10.792969,45.79398,52.307693,39.278984,46.564236,24.420898,51.11111,54.05,15.598958,17.704123,28.686258,59.242645,21.223558
2020-11-22,2020,48,7.0689654,30.373016,15.98125,42.46875,9.160156,22.92824,24.653847,23.572464,40.435764,16.125,40.134724,33.89,16.489584,8.381649,19.77235,26.441177,20.388222
2020-11-29,2020,49,79.605606,57.83631,40.865623,30.286932,93.54818,21.430555,47.201923,76.80616,39.9375,56.783203,64.880554,37.155,109.75694,37.565823,45.221855,42.268383,95.905045
2020-12-06,2020,50,3.088362,15.017858,21.517187,44.18182,0.7786458,43.789352,35.625,33.991848,29.26389,11.146484,22.338888,32.0875,2.4878473,9.52859,21.153559,24.893383,2.4627404
2020-12-13,2020,51,5.3836207,80.93849,24.003124,43.607956,9.545573,51.416668,66.88461,87.085144,39.140625,10.532227,86.30139,69.27,7.467014,37.92021,28.743792,64.97059,18.423077
2020-12-20,2020,52,10.6875,4.0396824,10.824219,9.278409,22.40625,1.6550926,8.620193,9.894928,10.105903,15.595703,4.4083333,14.79,21.260416,4.90891,8.987583,8.911765,26.600962
2020-12-27,2020,53,48.64871,23.607143,28.782812,25.568182,19.128906,15.261574,34.427883,38.634056,27.53993,49.61914,42.494446,70.775,29.350695,20.84508,34.581955,45.441177,30.942308
2021-01-03,2021,1,32.60129,43.728176,23.03125,43.329544,37.479168,21.773148,59.923077,38.936596,35.23611,37.063477,38.36111,68.48,26.342014,26.561834,42.159355,60.35294,34.460335
2021-01-10,2021,2,40.22198,11.355159,16.723438,27.18466,17.88151,14.037037,41.408653,33.40308,27.394096,42.737305,20.875,72.5875,28.42014,7.649601,24.600166,47.433823,37.0012
2021-01-17,2021,3,73.98707,129.87004,83.385155,78.30398,35.26302,35.99537,138.38942,120.683876,95.302086,82.7832,159.36945,175.36,46.668404,86.2367,105.840645,172.73161,62.1238
2021-01-24,2021,4,82.37931,84.46429,55.965626,80.16761,132.61589,66.5625,50.745193,127.06159,104.80382,68.08496,79.69028,57.72,105.80035,30.632315,91.24669,40.367645,110.83173
2021-01-31,2021,5,12.702586,26.35119,11.80625,33.97443,16.395834,31.842592,29.913462,26.076992,16.569445,13.782227,33.6,22.2075,13.197917,6.8171544,28.759933,24.308823,10.365385
2021-02-07,2021,6,22.711206,9.777778,7.4015627,5.653409,1.7291666,5.4791665,20.524038,20.981884,15.012153,30.039062,28.765278,35.275,4.3680553,7.84242,8.945778,31.88603,5.4278846
