Semana,casos,focos,tmin,tmed,tmax,prec
2020-02-16,1.0,44.0,22.94825063432966,25.909590584891184,29.766244615827286,10.75
2020-02-23,1.0,13.0,18.762954439435685,23.0922783442906,27.50321061270577,36.8125
2020-03-01,0.0,37.0,19.1108033316476,22.73633711678641,26.468420028686523,24.0
2020-03-08,0.0,44.0,21.318866184779576,25.248550142560685,30.396127155848912,0.25
2020-03-15,3.0,17.0,22.026206697736463,25.02530670166016,28.83017376491002,5.9375
2020-03-22,0.0,1.0,19.858782632010325,23.759117943899973,28.37635694231306,6.125
2020-03-29,3.0,28.0,21.146684646606445,24.58608899797712,28.93090602329799,2.0
2020-04-05,0.0,44.0,15.998554910932269,20.43542507716588,24.989077704293383,8.0625
2020-04-12,3.0,64.0,14.7774418422154,19.976307460239955,26.15771702357701,2.5
2020-04-19,0.0,47.0,17.377107075282506,21.96739142281669,27.501128332955496,0.125
2020-04-26,1.0,33.0,19.882865360804967,22.649705614362443,26.05090958731515,7.875
2020-05-03,2.0,44.0,14.593642371041437,18.56234223502023,23.46242196219308,2.25
2020-05-10,4.0,56.0,16.284330095563615,19.7082154410226,24.36392402648925,4.0
2020-05-17,3.0,72.0,16.373337609427317,20.11193329947336,25.52211897713797,3.0
2020-05-24,4.0,71.0,11.748652049473352,17.015748705182755,23.303973606654576,0.375
2020-05-31,4.0,51.0,14.682152203151158,17.82095091683524,22.00730650765556,74.6875
2020-06-07,3.0,72.0,16.650738852364675,19.72755105154855,25.283543178013392,24.25
2020-06-14,0.0,81.0,16.663986342293875,19.237584386553085,23.30451420375279,8.25
2020-06-21,1.0,92.0,15.77912139892578,19.78925309862409,24.749233109610422,8.5625
2020-06-28,0.0,42.0,11.338997840881348,14.726962906973702,19.246139526367188,23.9375
2020-07-05,0.0,80.0,13.36903899056571,16.39912305559431,20.21024104527065,32.0625
2020-07-12,0.0,89.0,12.65115635735648,15.663958413260325,19.64356204441616,56.3125
2020-07-19,1.0,85.0,16.094285556248256,19.73992265973772,25.129056113106863,0.5
2020-07-26,0.0,69.0,12.192131996154783,15.335809571402413,19.44232422964913,15.25
2020-08-02,0.0,58.0,14.397079331534249,18.356342315673828,23.6897771017892,0.375
2020-08-09,0.0,46.0,15.206862585885183,17.804273196629115,21.521378653390062,78.0
2020-08-16,0.0,63.0,13.152361937931603,15.518624305725098,18.58931704929897,23.0
2020-08-23,0.0,59.0,13.084968975612096,17.235941205705917,22.71444266183036,0.25
2020-08-30,0.0,25.0,16.07519476754325,17.803913525172643,20.62892505100795,10.0625
2020-09-06,0.0,26.0,17.3388181413923,19.32749012538365,22.59753717694964,74.0
2020-09-13,0.0,55.0,17.10983453478132,19.58538069043841,23.68061665126256,9.5
2020-09-20,0.0,40.0,14.989061219351631,17.88020965031215,22.435490471976145,0.0
2020-09-27,0.0,41.0,19.254462787083217,21.834414618355886,26.07969774518694,28.25
2020-10-04,1.0,46.0,16.84660952431815,18.82264164515904,21.449010848999023,40.125
2020-10-11,0.0,35.0,16.35316903250558,19.5857413155692,23.77896962847029,2.25
2020-10-18,0.0,59.0,19.73389407566616,22.17117364065988,25.820743560791016,26.875
2020-10-25,0.0,62.0,18.311074801853724,21.63479505266462,25.82383128574916,35.8125
2020-11-01,0.0,68.0,15.179558072771345,18.887006214686803,23.51003129141672,8.375
2020-11-08,0.0,73.0,19.86299569266183,22.31739616394043,25.8569210597447,55.625
2020-11-15,0.0,85.0,18.73091506958008,21.44438716343471,25.13816806248256,21.5625
2020-11-22,0.0,120.0,21.01035635811942,23.49806840079172,27.30336788722447,14.8125
2020-11-29,1.0,143.0,21.21559851510184,23.65383093697684,27.19683701651437,70.6875
2020-12-06,0.0,153.0,20.19887106759208,22.544015066964285,26.20347159249442,68.625
2020-12-13,0.0,101.0,20.760523114885604,23.98198972429548,27.624295915876115,105.3125
2020-12-20,0.0,113.0,20.50550297328404,23.12115560259138,26.79403795514788,16.75
2020-12-27,0.0,0.0,21.08270236424037,23.939286368233816,27.749860218593053,44.75
2021-01-03,0.0,84.0,21.71341678074428,25.218449456351145,29.83688626970564,30.0625
2021-01-10,2.0,64.0,22.888032368251256,25.331756591796875,28.65811538696289,40.0
2021-01-17,2.0,82.0,21.33301489693778,22.730113438197545,24.84991318838937,140.5
2021-01-24,2.0,196.0,22.41483770098005,24.26930427551269,27.51938956124442,116.0625
2021-01-31,0.0,151.0,22.116619655064174,25.7134827205113,30.37785720825196,34.0625
2021-02-07,0.0,176.0,19.82357406616211,23.652703421456472,28.158660888671875,31.125
2021-02-14,2.0,261.0,20.42811448233468,24.298831667218888,29.91062436785017,51.875
2021-02-21,3.0,223.0,20.91330664498465,24.076565878731863,28.225623539515905,84.5
2021-02-28,2.0,317.0,21.02436201913016,23.84425245012556,27.62393515450614,188.375
2021-03-07,2.0,228.0,19.50836726597377,23.74129240853446,28.28940854753767,44.8125
2021-03-14,6.0,195.0,21.841666630336217,24.99313490731376,28.670527866908483,12.5625
2021-03-21,6.0,121.0,22.62632152012416,25.117664064679825,28.9671756199428,38.8125
2021-03-28,9.0,127.0,19.74633462088449,22.91375732421875,26.42164720807757,14.625
2021-04-04,16.0,144.0,19.098844255719865,22.360645021711075,26.87616784232004,25.875
2021-04-11,12.0,243.0,19.9061519077846,22.59375136239188,26.231314522879465,0.1875
2021-04-18,22.0,283.0,18.07316017150879,20.76077570234026,24.32083511352539,44.5
2021-04-25,14.0,268.0,15.936396735055109,19.720888955252512,24.1753534589495,1.875
2021-05-02,10.0,229.0,16.713133811950684,20.01800046648298,23.907971245901926,33.25
2021-05-09,4.0,231.0,13.75554711478097,16.72586863381522,20.727035794939315,24.1875
2021-05-16,3.0,252.0,14.135465213230678,17.66475514003209,22.51174191066197,16.125
2021-05-23,6.0,199.0,12.68249579838344,17.102351597377233,22.5822388785226,23.75
2021-05-30,2.0,173.0,15.175889015197754,18.038031578063965,22.474938801356725,2.125
2021-06-06,4.0,164.0,16.016812597002303,18.22522408621652,21.189475195748464,146.9375
2021-06-13,1.0,174.0,11.736552510942731,14.743400982448032,18.79160009111677,7.75
2021-06-20,3.0,146.0,13.460545131138392,16.47193513597761,20.20451136997768,98.25
2021-06-27,0.0,140.0,10.415266922542028,14.076980318341937,19.406110627310618,45.5
2021-07-04,1.0,121.0,11.929644312177386,15.758102416992188,21.16984694344657,7.5
2021-07-11,0.0,120.0,14.3218081338065,17.769867488316127,22.60366930280413,5.9375
2021-07-18,0.0,87.0,9.479616573878696,14.258447647094728,19.920601981026785,0.125
2021-07-25,0.0,52.0,9.821230104991368,13.364665031433104,18.803110803876603,7.1875
2021-08-01,0.0,55.0,13.253381320408412,15.857838221958705,19.376832689557755,9.4375
2021-08-08,0.0,81.0,13.77356597355434,15.910619054521831,19.46543516431536,25.25
2021-08-15,0.0,70.0,16.36054011753627,19.25370979309082,24.513858795166016,1.875
2021-08-22,1.0,63.0,15.600243840898786,18.32113238743373,22.309356689453125,6.5
2021-08-29,0.0,48.0,16.410576275416783,18.95902143205916,22.616694586617605,9.9375
2021-09-05,0.0,43.0,16.760476521083287,18.997445787702286,22.22475406101772,45.375
2021-09-12,0.0,53.0,16.584771156311035,18.405720710754395,21.57820211138044,51.5625
2021-09-19,0.0,107.0,16.744958196367538,19.1073534829276,22.49031775338309,13.5
2021-09-26,0.0,85.0,18.220962251935685,20.900109699794225,23.975210734776088,51.5
2021-10-03,0.0,95.0,16.65547493525914,18.19754164559501,20.30407033647809,28.5
2021-10-10,0.0,80.0,18.33590371268136,20.13728904724121,22.60637855529785,81.9375
2021-10-17,0.0,138.0,15.92271886553083,18.392323085239955,21.8667174748012,16.6875
2021-10-24,0.0,80.0,17.4969972882952,20.776371819632395,24.73490878513881,51.125
2021-10-31,0.0,95.0,20.319770540509904,22.2432861328125,25.139996937343053,36.25
2021-11-07,0.0,127.0,17.13003090449742,19.21232169015067,22.17191042218889,17.625
2021-11-14,1.0,65.0,18.510994911193848,21.2206347329276,24.29487637111119,60.4375
2021-11-21,1.0,56.0,19.20520414624896,22.488429478236608,26.478645052228654,29.375
2021-11-28,1.0,98.0,19.97250774928502,22.975471224103654,26.34259796142578,7.625
2021-12-05,0.0,116.0,18.857616424560547,21.68087932041713,25.039334433419363,19.125
2021-12-12,0.0,209.0,22.01989473615373,24.18397412981306,27.32081467764718,32.75
2021-12-19,0.0,142.0,20.51540047781808,23.771581377301896,27.433868680681503,5.1875
2021-12-26,0.0,6.0,20.784205845424108,24.20387077331543,27.90502221243722,7.375
2022-01-02,0.0,86.0,22.25274058750697,24.78489167349679,28.1347838810512,54.0
2022-01-09,2.0,114.0,21.078190122331893,24.36706570216588,27.85521752493722,5.0625
2022-01-16,4.0,167.0,24.16292354038784,27.740395137241908,32.52661405290876,4.375
2022-01-23,1.0,199.0,22.83726147242955,25.292039598737443,28.889516830444336,19.75
2022-01-30,1.0,267.0,22.44856861659459,24.881688254220144,29.40300260271345,16.6875
2022-02-06,11.0,273.0,20.946790967668807,24.23026030404227,28.28424154009138,23.375
2022-02-13,5.0,324.0,19.98602649143764,23.68656185695104,28.22585105895996,17.5625
2022-02-20,11.0,426.0,22.76154409136091,25.729521887643,30.318887165614537,13.3125
2022-02-27,31.0,192.0,23.13830484662737,25.72033200945173,30.133563995361328,63.5625
2022-03-06,61.0,329.0,22.75894328526088,25.589251382010325,29.60114533560617,72.0
2022-03-13,124.0,550.0,20.853391647338867,23.18453816005162,26.77985463823591,41.375
2022-03-20,121.0,288.0,19.75835881914412,22.09400749206543,25.30473463875907,16.8125
2022-03-27,183.0,216.0,18.4216126033238,21.257629667009628,24.62623051234654,35.6875
2022-04-03,316.0,257.0,19.77387591770717,21.879940577915736,24.540866579328263,13.875
2022-04-10,399.0,131.0,18.37273025512696,20.96240098135812,23.915872028895787,18.0625
2022-04-17,438.0,130.0,16.262601034981863,19.891260964529856,24.38504954746791,4.25
2022-04-24,420.0,153.0,19.53214836120605,22.005564825875418,25.762439727783203,14.25
2022-05-01,468.0,66.0,16.976337705339706,19.16707393101284,22.096004213605607,155.0625
2022-05-08,400.0,177.0,15.316590309143066,18.455889020647323,23.120167323521205,3.875
2022-05-15,355.0,152.0,13.273188046046666,16.226401465279714,21.0328916822161,4.0625
2022-05-22,263.0,86.0,15.087018966674805,18.04959665025984,23.64966664995466,0.625
2022-05-29,168.0,60.0,13.6841550554548,15.49162060873849,17.219497680664062,50.5
2022-06-05,128.0,78.0,14.873599188668388,16.989092690604075,19.814518792288645,39.6875
2022-06-12,96.0,92.0,11.482930660247805,15.311385563441686,20.238351276942662,5.375
2022-06-19,65.0,66.0,14.446127210344589,16.578671591622488,19.958533423287527,49.0
2022-06-26,51.0,70.0,12.913604736328123,16.006675039018905,20.03849846976144,0.6875
2022-07-03,32.0,61.0,15.95243685586112,19.25965772356306,24.533483505249023,0.0
2022-07-10,18.0,39.0,15.880712236676898,17.94236523764474,21.117744854518342,20.875
2022-07-17,7.0,62.0,15.505565234592982,18.16352217538016,22.37227521623884,0.375
2022-07-24,5.0,53.0,14.783810206821986,18.12040315355573,22.99651254926409,4.0
2022-07-31,2.0,77.0,14.365390368870326,17.23799569266183,21.41429710388184,0.0
2022-08-07,4.0,64.0,13.639362743922645,15.732735088893346,18.187870298113143,143.9375
2022-08-14,1.0,71.0,13.55062096459525,16.68951960972377,20.47378526415144,36.625
2022-08-21,4.0,68.0,14.458115032741002,17.706118719918386,22.28521510532924,0.5
2022-08-28,1.0,75.0,12.6820798601423,15.935789108276367,19.7126522064209,1.375
2022-09-04,3.0,35.0,14.236655507768903,17.220454897199357,22.212905883789062,25.375
2022-09-11,3.0,50.0,13.585372243608749,16.157838140215194,19.600415638514928,36.6875
2022-09-18,0.0,61.0,13.07722534452166,16.87984561920166,21.62703732081822,8.625
2022-09-25,2.0,56.0,14.440143585205078,17.124425615583146,20.967562539236887,13.0
2022-10-02,0.0,55.0,15.72163758959089,18.218210765293662,21.5266535622733,9.5
2022-10-09,1.0,15.0,16.066563878740585,17.971655436924525,21.064766883850098,56.5
2022-10-16,2.0,90.0,18.05674362182617,20.18881089346749,23.84524590628488,33.25
2022-10-23,0.0,91.0,18.562196459089005,21.19702420915876,25.88757405962263,15.0625
2022-10-30,2.0,23.0,14.652832984924316,17.666284833635604,22.15098708016532,2.875
2022-11-06,1.0,22.0,15.281807490757531,18.507742745535715,23.23538616725377,4.0
2022-11-13,1.0,16.0,16.926800182887487,20.75926262991769,26.57788794381278,4.5
2022-11-20,0.0,25.0,19.461544036865234,21.13389205932617,24.93746812003,7.5
2022-11-27,3.0,22.0,20.723169599260604,22.223955426897323,25.29419953482492,180.75
2022-12-04,2.0,79.0,20.965958186558314,23.59652464730399,27.80278505597796,28.125
2022-12-11,1.0,70.0,19.938914707728795,22.384918485369003,26.656510761805944,22.5625
2022-12-18,3.0,72.0,18.465359824044363,20.19916588919504,23.93707275390625,143.6875
2022-12-25,3.0,8.0,19.3789028440203,22.24865695408412,27.47111974443708,38.125
2023-01-01,4.0,104.0,20.32109042576381,21.94111742292132,26.089547293526785,21.75
2023-01-08,7.0,134.0,21.087473733084543,24.58632387433733,29.28353990827288,4.3125
2023-01-15,7.0,255.0,22.7113037109375,23.37654658726284,27.98923982892717,50.6875
2023-01-22,6.0,261.0,22.23479080200196,24.86321313040597,30.020054408482142,0.875
2023-01-29,24.0,211.0,22.41547884259905,24.600445338657924,29.256247656685964,73.25
2023-02-05,38.0,350.0,20.674673080444336,23.868624005998885,28.99328122820173,46.0625
2023-02-12,52.0,282.0,22.04853275844029,24.644382204328263,28.87354905264718,27.0625
2023-02-19,75.0,117.0,19.783288138253347,22.2932676587786,25.96791594369071,58.0625
2023-02-26,185.0,312.0,21.54473440987724,24.093381336757115,28.56731523786272,10.4375
2023-03-05,381.0,274.0,22.20229230608259,24.2855328151158,28.32035800388881,69.375
2023-03-12,558.0,282.0,21.7663631439209,24.24165207999093,28.270496913364955,51.25
2023-03-19,787.0,134.0,21.79389762878418,24.21328926086425,29.02524948120117,94.3125
2023-03-26,1235.0,199.0,20.52829578944615,23.297156470162527,27.43487112862724,21.0
2023-04-02,1568.0,87.0,18.294545037405832,20.73747471400669,24.222211020333425,38.125
2023-04-09,1795.0,164.0,19.11700357709612,21.800207683018275,25.73615973336356,21.5625
2023-04-16,1606.0,217.0,15.8883022580828,18.846121379307338,23.260853903634207,20.8125
2023-04-23,1630.0,145.0,16.683782986232213,19.428811482020787,23.56659426007952,21.125
2023-04-30,2473.0,148.0,19.041712760925293,21.40779658726284,25.26998029436384,29.625
2023-05-07,2293.0,192.0,16.006204741341726,18.141643932887487,21.844927106584823,0.25
2023-05-14,1792.0,80.0,12.237428392682755,16.393233435494558,23.23841721670968,0.0
2023-05-21,898.0,73.0,16.244644709995814,19.472891671316965,23.703080586024694,0.0
2023-05-28,869.0,85.0,13.954968861171178,16.537837709699357,21.174927847726003,16.3125
2023-06-04,702.0,73.0,13.467176846095494,17.840047563825333,24.712193080357142,0.0
2023-06-11,550.0,31.0,12.867715290614536,15.140576090131487,18.008686338152206,66.9375
2023-06-18,315.0,78.0,11.70716735294887,14.997016498020717,19.98354067121233,4.875
2023-06-25,250.0,101.0,14.92318630218506,18.46057837350028,23.42127091544015,0.0
2023-07-02,216.0,54.0,14.532592364719935,17.12353883470808,21.34386362348284,16.625
2023-07-09,123.0,24.0,15.006780215672084,16.56195150102888,19.12634713309152,84.5
2023-07-16,86.0,48.0,13.248353821890694,15.122833388192314,17.983595030648367,4.5
2023-07-23,69.0,76.0,15.42748614719936,17.81318814413888,22.32990155901228,0.125
2023-07-30,54.0,48.0,12.894194330487933,17.53464494432722,24.029822485787527,0.0
2023-08-06,42.0,21.0,15.865731920514788,18.327850069318497,21.982975551060267,50.875
2023-08-13,33.0,110.0,14.9293760572161,17.822470664978027,22.8855460030692,22.75
2023-08-20,24.0,91.0,15.245980398995536,18.07472882952009,22.34901251111712,23.625
2023-08-27,17.0,80.0,12.199629715510778,15.587071282523018,20.10404532296317,1.75
2023-09-03,18.0,39.0,16.78627817971366,19.335098811558314,22.50642340523856,19.8125
2023-09-10,14.0,72.0,16.081354004996165,19.25749683380127,23.56971195765904,3.125
2023-09-17,24.0,61.0,19.14361654009138,22.264070783342635,27.48348045349121,4.125
2023-09-24,13.0,50.0,17.476071221487864,19.22364929744176,22.1555598122733,21.625
2023-10-01,8.0,64.0,16.72920376913888,18.301342282976425,20.591079439435685,78.75
2023-10-08,23.0,55.0,16.6200658253261,18.514648709978378,20.99619102478028,121.375
2023-10-15,17.0,89.0,16.78495012010847,18.688146591186523,21.500185012817383,11.0
2023-10-22,34.0,75.0,18.3438720703125,20.387052536010746,23.402606964111328,17.75
2023-10-29,21.0,20.0,18.73829296657017,21.089291981288365,24.79120227268764,112.25
2023-11-05,30.0,90.0,17.794168336050852,21.010243007114955,25.609262193952286,1.375
2023-11-12,28.0,17.0,21.05276734488351,22.940016065325057,25.960910524640763,139.5625
2023-11-19,26.0,164.0,19.26836204528809,21.887739998953684,26.54966381617955,21.25
2023-11-26,28.0,50.0,20.458694185529435,22.718823296683176,26.371971675327845,80.9375
2023-12-03,27.0,129.0,21.773080553327286,23.86886078970773,27.011318479265487,22.5625
2023-12-10,25.0,112.0,20.937623977661133,23.79614203316825,27.54275022234236,19.0
2023-12-17,15.0,65.0,23.042510713849747,26.193798065185547,30.14760317121233,9.625
2023-12-24,34.0,0.0,21.12901987348284,24.994890757969447,29.48382486615862,0.25
2023-12-31,22.5,57.0,19.319515228271484,21.89198303222656,26.28325653076172,1.0
2024-01-07,71.0,138.0,23.11832536969866,25.91243580409459,30.09976931980678,41.75
2024-01-14,65.0,121.0,22.743652616228378,25.77147020612444,29.925703593662806,52.5625
2024-01-21,72.0,132.0,19.887086868286133,21.90120015825544,24.546110698154997,57.75
2024-01-28,70.0,120.0,19.961912427629745,24.11639186314174,28.965145111083984,16.25
2024-02-04,125.0,106.0,23.70104490007673,27.157697405133927,31.69880758013044,6.75
2024-02-11,180.0,69.0,22.33753994532994,24.976514271327428,28.875689915248326,33.25
2024-02-18,234.0,182.0,22.245819909232004,25.624128614153182,29.836878095354358,21.625
2024-02-25,243.0,203.0,23.13795525687081,25.19417790004185,28.48741204398019,39.9375
2024-03-03,231.0,114.0,20.71209389822824,22.62795530046736,25.632920128958567,56.0625
2024-03-10,211.0,153.0,22.066370282854358,25.420115062168662,30.37864167349679,10.3125
2024-03-17,186.0,91.0,21.376598630632675,23.957630157470703,27.82181167602539,18.5625
2024-03-24,151.0,58.0,19.3496892111642,22.18912124633789,26.70978464399065,5.625
2024-03-31,152.0,71.0,20.7914605821882,23.695241383143838,28.01929337637765,13.6875
2024-04-07,117.0,111.0,21.34311076572963,23.152152470179967,25.519338880266464,56.6875
2024-04-14,146.0,180.0,19.59850856236049,21.791009630475724,25.34341130937849,164.25
2024-04-21,151.0,100.0,19.9030579158238,22.3230642591204,26.43094199044364,8.6875
2024-04-28,90.0,147.0,20.69538034711565,22.420345578874866,25.12851197378976,33.5
2024-05-05,83.0,110.0,20.932279586791992,23.365093776157924,27.53941208975656,9.6875
2024-05-12,160.0,117.0,16.22406346457345,17.869007519313268,20.43571662902832,90.125
2024-05-19,60.0,159.0,15.549101965767996,18.39444732666016,21.97658947535924,105.125
2024-05-26,73.0,58.0,12.5096401487078,15.589341163635254,19.71801621573312,40.75
2024-06-02,34.0,102.0,15.661814962114606,18.22648961203439,22.744464874267575,4.875
2024-06-09,28.0,64.0,18.008128302437918,21.02324404035296,26.95392635890416,2.375
2024-06-16,35.0,50.0,18.77827944074358,20.33386284964425,23.62480272565569,16.0
2024-06-23,26.0,69.0,14.465136800493513,17.244055475507462,21.41059071677072,74.5625
2024-06-30,6.0,60.0,11.139242785317558,14.181237357003347,18.951229640415736,2.625
2024-07-07,4.0,39.0,11.712524959019252,13.003365789140974,14.9946688243321,133.0
2024-07-14,6.0,57.0,13.392718860081263,15.690075329371862,18.991659028189524,45.25
2024-07-21,5.0,84.0,13.20492240360805,17.001041412353516,23.129490443638392,0.75
2024-07-28,4.0,62.0,16.105514390128,17.880553926740372,20.744578225272043,9.25
2024-08-04,0.0,38.0,15.459605489458356,17.65770299094064,21.003925323486328,6.3125
2024-08-11,1.0,17.0,9.498182501111712,14.4677243913923,20.398743765694757,2.1875
2024-08-18,0.0,14.0,16.229498182024276,18.66199152810233,22.04325090135847,9.125
2024-08-25,0.0,23.0,10.62753711427961,14.751043592180524,20.07503032684326,6.375
2024-09-01,0.0,23.0,14.656834193638392,17.77455793108259,22.12012617928641,5.875
2024-09-08,0.0,21.0,18.195496695382253,20.86515508379255,25.51787212916783,11.75
2024-09-15,0.0,28.0,15.706826482500349,18.20599174499512,21.201839447021484,37.875
2024-09-22,0.0,29.0,18.42671067374093,20.969880512782503,24.74985885620117,7.0
2024-09-29,0.0,6.0,16.710286412920272,19.237133298601425,23.329380580357142,39.5
2024-10-06,0.0,22.0,17.04047475542341,19.45292091369629,22.52661296299525,126.75
2024-10-13,0.0,44.0,16.937687873840332,19.68382835388184,23.48181370326451,8.25
2024-10-20,0.0,32.0,19.21248844691685,22.04700578962053,26.58009093148368,11.5
2024-10-27,0.0,24.0,17.856756891523087,20.33431461879185,24.3850759778704,12.5
2024-11-03,0.0,42.0,19.824327741350448,21.4299259185791,23.450930186680385,121.75
2024-11-10,0.0,18.0,16.49103546142578,20.34528568812779,25.40697860717773,26.8125
2024-11-17,1.0,1.0,19.64339801243373,20.995295115879603,23.776044300624303,100.8125
2024-11-24,0.0,79.0,20.06682641165597,22.67109407697405,26.77126748221261,16.5
2024-12-01,0.0,49.0,19.46499170575823,21.732944216047013,25.545092718941824,21.1875
2024-12-08,0.0,22.0,17.82954978942871,20.37569100516183,24.001041139875134,142.0
2024-12-15,2.0,44.0,18.6551023210798,22.451321738106863,27.410966600690568,34.0
2024-12-22,5.0,0.0,19.295778274536133,20.084531784057617,23.22559356689453,0.25
