Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/04/2024 a 31/07/2024,,,,,,,,,,,,,
Atualizado em 29/04/2025,,,,,,,,,,,,,
Nº Foco,Regional,Município,Localidade,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 409872/24,Itajaí,CAMBORIÚ,CONDE VILA VERDE,ARM - Armadilha,Armadilha,03/06/2024,03/06/2024,04/06/2024,10,0,0,0,0
ARM 409871/24,Itajaí,CAMBORIÚ,TABOLEIRO,ARM - Armadilha,Armadilha,03/06/2024,03/06/2024,04/06/2024,3,0,0,0,0
ARM 409870/24,Itajaí,CAMBORIÚ,CEDRO,ARM - Armadilha,Armadilha,03/06/2024,03/06/2024,04/06/2024,10,0,0,0,0
PE 409869/24,Chapecó,CHAPECÓ,QUEDAS DO PALMITAL,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,07/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
PE 409868/24,Chapecó,CHAPECÓ,PINHEIRINHO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/06/2024,07/06/2024,07/06/2024,2,0,0,0,0
PE 409867/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,5,0,0,0,0
PE 409866/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,10,0,0,0,0
PE 409865/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,1,0,0,0,0
PE 409864/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,10,0,0,0,0
PE 409863/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,1,0,0,0,0
PE 409862/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,2,0,0,0,0
PE 409861/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,4,0,0,0,0
PE 409860/24,Itajaí,CAMBORIÚ,CIDADE (CENTRO),B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,2,0,0,0,0
PE 409859/24,Itajaí,CAMBORIÚ,SANTA REGINA,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,10,0,0,0,0
ARM 409858/24,Chapecó,PALMITOS,BORTOLANZA,ARM - Armadilha,Armadilha,03/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
PVE 409857/24,Chapecó,CORDILHEIRA ALTA,FERNADO MACHADO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,06/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
PE 409856/24,Chapecó,QUILOMBO,CENTRO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/06/2024,07/06/2024,07/06/2024,3,0,0,0,0
PE 409855/24,Itajaí,CAMBORIÚ,RIO PEQUENO,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,10,0,0,0,0
PE 409854/24,Itajaí,CAMBORIÚ,RIO PEQUENO,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,7,0,0,0,0
PE 409853/24,Itajaí,CAMBORIÚ,CEDRO,E - Depósitos naturais,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,8,0,0,0,0
PE 409852/24,Itajaí,CAMBORIÚ,CEDRO,E - Depósitos naturais,Ponto Estratégico,03/06/2024,03/06/2024,04/06/2024,10,0,0,0,0
ID 409851/24,Mafra,MAFRA,VILA IVETE,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,3,0,8,0,0
PE 409850/24,Itajaí,CAMBORIÚ,VARZEA DO RANCHINHO,B - Pequenos depósitos móveis,Ponto Estratégico,04/06/2024,04/06/2024,05/06/2024,6,0,0,0,0
PE 409849/24,Itajaí,CAMBORIÚ,VARZEA DO RANCHINHO,B - Pequenos depósitos móveis,Ponto Estratégico,04/06/2024,04/06/2024,05/06/2024,3,0,1,0,0
PE 409848/24,Itajaí,CAMBORIÚ,VARZEA DO RANCHINHO,B - Pequenos depósitos móveis,Ponto Estratégico,04/06/2024,04/06/2024,05/06/2024,1,0,0,0,0
ARM 409847/24,São José,NOVA TRENTO,TRINTA REIS,ARM - Armadilha,Armadilha,05/06/2024,07/06/2024,07/06/2024,2,0,0,0,0
ARM 409846/24,São José,SANTO AMARO DA IMPERATRIZ,MORRO DO FABRÍCIO,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ARM 409845/24,São José,SANTO AMARO DA IMPERATRIZ,SUL  DO RIO,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ARM 409844/24,São José,SANTO AMARO DA IMPERATRIZ,SUL  DO RIO,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,3,0,0,0,0
ARM 409843/24,São José,PALHOÇA,PRAIA DO PONTAL,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,2,0,0,0,0
ARM 409842/24,São José,PALHOÇA,PRAIA DE FORA,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,4,0,2,0,0
LI+T 409841/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,11,0,0,0,0
LI+T 409840/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,1,0,0,0,0
ARM 409839/24,São José,PALHOÇA,RIO GRANDE,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
LI+T 409838/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,10,0,0,0,0
ARM 409837/24,São José,PALHOÇA,RIO GRANDE,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
LI+T 409836/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,7,0,0,0,0
PE 409835/24,Mafra,MAFRA,VILA NOVA,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,05/06/2024,07/06/2024,07/06/2024,4,0,0,0,0
ARM 409834/24,São José,PALHOÇA,ENSEADA DE BRITO,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,2,0,3,0,0
ARM 409833/24,São José,PALHOÇA,ENSEADA DE BRITO,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,2,0,2,0,0
PE 409832/24,Mafra,MAFRA,VILA NOVA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
LI+T 409831/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,10,0,0,0,0
LI+T 409830/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,3,0,0,0,0
LI+T 409829/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,4,0,0,0,0
LI+T 409828/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,1,0,0,0,0
ARM 409827/24,São José,PALHOÇA,ENSEADA DE BRITO,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,2,0,2,0,0
LI+T 409826/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,4,0,0,0,0
LI+T 409825/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,4,0,6,0,0
LI+T 409824/24,Itajaí,LUIZ ALVES,RIO DO PEIXE,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,04/06/2024,04/06/2024,04/06/2024,2,0,0,0,0
ID 409823/24,Videira,IOMERÊ,CENTRO,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,0,1,0,0,0
PE 409822/24,Videira,CAÇADOR,FIGUEROA,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/05/2024,06/06/2024,06/06/2024,5,0,0,0,0
ARM 409821/24,São José,PALHOÇA,BREJARU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ARM 409820/24,São José,PALHOÇA,BREJARU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ARM 409819/24,São José,PALHOÇA,BREJARU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,5,0,0,0,0
ARM 409818/24,São José,PALHOÇA,BARRA DO ARIRIU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ARM 409817/24,São José,PALHOÇA,BARRA DO ARIRIU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ARM 409816/24,São José,PALHOÇA,BARRA DO ARIRIU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,6,0,0,0,0
ARM 409815/24,São José,PALHOÇA,BARRA DO ARIRIU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,3,0,0,0,0
ARM 409814/24,São José,PALHOÇA,BARRA DO ARIRIU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ARM 409813/24,São José,PALHOÇA,BARRA DO ARIRIU,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ID 409812/24,São José,FLORIANÓPOLIS,CAPIVARI,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,06/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ID 409811/24,São José,FLORIANÓPOLIS,CAPIVARI,B - Pequenos depósitos móveis,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,4,0,0,0,0
ID 409810/24,São José,FLORIANÓPOLIS,CAPIVARI,B - Pequenos depósitos móveis,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,2,0,0,0,0
ID 409809/24,São José,FLORIANÓPOLIS,CAPIVARI,B - Pequenos depósitos móveis,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,2,0,0,0,0
PVE 409808/24,São José,FLORIANÓPOLIS,INGLESES,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,03/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
PVE 409807/24,São José,FLORIANÓPOLIS,INGLESES,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,03/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ID 409806/24,São José,FLORIANÓPOLIS,CAPIVARI,B - Pequenos depósitos móveis,Investigação de Denúncia,06/06/2024,07/06/2024,07/06/2024,5,0,0,0,0
ID 409805/24,São José,FLORIANÓPOLIS,CAPIVARI,B - Pequenos depósitos móveis,Investigação de Denúncia,03/06/2024,07/06/2024,07/06/2024,5,0,0,0,0
ID 409804/24,São José,FLORIANÓPOLIS,CAPIVARI,B - Pequenos depósitos móveis,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ID 409803/24,São José,FLORIANÓPOLIS,SAO JOAO DO RIO VERMELHO,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,16,0,0,0,0
ID 409802/24,São José,FLORIANÓPOLIS,CAPIVARI,B - Pequenos depósitos móveis,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,21,0,0,0,0
ID 409801/24,São José,FLORIANÓPOLIS,CAPIVARI,B - Pequenos depósitos móveis,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ID 409800/24,São José,FLORIANÓPOLIS,CAPIVARI,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,06/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ID 409799/24,São José,FLORIANÓPOLIS,CAPIVARI,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,06/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ID 409798/24,São José,FLORIANÓPOLIS,CAPIVARI,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ARM 409797/24,Jaraguá do Sul,BARRA VELHA,QUINTA DOS AÇORIANOS,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ID 409796/24,Joinville,JOINVILLE,FLORESTA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,04/06/2024,04/06/2024,04/06/2024,1,0,0,0,0
ARM 409795/24,Jaraguá do Sul,BARRA VELHA,ITAJUBA,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,9,0,1,0,0
PE 409794/24,Joinville,JOINVILLE,JARDIM SOFIA,B - Pequenos depósitos móveis,Ponto Estratégico,04/06/2024,04/06/2024,04/06/2024,1,0,0,0,0
ARM 409793/24,Jaraguá do Sul,BARRA VELHA,ITAJUBA,ARM - Armadilha,Armadilha,06/06/2024,07/06/2024,07/06/2024,5,0,0,0,0
ARM 409792/24,Jaraguá do Sul,BARRA VELHA,JARDIM ICARAI,ARM - Armadilha,Armadilha,05/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
PE 409791/24,Joinville,JOINVILLE,PARANAGUAMIRIM,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,04/06/2024,04/06/2024,04/06/2024,9,0,0,0,0
ARM 409790/24,Jaraguá do Sul,BARRA VELHA,CENTRO,ARM - Armadilha,Armadilha,05/06/2024,07/06/2024,07/06/2024,5,0,0,0,0
PE 409789/24,Joinville,JOINVILLE,PARANAGUAMIRIM,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,04/06/2024,04/06/2024,04/06/2024,9,0,0,0,0
ARM 409788/24,Jaraguá do Sul,BARRA VELHA,LOS ANGELES,ARM - Armadilha,Armadilha,05/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ARM 409787/24,Jaraguá do Sul,BARRA VELHA,LOS ANGELES,ARM - Armadilha,Armadilha,05/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
PE 409786/24,Joinville,JOINVILLE,PARANAGUAMIRIM,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,03/06/2024,03/06/2024,03/06/2024,0,0,5,0,0
PE 409785/24,Joinville,JOINVILLE,COSTA E SILVA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,03/06/2024,03/06/2024,03/06/2024,1,0,5,0,0
PE 409784/24,Joinville,JOINVILLE, PROFIPO,B - Pequenos depósitos móveis,Ponto Estratégico,05/06/2024,05/06/2024,05/06/2024,10,0,0,0,0
PE 409783/24,Joinville,JOINVILLE, PROFIPO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/06/2024,05/06/2024,05/06/2024,3,0,3,0,0
ID 409782/24,Joinville,JOINVILLE,VILA NOVA,C - Depósitos Fixos,Investigação de Denúncia,04/06/2024,04/06/2024,04/06/2024,0,0,1,0,0
ID 409781/24,Joinville,JOINVILLE,VILA NOVA,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,04/06/2024,04/06/2024,04/06/2024,2,0,1,0,0
ID 409780/24,Joinville,JOINVILLE,ADHEMAR GARCIA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,05/06/2024,05/06/2024,05/06/2024,7,0,0,0,0
ID 409779/24,São José,FLORIANÓPOLIS,TRINDADE,B - Pequenos depósitos móveis,Investigação de Denúncia,06/06/2024,07/06/2024,07/06/2024,20,0,0,0,0
PE 409778/24,Joinville,JOINVILLE,JARDIM IRIRIÚ,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,05/06/2024,05/06/2024,05/06/2024,4,0,0,0,0
ID 409777/24,São José,FLORIANÓPOLIS,TRINDADE,B - Pequenos depósitos móveis,Investigação de Denúncia,06/06/2024,07/06/2024,07/06/2024,5,0,0,0,0
ID 409776/24,São José,FLORIANÓPOLIS,TRINDADE,C - Depósitos Fixos,Investigação de Denúncia,06/06/2024,07/06/2024,07/06/2024,4,0,0,0,0
ID 409775/24,São José,FLORIANÓPOLIS,FORTALEZA DA BARRA DA LAGOA,E - Depósitos naturais,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,6,0,0,0,0
ID 409774/24,São José,FLORIANÓPOLIS,FORTALEZA DA BARRA DA LAGOA,B - Pequenos depósitos móveis,Investigação de Denúncia,29/05/2024,07/06/2024,07/06/2024,3,0,0,0,0
ID 409773/24,São José,FLORIANÓPOLIS,SANTA MONICA,B - Pequenos depósitos móveis,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,9,0,0,0,0
PE 409772/24,Joinville,JOINVILLE,PETRÓPOLIS,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/06/2024,05/06/2024,05/06/2024,11,0,0,0,0
ID 409771/24,São José,FLORIANÓPOLIS,SANTA MONICA,C - Depósitos Fixos,Investigação de Denúncia,03/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
PE 409770/24,Joinville,JOINVILLE,PETRÓPOLIS,B - Pequenos depósitos móveis,Ponto Estratégico,05/06/2024,05/06/2024,05/06/2024,6,0,4,0,0
ID 409769/24,São José,FLORIANÓPOLIS,SANTA MONICA,B - Pequenos depósitos móveis,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
RA 409768/24,São José,FLORIANÓPOLIS,ESTREITO,C - Depósitos Fixos,Revisão da Área,05/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
PE 409767/24,São José,FLORIANÓPOLIS,CAMPECHE,B - Pequenos depósitos móveis,Ponto Estratégico,03/06/2024,07/06/2024,07/06/2024,4,0,0,0,0
PE 409766/24,São José,FLORIANÓPOLIS,SAO JOAO DO RIO VERMELHO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/06/2024,07/06/2024,07/06/2024,2,0,4,0,0
PE 409765/24,São José,FLORIANÓPOLIS,SAO JOAO DO RIO VERMELHO,B - Pequenos depósitos móveis,Ponto Estratégico,05/06/2024,07/06/2024,07/06/2024,16,0,0,0,0
PE 409764/24,São José,FLORIANÓPOLIS,SAO JOAO DO RIO VERMELHO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/06/2024,07/06/2024,07/06/2024,3,0,7,0,0
ID 409763/24,Joinville,JOINVILLE,VILA NOVA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,29/05/2024,29/05/2024,29/05/2024,2,0,1,0,0
ID 409762/24,Joinville,JOINVILLE,VILA NOVA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,29/05/2024,29/05/2024,29/05/2024,7,0,0,0,0
ID 409761/24,Joinville,JOINVILLE,VILA NOVA,B - Pequenos depósitos móveis,Investigação de Denúncia,29/05/2024,29/05/2024,29/05/2024,10,0,0,0,0
ID 409760/24,Joinville,JOINVILLE,VILA NOVA,B - Pequenos depósitos móveis,Investigação de Denúncia,29/05/2024,29/05/2024,29/05/2024,8,0,0,0,0
ID 409759/24,Joinville,JOINVILLE,VILA NOVA,C - Depósitos Fixos,Investigação de Denúncia,29/05/2024,29/05/2024,29/05/2024,5,0,0,0,0
ID 409758/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ID 409757/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,12,0,11,0,0
PE 409756/24,Joinville,JOINVILLE,BUCAREIN,E - Depósitos naturais,Ponto Estratégico,28/05/2024,28/05/2024,28/05/2024,5,0,1,0,0
ID 409755/24,São José,FLORIANÓPOLIS,RIO TAVARES,  - Mosquito Adulto,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,0,1,0,0,0
ID 409754/24,São José,FLORIANÓPOLIS,RIO TAVARES,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ID 409753/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ID 409752/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
PE 409751/24,Joinville,JOINVILLE,BUCAREIN,E - Depósitos naturais,Ponto Estratégico,28/05/2024,28/05/2024,28/05/2024,5,0,3,0,28052024
ID 409750/24,São José,FLORIANÓPOLIS,RIO TAVARES,C - Depósitos Fixos,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
PVE 409749/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,05/06/2024,07/06/2024,07/06/2024,6,0,0,0,0
ID 409748/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,9,0,0,0,0
ID 409747/24,São José,FLORIANÓPOLIS,RIO TAVARES,C - Depósitos Fixos,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ARM 409746/24,Jaraguá do Sul,JARAGUÁ DO SUL,TRES RIOS DO SUL,ARM - Armadilha,Armadilha,06/06/2024,06/06/2024,06/06/2024,11,0,0,0,0
ARM 409745/24,Jaraguá do Sul,JARAGUÁ DO SUL,TRES RIOS DO SUL,ARM - Armadilha,Armadilha,06/06/2024,06/06/2024,06/06/2024,8,0,0,0,0
PE 409744/24,Joinville,JOINVILLE,ITAUM,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/05/2024,28/05/2024,28/05/2024,23,0,0,0,0
ARM 409743/24,Jaraguá do Sul,JARAGUÁ DO SUL,TRES RIOS DO NORTE,ARM - Armadilha,Armadilha,06/06/2024,06/06/2024,06/06/2024,1,0,0,0,0
ID 409742/24,São José,FLORIANÓPOLIS,RIO TAVARES,E - Depósitos naturais,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,1,0,0,0,0
ARM 409741/24,Jaraguá do Sul,JARAGUÁ DO SUL,TRES RIOS DO NORTE,ARM - Armadilha,Armadilha,06/06/2024,06/06/2024,06/06/2024,10,0,0,0,0
ID 409740/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,05/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ID 409739/24,São José,FLORIANÓPOLIS,RIO TAVARES,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,12,0,0,0,0
ARM 409738/24,Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUA 84,ARM - Armadilha,Armadilha,05/06/2024,05/06/2024,06/06/2024,5,0,0,0,0
ID 409737/24,São José,FLORIANÓPOLIS,RIO TAVARES,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,9,0,0,0,0
ARM 409736/24,Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUÁ 99,ARM - Armadilha,Armadilha,05/06/2024,05/06/2024,06/06/2024,11,0,2,0,0
ID 409735/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,04/06/2024,07/06/2024,07/06/2024,10,0,0,0,0
ARM 409734/24,Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUÁ 99,ARM - Armadilha,Armadilha,05/06/2024,05/06/2024,06/06/2024,5,0,0,0,0
ARM 409733/24,Jaraguá do Sul,JARAGUÁ DO SUL,BARRA DO RIO CERRO,ARM - Armadilha,Armadilha,05/06/2024,05/06/2024,05/06/2024,1,0,1,0,0
ARM 409732/24,Jaraguá do Sul,JARAGUÁ DO SUL,VILA RAU,ARM - Armadilha,Armadilha,04/06/2024,04/06/2024,05/06/2024,38,0,3,0,0
ARM 409731/24,Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUÁ ESQUERDO,ARM - Armadilha,Armadilha,04/06/2024,04/06/2024,04/06/2024,4,0,0,0,0
PE 409730/24,Joinville,JOINVILLE,PARANAGUAMIRIM,B - Pequenos depósitos móveis,Ponto Estratégico,28/05/2024,28/05/2024,28/05/2024,4,0,0,0,0
ARM 409729/24,Jaraguá do Sul,JARAGUÁ DO SUL,FRANCISCO DE PAULO,ARM - Armadilha,Armadilha,04/06/2024,04/06/2024,05/06/2024,69,0,0,0,0
PE 409728/24,Joinville,JOINVILLE,PARANAGUAMIRIM,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,28/05/2024,28/05/2024,28/05/2024,3,0,0,0,0
ARM 409727/24,Jaraguá do Sul,JARAGUÁ DO SUL,VILA BAEPENDI,ARM - Armadilha,Armadilha,03/06/2024,04/06/2024,04/06/2024,30,0,0,0,0
PE 409726/24,Joinville,JOINVILLE,BOEHMERWALD,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/05/2024,28/05/2024,28/05/2024,0,0,15,0,0
DF 409725/24,Tubarão,IMBITUBA,IBIRAQUERA,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,04/06/2024,05/06/2024,05/06/2024,1,0,15,0,0
PE 409724/24,Joinville,JOINVILLE,BOEHMERWALD,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/05/2024,28/05/2024,28/05/2024,0,0,4,0,0
