Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/09/2023 a 30/09/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 348493/23,Xanxerê,CAMPO ERÊ,Comércio,ARM - Armadilha,Armadilha,12/09/2023,29/09/2023,29/09/2023,6,0,0,0,0
ARM 348492/23,Xanxerê,CAMPO ERÊ,Residência,ARM - Armadilha,Armadilha,12/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348491/23,Xanxerê,BOM JESUS,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,98,0,0,0,0
ARM 348490/23,Xanxerê,BOM JESUS,Residência,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,37,0,0,0,0
ARM 348489/23,Xanxerê,BOM JESUS,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,52,0,0,0,0
ARM 348488/23,Xanxerê,BOM JESUS,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,6,0,0,0,0
ARM 348487/23,Xanxerê,ABELARDO LUZ,Residência,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,13,0,0,0,0
ARM 348486/23,Xanxerê,ABELARDO LUZ,Residência,ARM - Armadilha,Armadilha,25/09/2023,25/09/2023,29/09/2023,1,0,0,0,0
ARM 348485/23,Xanxerê,ABELARDO LUZ,Residência,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348484/23,Xanxerê,ABELARDO LUZ,Outros,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348483/23,Chapecó,SÃO CARLOS,Outros,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348482/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,27/09/2023,27/09/2023,28/09/2023,12,0,0,0,0
ARM 348481/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,27/09/2023,27/09/2023,28/09/2023,2,0,0,0,0
ARM 348480/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,27/09/2023,27/09/2023,28/09/2023,1,0,44,0,0
ARM 348479/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,29/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348478/23,Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,2,0,0,0,0
ARM 348477/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,3,0,0,0,0
ARM 348476/23,Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,3,0,0,0,0
ARM 348475/23,Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,2,0,0,0,0
ARM 348474/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,3,0,0,0,0
ARM 348473/23,Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,3,0,0,0,0
ARM 348472/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,10,0,0,0,0
ARM 348471/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,18,0,0,0,0
ARM 348470/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,50,0,0,0,0
ARM 348469/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348468/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,10,0,0,0,0
ARM 348467/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,30,0,0,0,0
ID 348466/23,Blumenau,BRUSQUE,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,27/09/2023,29/09/2023,29/09/2023,6,0,0,0,0
ARM 348465/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348464/23,Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,2,0,0,0,0
ARM 348463/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,2,0,0,0,0
ARM 348462/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348461/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,2,0,0,0,0
ARM 348460/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,3,0,0,0,0
ARM 348459/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,4,0,4,0,0
ARM 348458/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,0,0,0,0,0
ARM 348457/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,13,0,0,0,0
ARM 348456/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,25/09/2023,29/09/2023,29/09/2023,11,0,0,0,0
ARM 348455/23,Concórdia,PRESIDENTE CASTELO BRANCO,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,2,0,0,0,0
ARM 348454/23,Concórdia,PRESIDENTE CASTELO BRANCO,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,14,0,0,0,0
ARM 348453/23,Blumenau,INDAIAL,Outros,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,28/09/2023,1,0,0,0,0
ARM 348452/23,Blumenau,INDAIAL,Outros,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,14,0,0,0,0
ARM 348451/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,27/09/2023,27/09/2023,28/09/2023,3,0,0,0,0
ARM 348450/23,Jaraguá do Sul,BARRA VELHA,Comércio,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,20,0,0,0,0
ARM 348449/23,Jaraguá do Sul,BARRA VELHA,Outros,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,10,0,0,0,0
ARM 348448/23,Jaraguá do Sul,BARRA VELHA,Comércio,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,15,0,0,0,0
ARM 348447/23,Jaraguá do Sul,BARRA VELHA,Residência,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,18,0,0,0,0
ARM 348446/23,Jaraguá do Sul,BARRA VELHA,Outros,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,26,0,0,0,0
ARM 348445/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348444/23,Jaraguá do Sul,BARRA VELHA,Comércio,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,3,0,0,0,0
ARM 348443/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,26/09/2023,27/09/2023,27/09/2023,7,0,0,0,0
ARM 348442/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,26/09/2023,27/09/2023,27/09/2023,6,0,0,0,0
ARM 348440/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,28/09/2023,8,0,0,0,0
ARM 348439/23,Jaraguá do Sul,BARRA VELHA,Residência,ARM - Armadilha,Armadilha,27/09/2023,29/09/2023,29/09/2023,12,0,0,0,0
ARM 348438/23,Joinville,SÃO FRANCISCO DO SUL,Ponto Estratégico,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,29/09/2023,1,0,0,0,0
ARM 348437/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,29/09/2023,2,0,0,0,0
ARM 348436/23,Jaraguá do Sul,BARRA VELHA,Comércio,ARM - Armadilha,Armadilha,26/09/2023,29/09/2023,29/09/2023,1,0,2,0,0
PE 348435/23,Itajaí,NAVEGANTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/09/2023,28/09/2023,29/09/2023,10,0,0,0,0
ARM 348434/23,Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,29/09/2023,19,0,0,0,0
ARM 348433/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,29/09/2023,3,0,0,0,0
ARM 348432/23,Jaraguá do Sul,BARRA VELHA,Comércio,ARM - Armadilha,Armadilha,26/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348431/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,29/09/2023,8,0,0,0,0
ARM 348430/23,Jaraguá do Sul,BARRA VELHA,Residência,ARM - Armadilha,Armadilha,26/09/2023,29/09/2023,29/09/2023,18,0,10,0,0
ARM 348429/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/11/2023,29/11/2023,6,0,0,0,0
ARM 348428/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348427/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,29/09/2023,3,0,0,0,0
ARM 348426/23,Jaraguá do Sul,JARAGUÁ DO SUL,Residência,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,29/09/2023,1,0,0,0,0
ARM 348425/23,Jaraguá do Sul,JARAGUÁ DO SUL,Residência,ARM - Armadilha,Armadilha,28/09/2023,28/09/2023,29/09/2023,1,0,9,0,0
ARM 348424/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,29/09/2023,69,0,0,0,0
ARM 348423/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,29/09/2023,4,0,0,0,0
ARM 348422/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,29/09/2023,10,0,0,0,0
ARM 348421/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,29/09/2023,7,0,0,0,0
ARM 348420/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,29/09/2023,8,0,0,0,0
ARM 348419/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348418/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348417/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348416/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348415/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,29/09/2023,26,0,0,0,0
ARM 348414/23,São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,28,0,0,0,0
ARM 348413/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348412/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348411/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,4,0,0,0,0
ARM 348410/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,26/09/2023,29/09/2023,29/09/2023,6,0,0,0,0
ARM 348409/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348408/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,8,0,0,0,0
ARM 348407/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,25/09/2023,26/09/2023,10,0,0,0,0
ARM 348406/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348405/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348404/23,São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,2,0,0,0,0
ARM 348403/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348402/23,São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,10,0,0,0,0
ARM 348401/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348400/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,10,0,0,0,0
ARM 348399/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,25/09/2023,26/09/2023,26/09/2023,10,0,0,0,0
ARM 348398/23,Joinville,SÃO FRANCISCO DO SUL,Residência,ARM - Armadilha,Armadilha,27/09/2023,27/09/2023,27/09/2023,6,0,0,0,0
ARM 348397/23,São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,28/09/2023,29/09/2023,29/09/2023,10,0,0,0,0
ID 348396/23,São José,FLORIANÓPOLIS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,20/09/2023,29/09/2023,29/09/2023,4,0,0,0,0
ID 348395/23,São José,FLORIANÓPOLIS,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,27/09/2023,29/09/2023,29/09/2023,10,0,0,0,0
ARM 348394/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,27/09/2023,27/09/2023,27/09/2023,8,0,0,0,0
ID 348393/23,São José,FLORIANÓPOLIS,Ponto Estratégico,B - Pequenos depósitos móveis,Investigação de Denúncia,27/09/2023,29/09/2023,29/09/2023,5,0,0,0,0
ID 348392/23,São José,FLORIANÓPOLIS,Outros,C - Depósitos Fixos,Investigação de Denúncia,27/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348391/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,27/09/2023,27/09/2023,27/09/2023,3,0,0,0,0
ID 348390/23,São José,FLORIANÓPOLIS,Terreno baldio,C - Depósitos Fixos,Investigação de Denúncia,27/09/2023,29/09/2023,29/09/2023,10,0,0,0,0
ID 348389/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,27/09/2023,29/09/2023,29/09/2023,8,0,0,0,0
ARM 348388/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/09/2023,25/09/2023,25/09/2023,3,0,0,0,0
ID 348387/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,27/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ID 348386/23,São José,FLORIANÓPOLIS,Outros,C - Depósitos Fixos,Investigação de Denúncia,25/09/2023,29/09/2023,29/09/2023,1,0,0,0,0
ARM 348385/23,Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,25/09/2023,25/09/2023,25/09/2023,10,0,0,0,0
ARM 348384/23,Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348383/23,Videira,CAÇADOR,Residência,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,1,0,0,0,0
ARM 348382/23,Videira,CAÇADOR,Comércio,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348381/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348380/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,17,0,0,0,0
ARM 348379/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,15,0,0,0,0
ARM 348378/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,19,0,0,0,0
ARM 348377/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,40,0,0,0,0
ARM 348376/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,26,0,0,0,0
ARM 348375/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348374/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,25,0,0,0,0
ARM 348373/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,20,0,0,0,0
ARM 348372/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348371/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348370/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,6,0,0,0,0
ARM 348369/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,15,0,0,0,0
ARM 348368/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348367/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,1,0,0,0,0
ARM 348366/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348365/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,3,0,0,0,0
ARM 348364/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,1,0,0,0,0
ARM 348363/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,1,0,0,0,0
ARM 348362/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,19,0,0,0,0
ARM 348361/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348360/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348359/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,4,0,0,0,0
ARM 348358/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,3,0,0,0,0
ARM 348357/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,27/09/2023,28/09/2023,28/09/2023,24,0,0,0,0
ARM 348356/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,4,0,0,0,0
ARM 348355/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,5,0,0,0,0
ARM 348354/23,Itajaí,ILHOTA,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,7,0,0,0,0
ARM 348353/23,Itajaí,ILHOTA,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,13,0,0,0,0
ARM 348352/23,Itajaí,ILHOTA,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,11,0,0,0,0
ARM 348351/23,Itajaí,ILHOTA,Outros,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,7,0,0,0,0
ARM 348350/23,Blumenau,POMERODE,Residência,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,2,0,1,0,0
ARM 348349/23,Itajaí,ILHOTA,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,14,0,0,0,0
ARM 348348/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,21/09/2023,21/09/2023,22/09/2023,8,0,0,0,0
ARM 348347/23,Blumenau,POMERODE,Outros,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348346/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,21/09/2023,21/09/2023,22/09/2023,11,0,0,0,0
ARM 348345/23,Rio do Sul,IBIRAMA,Comércio,ARM - Armadilha,Armadilha,27/09/2023,27/09/2023,28/09/2023,82,0,4,0,0
ARM 348344/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,21/09/2023,21/09/2023,22/09/2023,8,0,0,0,0
ARM 348343/23,Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,21/09/2023,22/09/2023,22/09/2023,4,0,0,0,0
ARM 348342/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,21/09/2023,22/09/2023,22/09/2023,1,0,0,0,0
ARM 348341/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,21/09/2023,22/09/2023,22/09/2023,9,0,0,0,0
ARM 348340/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,21/09/2023,22/09/2023,22/09/2023,44,0,0,0,0
ARM 348339/23,Joaçaba,CAPINZAL,Comércio,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,1,0,2,0,0
ARM 348338/23,Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,20/09/2023,21/09/2023,21/09/2023,1,0,0,0,0
ARM 348337/23,Joaçaba,CAPINZAL,Residência,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348336/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/09/2023,21/09/2023,21/09/2023,2,0,0,0,0
ARM 348335/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/09/2023,21/09/2023,21/09/2023,1,0,0,0,0
ARM 348334/23,Joaçaba,CAPINZAL,Residência,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,5,0,0,0,0
ARM 348333/23,Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,20/09/2023,21/09/2023,21/09/2023,4,0,0,0,0
ARM 348332/23,Joaçaba,CAPINZAL,Comércio,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,3,0,0,0,0
ARM 348331/23,Joaçaba,CAPINZAL,Residência,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348330/23,Joaçaba,CAPINZAL,Residência,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,2,0,0,0,0
ARM 348329/23,Joaçaba,CAPINZAL,Comércio,ARM - Armadilha,Armadilha,26/09/2023,28/09/2023,28/09/2023,9,0,0,0,0
ARM 348328/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,8,0,0,0,0
ARM 348327/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,6,0,0,0,0
ARM 348326/23,Chapecó,PALMITOS,Comércio,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,5,0,0,0,0
ARM 348325/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348324/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,7,0,0,0,0
ARM 348323/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,9,0,0,0,0
ARM 348322/23,Chapecó,PALMITOS,Comércio,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348321/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348320/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348319/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,25/09/2023,28/09/2023,28/09/2023,10,0,0,0,0
ARM 348318/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/09/2023,21/09/2023,21/09/2023,3,0,0,0,0
ARM 348317/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/09/2023,21/09/2023,21/09/2023,2,0,0,0,0
ARM 348316/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/09/2023,21/09/2023,21/09/2023,7,0,0,0,0
ARM 348315/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/09/2023,21/09/2023,21/09/2023,3,0,0,0,0
