Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/12/2023 a 31/12/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 364976/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,1,0,0,0,0
ARM 364975/23,Chapecó,CORDILHEIRA ALTA,Comércio,ARM - Armadilha,Armadilha,26/12/2023,03/01/2024,03/01/2024,13,0,0,0,0
ARM 364974/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,5,0,0,0,0
ARM 364973/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,0,0,6,0,0
ARM 364972/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,1,0,0,0,0
ARM 364971/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,3,0,0,0,0
ARM 364970/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,0,0,6,0,0
ARM 364969/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,9,0,0,0,0
ARM 364968/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,3,0,0,0,0
ARM 364967/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,10,0,0,0,0
ARM 364966/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,22,0,0,0,0
ARM 364965/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,23,0,0,0,0
ARM 364964/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,4,0,0,0,0
ARM 364963/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,10,0,0,0,0
ARM 364962/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,2,0,0,0,0
ARM 364961/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,27,0,0,0,0
ARM 364960/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,55,0,0,0,0
ARM 364959/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,102,0,0,0,0
ARM 364958/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,26,0,0,0,0
ARM 364957/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,66,0,0,0,0
ARM 364956/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,43,0,0,0,0
ARM 364955/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,24,0,0,0,0
ARM 364954/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,66,0,0,0,0
ARM 364953/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,68,0,0,0,0
ARM 364952/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,56,0,0,0,0
ARM 364951/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,8,0,0,0,0
ARM 364950/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,22,0,0,0,0
ARM 364949/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,29,0,0,0,0
ARM 364948/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,32,0,0,0,0
ARM 364947/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,15,0,0,0,0
ARM 364946/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,2,0,0,0,0
ARM 364945/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,23,0,0,0,0
ARM 364944/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,16,0,0,0,0
ARM 364943/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,2,0,0,0,0
ARM 364942/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,0,0,2,0,0
ARM 364941/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,0,0,1,0,0
ARM 364940/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,13,0,0,0,0
ARM 364939/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,2,0,1,0,0
ARM 364938/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,23,0,0,0,0
ARM 364937/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,1,0,0,0,0
ARM 364936/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,11,0,0,0,0
ARM 364935/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,63,0,2,0,0
ARM 364934/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,6,0,0,0,0
ARM 364933/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,31,0,0,0,0
ARM 364932/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,11,0,0,0,0
ARM 364931/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,9,0,0,0,0
ARM 364930/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,19/12/2023,19/12/2023,19/12/2023,4,0,0,0,0
ARM 364929/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/12/2023,18/12/2023,19/12/2023,3,0,0,0,0
ARM 364928/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/12/2023,18/12/2023,19/12/2023,18,0,0,0,0
ARM 364927/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,18/12/2023,18/12/2023,19/12/2023,3,0,0,0,0
ARM 364926/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/12/2023,18/12/2023,19/12/2023,1,0,0,0,0
ARM 364925/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/12/2023,18/12/2023,19/12/2023,8,0,0,0,0
ARM 364924/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/12/2023,18/12/2023,19/12/2023,3,0,5,0,0
ARM 364923/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/12/2023,18/12/2023,19/12/2023,2,0,0,0,0
ARM 364922/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/12/2023,18/12/2023,19/12/2023,4,0,0,0,0
ARM 364921/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,29/12/2023,29/12/2023,1,0,0,0,0
ARM 364920/23,Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,27/12/2023,29/12/2023,29/12/2023,15,0,0,0,0
ARM 364919/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,27/12/2023,29/12/2023,29/12/2023,31,0,0,0,0
PE 364915/23,Itajaí,ITAPEMA,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,19/12/2023,22/12/2023,22/12/2023,1,0,0,0,0
PE 364914/23,Itajaí,PORTO BELO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,26/12/2023,26/12/2023,27/12/2023,2,0,0,0,0
ARM 364913/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,20/12/2023,22/12/2023,22/12/2023,13,0,0,0,0
ARM 364912/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,18/12/2023,22/12/2023,22/12/2023,4,0,0,0,0
PE 364911/23,Itajaí,PORTO BELO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/12/2023,26/12/2023,27/12/2023,9,0,1,0,0
ARM 364909/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,18/12/2023,22/12/2023,22/12/2023,4,0,0,0,0
PE 364908/23,Itajaí,PORTO BELO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/12/2023,26/12/2023,27/12/2023,9,0,0,0,0
ARM 364906/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,18/12/2023,22/12/2023,22/12/2023,4,0,0,0,0
ARM 364904/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,19/12/2023,22/12/2023,22/12/2023,6,0,0,0,0
PE 364903/23,Itajaí,PORTO BELO,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,27/12/2023,27/12/2023,28/12/2023,2,0,0,0,0
PE 364901/23,Itajaí,PORTO BELO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,27/12/2023,27/12/2023,28/12/2023,10,0,0,0,0
ARM 364900/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,20/12/2023,22/12/2023,22/12/2023,18,0,0,0,0
PE 364899/23,Itajaí,PORTO BELO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/12/2023,26/12/2023,27/12/2023,5,0,5,0,0
PE 364897/23,Itajaí,PORTO BELO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/12/2023,26/12/2023,27/12/2023,1,0,0,0,0
ARM 364895/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,20/12/2023,22/12/2023,22/12/2023,18,0,0,0,0
PE 364894/23,Itajaí,PORTO BELO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2023,27/12/2023,28/12/2023,10,0,0,0,0
PE 364892/23,Itajaí,PORTO BELO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2023,27/12/2023,28/12/2023,10,0,0,0,0
PE 364891/23,Itajaí,PORTO BELO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2023,27/12/2023,28/12/2023,10,0,0,0,0
PE 364890/23,Itajaí,PORTO BELO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2023,27/12/2023,28/12/2023,5,0,0,0,0
ARM 364880/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,28/12/2023,02/01/2024,03/01/2024,1,0,0,0,0
ARM 364879/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,28/12/2023,02/01/2024,03/01/2024,2,0,0,0,0
ARM 364878/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,03/01/2024,8,0,0,0,0
ARM 364877/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,03/01/2024,10,0,0,0,0
ARM 364876/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,03/01/2024,10,0,0,0,0
ARM 364875/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,03/01/2024,10,0,0,0,0
ARM 364874/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,03/01/2024,10,0,0,0,0
ARM 364873/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,03/01/2024,1,0,0,0,0
ARM 364872/23,São José,BIGUAÇU,Outros,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,03/01/2024,10,0,0,0,0
ARM 364870/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,28/12/2023,02/01/2024,03/01/2024,3,0,0,0,0
ARM 364867/23,Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,26/12/2023,30/12/2023,30/12/2023,10,0,0,0,0
ARM 364866/23,Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,26/12/2023,30/12/2023,30/12/2023,10,0,0,0,0
ARM 364865/23,Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,26/12/2023,30/12/2023,30/12/2023,10,0,0,0,0
ARM 364864/23,Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,26/12/2023,30/12/2023,30/12/2023,8,0,0,0,0
ARM 364863/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,26/12/2023,30/12/2023,30/12/2023,10,0,0,0,0
ARM 364862/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,26/12/2023,30/12/2023,30/12/2023,8,0,0,0,0
ARM 364861/23,Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,26/12/2023,30/12/2023,30/12/2023,8,0,0,0,0
ARM 364860/23,Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,26/12/2023,30/12/2023,30/12/2023,5,0,0,0,0
ARM 364858/23,Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,26/12/2023,03/01/2024,03/01/2024,4,0,0,0,0
PE 364855/23,Blumenau,GASPAR,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/12/2023,22/12/2023,02/01/2024,10,0,0,0,0
PE 364854/23,Blumenau,GASPAR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,19/12/2023,22/12/2023,02/01/2024,10,0,0,0,0
PE 364853/23,Blumenau,GASPAR,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/12/2023,22/12/2023,02/01/2024,7,0,3,0,0
ARM 364852/23,São José,NOVA TRENTO,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
PE 364851/23,Blumenau,GASPAR,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,21/12/2023,22/12/2023,02/01/2024,10,0,0,0,0
ARM 364850/23,São José,NOVA TRENTO,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,8,0,0,0,0
ARM 364849/23,São José,NOVA TRENTO,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,9,0,0,0,0
ARM 364847/23,São José,NOVA TRENTO,Residência,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,5,0,0,0,0
ARM 364846/23,São José,NOVA TRENTO,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
PE 364836/23,São José,FLORIANÓPOLIS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,21/12/2023,03/01/2024,03/01/2024,2,0,0,0,0
ARM 364834/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,26/12/2023,28/12/2023,02/01/2024,7,0,0,0,0
ARM 364833/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,21/12/2023,28/12/2023,28/12/2023,6,0,0,0,0
ARM 364832/23,Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,19/12/2023,28/12/2023,02/01/2024,8,0,0,0,0
ARM 364831/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,21/12/2023,28/12/2023,28/12/2023,3,0,0,0,0
ARM 364830/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,19/12/2023,28/12/2023,02/01/2024,10,0,0,0,0
ARM 364829/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,21/12/2023,28/12/2023,28/12/2023,2,0,0,0,0
DF 364828/23,Criciúma,NOVA VENEZA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,28/12/2023,28/12/2023,28/12/2023,13,0,5,0,0
ARM 364827/23,Tubarão,SÃO LUDGERO,Comércio,ARM - Armadilha,Armadilha,26/12/2023,29/12/2023,02/01/2024,2,0,0,0,0
ARM 364826/23,Tubarão,SÃO LUDGERO,Residência,ARM - Armadilha,Armadilha,27/12/2023,29/12/2023,02/01/2024,30,0,0,0,0
ARM 364825/23,Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,28/12/2023,28/12/2023,11,0,3,0,0
PE 364824/23,Joaçaba,LUZERNA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
PE 364823/23,Joaçaba,LUZERNA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2023,02/01/2024,02/01/2024,6,0,0,0,0
ARM 364822/23,Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,28/12/2023,28/12/2023,3,0,16,0,0
PE 364821/23,Joaçaba,LUZERNA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,27/12/2023,02/01/2024,02/01/2024,7,0,0,0,0
ARM 364820/23,Tubarão,SÃO LUDGERO,Outros,ARM - Armadilha,Armadilha,26/12/2023,28/12/2023,02/01/2024,3,0,1,0,0
ARM 364819/23,Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,28/12/2023,28/12/2023,21,0,1,0,0
ARM 364818/23,Joaçaba,LUZERNA,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,5,0,0,0,0
ARM 364817/23,São Miguel do Oeste,MODELO,Outros,ARM - Armadilha,Armadilha,26/12/2023,29/12/2023,29/12/2023,20,0,0,0,0
ARM 364816/23,Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,28/12/2023,28/12/2023,8,0,0,0,0
ARM 364815/23,Tubarão,SÃO LUDGERO,Comércio,ARM - Armadilha,Armadilha,26/12/2023,28/12/2023,02/01/2024,50,0,10,0,0
ARM 364814/23,Joaçaba,LUZERNA,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,4,0,2,0,0
ARM 364813/23,São Miguel do Oeste,MODELO,Outros,ARM - Armadilha,Armadilha,26/12/2023,29/12/2023,29/12/2023,2,0,0,0,0
ARM 364812/23,Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,28/12/2023,28/12/2023,1,0,0,0,0
ARM 364811/23,São Miguel do Oeste,MODELO,Residência,ARM - Armadilha,Armadilha,26/12/2023,29/12/2023,29/12/2023,6,0,0,0,0
ARM 364810/23,Tubarão,BRAÇO DO NORTE,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
ARM 364809/23,Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,28/12/2023,28/12/2023,1,0,0,0,0
ARM 364808/23,Concórdia,SEARA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,27,0,0,0,0
ARM 364807/23,Joaçaba,OURO,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,4,0,0,0,0
ARM 364806/23,Concórdia,SEARA,Residência,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
ARM 364805/23,Criciúma,IÇARA,Residência,ARM - Armadilha,Armadilha,27/12/2023,28/12/2023,28/12/2023,9,0,0,0,0
ARM 364804/23,Tubarão,BRAÇO DO NORTE,Comércio,ARM - Armadilha,Armadilha,28/12/2023,02/01/2024,02/01/2024,4,0,0,0,0
ARM 364803/23,Joaçaba,OURO,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,12,0,0,0,0
ARM 364802/23,Concórdia,SEARA,Residência,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
ARM 364801/23,Concórdia,SEARA,Outros,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,3,0,0,0,0
ID 364800/23,Tubarão,IMBITUBA,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,26/12/2023,28/12/2023,02/01/2024,8,0,0,0,0
ARM 364799/23,Joaçaba,OURO,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,3,0,4,0,0
ARM 364798/23,Chapecó,CUNHATAÍ,Residência,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,4,0,0,0,0
ARM 364797/23,São Miguel do Oeste,MONDAÍ,Outros,ARM - Armadilha,Armadilha,28/12/2023,29/12/2023,29/12/2023,5,0,0,0,0
ARM 364796/23,Concórdia,SEARA,Outros,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,5,0,0,0,0
ARM 364795/23,Joaçaba,OURO,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,2,0,0,0,0
ARM 364794/23,Concórdia,SEARA,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,7,0,0,0,0
ARM 364793/23,Joaçaba,OURO,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,9,0,0,0,0
ARM 364792/23,Concórdia,LINDÓIA DO SUL,Residência,ARM - Armadilha,Armadilha,22/12/2023,02/01/2024,02/01/2024,1,0,1,0,0
ARM 364791/23,Concórdia,LINDÓIA DO SUL,Comércio,ARM - Armadilha,Armadilha,22/12/2023,02/01/2024,02/01/2024,1,0,0,0,0
ARM 364790/23,Joaçaba,VARGEM BONITA,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,8,0,0,0,0
ARM 364789/23,Chapecó,CAXAMBU DO SUL,Outros,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,16,0,0,0,0
ARM 364788/23,Chapecó,SÃO CARLOS,Outros,ARM - Armadilha,Armadilha,22/12/2023,02/01/2024,02/01/2024,9,0,0,0,0
ARM 364787/23,Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,22/12/2023,02/01/2024,02/01/2024,3,0,0,0,0
ARM 364786/23,Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,22/12/2023,02/01/2024,02/01/2024,1,0,0,0,0
ARM 364785/23,Chapecó,SUL BRASIL,Outros,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,18,0,0,0,0
ARM 364784/23,Chapecó,SUL BRASIL,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,9,0,0,0,0
ARM 364783/23,Chapecó,PAIAL,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,6,0,0,0,0
ARM 364782/23,Chapecó,PAIAL,Residência,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
ARM 364781/23,Chapecó,RIQUEZA,Outros,ARM - Armadilha,Armadilha,22/12/2023,02/01/2024,02/01/2024,20,0,0,0,0
ARM 364780/23,Chapecó,RIQUEZA,Residência,ARM - Armadilha,Armadilha,22/12/2023,02/01/2024,02/01/2024,40,0,0,0,0
ARM 364779/23,Chapecó,RIQUEZA,Residência,ARM - Armadilha,Armadilha,22/12/2023,02/01/2024,02/01/2024,50,0,0,0,0
ARM 364778/23,Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,30,0,0,0,0
ARM 364776/23,Joinville,BALNEÁRIO BARRA DO SUL,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
ARM 364775/23,Joinville,BALNEÁRIO BARRA DO SUL,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,8,0,0,0,0
ARM 364773/23,Joinville,BALNEÁRIO BARRA DO SUL,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,3,0,0,0,0
ARM 364772/23,Joinville,BALNEÁRIO BARRA DO SUL,Outros,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,2,0,0,0,0
ARM 364771/23,Joinville,BALNEÁRIO BARRA DO SUL,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,7,0,0,0,0
ARM 364770/23,Joinville,BALNEÁRIO BARRA DO SUL,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,3,0,0,0,0
ARM 364769/23,Joinville,BALNEÁRIO BARRA DO SUL,Comércio,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,5,0,0,0,0
ARM 364768/23,Joinville,BALNEÁRIO BARRA DO SUL,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,9,0,0,0,0
ARM 364767/23,Joinville,BALNEÁRIO BARRA DO SUL,Residência,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
ARM 364766/23,Joinville,BALNEÁRIO BARRA DO SUL,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
ARM 364765/23,Joinville,BALNEÁRIO BARRA DO SUL,Residência,ARM - Armadilha,Armadilha,26/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
ARM 364764/23,Joinville,BALNEÁRIO BARRA DO SUL,Comércio,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,8,0,0,0,0
ARM 364763/23,Joinville,BALNEÁRIO BARRA DO SUL,Residência,ARM - Armadilha,Armadilha,27/12/2023,02/01/2024,02/01/2024,10,0,0,0,0
PE 364762/23,Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,27/12/2023,29/12/2023,29/12/2023,2,0,0,0,0
PE 364761/23,Chapecó,CHAPECÓ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,27/12/2023,29/12/2023,29/12/2023,7,0,0,0,0
