Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/05/2023 a 31/05/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 337276/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/05/2023,30/05/2023,30/05/2023,8,0,0,0,0
ARM 337274/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/05/2023,30/05/2023,30/05/2023,7,0,0,0,0
ARM 337273/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,30/05/2023,30/05/2023,30/05/2023,9,0,0,0,0
ARM 337272/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,30/05/2023,30/05/2023,30/05/2023,10,0,0,0,0
PE 337271/23,Blumenau,BLUMENAU,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,29/05/2023,30/05/2023,30/05/2023,2,0,0,0,0
ID 337270/23,Blumenau,BLUMENAU,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,29/05/2023,30/05/2023,30/05/2023,1,0,0,0,0
PE 337269/23,Blumenau,BLUMENAU,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/05/2023,29/05/2023,30/05/2023,2,0,0,0,0
PE 337268/23,Blumenau,BLUMENAU,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,26/05/2023,29/05/2023,30/05/2023,10,0,0,0,0
ARM 337267/23,Blumenau,BLUMENAU,Residência,ARM - Armadilha,Armadilha,29/05/2023,30/05/2023,30/05/2023,1,0,0,0,0
ARM 337266/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,5,0,0,0,0
ARM 337260/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,5,0,0,0,0
ARM 337258/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,35,0,0,0,0
ARM 337257/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,20,0,0,0,0
ARM 337255/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,60,0,0,0,0
ARM 337253/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,10,0,0,0,0
ARM 337250/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,40,0,0,0,0
ARM 337235/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,10,0,0,0,0
ARM 337208/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,7,0,0,0,0
ARM 337207/23,Blumenau,BLUMENAU,Residência,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,1,0,0,0,0
ARM 337206/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,1,0,0,0,0
