Semana,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2014-11-16,11.146552,13.335318,20.832813,5.8522725,21.791666,4.361111,11.423077,7.60779,4.609375,21.046875,15.111111,14.375,16.836805,24.350399,12.780215,14.8529415,14.947115
2014-11-23,34.323277,55.343254,50.49375,7.25,21.807291,2.226852,49.096153,32.820652,5.076389,46.99414,57.802776,26.595,26.753471,40.664894,38.626656,45.713234,40.610577
2014-11-30,25.87069,2.8730159,9.782812,16.636364,30.473959,6.037037,10.317307,4.7427535,14.444445,22.373047,4.6277776,14.35,17.29861,9.001329,19.661425,9.375,20.951923
2014-12-07,48.676723,30.100199,38.94297,68.045456,28.664062,28.93287,20.754808,25.375906,45.822918,33.933594,32.454166,39.1,54.208332,27.587101,47.875416,46.669117,48.027645
2014-12-14,0.8146552,16.395834,6.9132814,18.661932,0.16276042,3.4189816,7.793269,14.240942,17.987846,3.3007812,16.365278,12.6175,0.026041666,19.488697,10.180878,11.753676,0.7295673
2014-12-21,53.140087,90.111115,46.771095,43.292614,48.526043,28.229166,36.39423,59.31884,29.793404,60.04883,54.768055,58.235,53.494793,58.133644,66.14901,62.452206,32.460335
2014-12-28,121.55819,39.651787,53.952343,25.954546,203.63152,35.39352,21.274038,33.629528,21.256945,116.81738,24.4625,38.87,175.6007,49.323803,58.91639,36.691177,134.13101
2015-01-04,27.844828,58.599205,37.264843,51.758522,13.144531,35.46528,25.158653,28.83605,32.38889,26.05957,25.306944,17.2825,21.166666,24.319815,54.240894,19.602942,16.197115
2015-01-11,58.127155,43.66369,42.16875,43.897728,41.389324,21.030092,9.764423,48.071556,48.064236,44.45117,24.936111,32.1625,52.899307,21.71476,29.51697,19.702206,47.741585
2015-01-18,17.3125,24.94147,16.196095,65.951706,25.076822,28.45139,35.192307,47.76902,79.05035,21.108398,20.05,45.2775,27.864584,9.69016,22.974339,30.375,16.436298
2015-01-25,19.409483,26.801588,24.565624,27.988636,21.30599,23.796297,44.89423,24.656702,31.57986,20.88086,28.379168,35.875,27.630209,31.325798,31.482616,37.89706,23.570913
2015-02-01,17.448277,35.204365,30.575,35.477272,10.0625,26.935184,48.384617,28.31884,32.45139,22.03125,23.269444,67.975,21.70139,19.734043,25.490894,38.02941,16.213942
2015-02-08,63.142242,30.488094,39.103127,47.511364,25.151041,16.828703,70.83654,78.934784,74.013885,47.621094,40.908333,59.92,33.51736,24.05718,28.706125,52.492645,29.850962
2015-02-15,20.193966,17.122025,20.652344,18.6875,8.21875,37.449074,42.658653,25.879528,19.430555,20.743164,38.75,97.4725,12.861111,28.386969,20.496275,69.47059,28.832933
2015-02-22,45.00862,28.563492,36.683594,36.329544,17.75651,36.608795,35.14423,37.675724,35.623264,36.43164,21.7125,45.9525,24.98611,15.859708,27.302153,31.382353,24.460337
2015-03-01,20.04526,14.137897,13.135938,14.125,17.540365,19.363426,47.64423,24.54529,8.975695,11.441406,31.072222,40.6775,17.661459,13.829787,17.858444,23.977942,23.640625
2015-03-08,7.956897,10.19246,10.3625,79.045456,3.2005208,58.40278,8.211538,27.407608,104.333336,7.6210938,10.45,55.145,3.2222223,11.61968,17.338575,20.316177,3.1586537
2015-03-15,0.92025864,9.050595,6.7476563,2.6761363,4.4882812,1.0972222,32.466347,10.700181,4.6770835,6.107422,11.461111,36.9075,4.845486,4.43617,3.7388246,20.327206,3.1983173
2015-03-22,11.131466,21.758928,16.83125,15.542614,12.243489,10.12037,23.514423,24.171196,15.923611,6.2382812,33.60278,30.2725,16.76736,19.081118,9.80298,23.26103,11.302885
2015-03-29,13.275862,32.699406,15.296094,9.309659,6.591146,23.604166,58.110577,32.539856,7.0729165,16.269531,45.933334,38.5325,6.5243053,15.032579,26.99793,26.419117,10.923077
2015-04-05,11.590517,15.049603,8.75,17.818182,12.072917,17.67824,16.028847,28.570652,17.847221,16.081055,13.419444,13.5225,14.100695,3.1050532,26.73717,13.525735,10.96875
