Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/11/2023 a 30/11/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 359962/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,10,0,2,0,0
ARM 359961/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,52,0,0,0,0
ARM 359959/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,7,0,0,0,0
ARM 359958/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,1,0,0,0,0
ARM 359957/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,6,0,0,0,0
ARM 359956/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,0,0,16,0,0
ARM 359955/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,4,0,0,0,0
ARM 359954/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,1,0,0,0,0
ARM 359953/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,12,0,0,0,0
ARM 359952/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,6,0,0,0,0
ARM 359951/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,6,0,0,0,0
ARM 359950/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,8,0,0,0,0
ARM 359949/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,19,0,0,0,0
ARM 359948/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,9,0,0,0,0
ARM 359947/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,2,0,0,0,0
ARM 359946/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,48,0,0,0,0
ARM 359945/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,32,0,0,0,0
ARM 359944/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,43,0,0,0,0
ARM 359943/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,26,0,0,0,0
ARM 359942/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,37,0,0,0,0
ARM 359941/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,28,0,0,0,0
ARM 359940/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,34,0,0,0,0
ARM 359939/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,1,0,0,0,0
ARM 359938/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,14,0,0,0,0
ARM 359937/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,4,0,0,0,0
ARM 359936/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,20,0,0,0,0
ARM 359935/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,3,0,0,0,0
ARM 359934/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,10,0,0,0,0
ARM 359933/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,0,0,10,0,0
ARM 359932/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,0,0,4,0,0
ARM 359931/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,0,0,3,0,0
ARM 359930/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,18,0,0,0,0
ARM 359929/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,3,0,0,0,0
ARM 359928/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,8,0,0,0,0
ARM 359927/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,2,0,0,0,0
ARM 359926/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,5,0,0,0,0
ARM 359925/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,0,0,4,0,0
ARM 359924/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,27,0,0,0,0
ARM 359923/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,36,0,0,0,0
ARM 359922/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,47,0,0,0,0
ARM 359921/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,8,0,0,0,0
ARM 359920/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,20,0,0,0,0
ARM 359919/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,2,0,0,0,0
ARM 359918/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,2,0,0,0,0
ARM 359917/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,8,0,0,0,0
ARM 359916/23,Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,2,0,0,0,0
ARM 359915/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,3,0,0,0,0
ARM 359914/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,3,0,0,0,0
ARM 359913/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,3,0,0,0,0
ARM 359912/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,2,0,10,0,0
ARM 359911/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,3,0,0,0,0
ARM 359910/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/11/2023,29/11/2023,30/11/2023,2,0,0,0,0
