Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/06/2023 a 30/06/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 339527/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,28/06/2023,30/06/2023,30/06/2023,4,0,0,0,0
ARM 339526/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,28/06/2023,30/06/2023,30/06/2023,8,0,0,0,0
ARM 339525/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,27/06/2023,30/06/2023,30/06/2023,7,0,0,0,0
ARM 339524/23,Araranguá,PASSO DE TORRES,Residência,ARM - Armadilha,Armadilha,28/06/2023,03/07/2023,03/07/2023,25,0,0,0,0
ARM 339523/23,Videira,CAÇADOR,Comércio,ARM - Armadilha,Armadilha,29/06/2023,03/07/2023,03/07/2023,1,0,0,0,0
PE 339522/23,Videira,CAÇADOR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/06/2023,03/07/2023,03/07/2023,5,0,0,0,0
PVE 339521/23,São José,BIGUAÇU,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,30/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
PVE 339520/23,São José,BIGUAÇU,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,30/06/2023,03/07/2023,03/07/2023,1,0,0,0,0
ARM 339518/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,27/06/2023,30/06/2023,30/06/2023,5,0,0,0,0
ARM 339515/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,26/06/2023,30/06/2023,30/06/2023,10,0,0,0,0
ARM 339513/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,27/06/2023,30/06/2023,30/06/2023,3,0,0,0,0
ARM 339512/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,26/06/2023,30/06/2023,30/06/2023,2,0,0,0,0
ARM 339508/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,26/06/2023,30/06/2023,30/06/2023,1,0,0,0,0
ARM 339507/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/06/2023,30/06/2023,30/06/2023,5,0,0,0,0
ARM 339506/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,26/06/2023,30/06/2023,30/06/2023,5,0,0,0,0
ARM 339505/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/06/2023,30/06/2023,30/06/2023,1,0,0,0,0
ARM 339504/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/06/2023,30/06/2023,30/06/2023,1,0,0,0,0
ARM 339503/23,Blumenau,BLUMENAU,Residência,ARM - Armadilha,Armadilha,29/06/2023,30/06/2023,30/06/2023,7,0,0,0,0
ARM 339502/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/06/2023,30/06/2023,30/06/2023,1,0,0,0,0
ARM 339501/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/06/2023,30/06/2023,30/06/2023,1,0,0,0,0
ARM 339500/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/06/2023,30/06/2023,30/06/2023,6,0,0,0,0
ARM 339499/23,Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,28/06/2023,30/06/2023,30/06/2023,7,0,0,0,0
ARM 339498/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,28/06/2023,30/06/2023,30/06/2023,10,0,0,0,0
ARM 339497/23,Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,27/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
ARM 339496/23,Chapecó,PALMITOS,Comércio,ARM - Armadilha,Armadilha,27/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
