Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2020 a 31/12/2020,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
São José,FLORIANÓPOLIS,SAMBAQUI,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,11/12/2020
Joinville,JOINVILLE,PARANAGUAMIRIM,Residência,ARM - Armadilha,Armadilha,27/05/2020
São José,SÃO JOSÉ,REAL PARQUE,Residência,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,TRINDADE,Residência,C - Depósitos Fixos,Investigação de Denúncia,11/12/2020
Joinville,JOINVILLE,COSTA E SILVA,Comércio,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,REAL PARQUE,Residência,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,ARMACAO DO PANTANO DO SUL,Comércio,ARM - Armadilha,Armadilha,09/12/2020
Joinville,JOINVILLE,PARANAGUAMIRIM,Residência,ARM - Armadilha,Armadilha,27/05/2020
São José,SÃO JOSÉ,REAL PARQUE,Outros,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,SACO GRANDE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,10/12/2020
Joinville,JOINVILLE,COSTA E SILVA,Comércio,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,REAL PARQUE,Outros,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,TRINDADE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,10/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,27/05/2020
São José,SÃO JOSÉ,REAL PARQUE,Comércio,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,TRINDADE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,10/12/2020
Joinville,JOINVILLE,FLORESTA,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,PEDREGAL,Outros,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,JURERE TRADICIONAL,Outros,E - Depósitos naturais,Investigação de Denúncia,10/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,27/05/2020
São José,SÃO JOSÉ,PEDREGAL,Comércio,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,JURERE TRADICIONAL,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,09/12/2020
Joinville,JOINVILLE,FLORESTA,Outros,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,JURERE TRADICIONAL,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,09/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,27/05/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,COSTEIRA DO PIRAJUBAE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,10/12/2020
Joinville,JOINVILLE,FLORESTA,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Residência,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,CANASVIEIRAS,Ponto Estratégico,E - Depósitos naturais,Ponto Estratégico,09/12/2020
Joinville,JOINVILLE,JOÃO COSTA,Comércio,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,02/12/2020
São José,FLORIANÓPOLIS,CANASVIEIRAS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,09/12/2020
Joinville,JOINVILLE,GUANABARA,Residência,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,CANASVIEIRAS,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,09/12/2020
Joinville,JOINVILLE,GUANABARA,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,02/12/2020
São José,FLORIANÓPOLIS,SAMBAQUI,Residência,  - Mosquito Adulto,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,GUANABARA,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,BOSQUE DAS MANSÅES,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,SAMBAQUI,Residência,E - Depósitos naturais,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,GUANABARA,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,BOSQUE DAS MANSÅES,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,SAMBAQUI,Outros,C - Depósitos Fixos,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,ITAUM,Residência,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,ROÇADO,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,SAMBAQUI,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,ROÇADO,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,SAMBAQUI,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,10/12/2020
Joinville,JOINVILLE,GUANABARA,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,NOSSA SENHORA DO ROSARIO,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,COLONINHA,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,09/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,NOSSA SENHORA DO ROSARIO,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,COLONINHA,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,09/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,AREIAS,Comércio,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,CÓRREGO GRANDE,Comércio,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,GUANABARA,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,BAIRRO IPIRANGA,Comércio,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,TRINDADE,Outros,ARM - Armadilha,Armadilha,09/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,SERRARIA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,01/12/2020
São José,FLORIANÓPOLIS,CANTO DA LAGOA,Comércio,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,GUANABARA,Residência,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,SERRARIA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,01/12/2020
São José,FLORIANÓPOLIS,CANTO DA LAGOA,Comércio,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Residência,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,BARREIROS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,01/12/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Outros,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,GUANABARA,Ponto Estratégico,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,KOBRASOL,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Comércio,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,BARREIROS,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Outros,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Outros,ARM - Armadilha,Armadilha,08/05/2020
São José,SÃO JOSÉ,BARREIROS,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Comércio,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,JOÃO COSTA,Outros,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,SERRARIA,Comércio,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Comércio,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,ITAUM,Residência,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,SANTO SARAIVA,Comércio,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Outros,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,JOÃO COSTA,Comércio,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,SANTO SARAIVA,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,CANTO DA LAGOA,Comércio,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,JOÃO COSTA,Comércio,ARM - Armadilha,Armadilha,09/06/2020
São José,SÃO JOSÉ,SANTO SARAIVA,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,CANTO DA LAGOA,Residência,ARM - Armadilha,Armadilha,10/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,SANTO SARAIVA,Comércio,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,COLONINHA,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,09/12/2020
Joinville,JOINVILLE,ITAUM,Residência,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,SANTO SARAIVA,Comércio,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Outros,B - Pequenos depósitos móveis,Delimitação de Foco,10/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,SANTO SARAIVA,Comércio,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,RIO TAVARES,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,10/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,SAO LUIZ,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,SAMBAQUI,Residência,C - Depósitos Fixos,Delimitação de Foco,08/12/2020
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,SAMBAQUI,Residência,E - Depósitos naturais,Delimitação de Foco,08/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Outros,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,01/12/2020
São José,FLORIANÓPOLIS,SAMBAQUI,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,BAIRRO IPIRANGA,Outros,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,AGRONOMICA,Comércio,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,BAIRRO IPIRANGA,Outros,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,AGRONOMICA,Outros,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,BAIRRO IPIRANGA,Comércio,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,AGRONOMICA,Comércio,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,BAIRRO IPIRANGA,Outros,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,AGRONOMICA,Comércio,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,BAIRRO IPIRANGA,Comércio,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,ITACORUBI,Outros,ARM - Armadilha,Armadilha,09/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,BAIRRO IPIRANGA,Residência,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,SANTA MONICA,Comércio,ARM - Armadilha,Armadilha,09/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Comércio,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,JARDIM CIDADE FLORIANOPOLIS,Outros,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,ITACORUBI,Outros,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,PETRÓPOLIS,Residência,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,AREIAS,Residência,B - Pequenos depósitos móveis,Revisão da Área,01/12/2020
São José,FLORIANÓPOLIS,ITACORUBI,Residência,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,JARIVATUBA,Residência,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,SANTOS DUMONT,Outros,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,ITACORUBI,Outros,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,JARIVATUBA,Residência,ARM - Armadilha,Armadilha,08/06/2020
São José,SÃO JOSÉ,POTECAS,Comércio,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Comércio,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,POTECAS,Comércio,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Comércio,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,POTECAS,Outros,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Comércio,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,POTECAS,Comércio,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Residência,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,14/05/2020
São José,SÃO JOSÉ,POTECAS,Outros,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,30/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Outros,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Outros,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,POTECAS,Comércio,ARM - Armadilha,Armadilha,30/11/2020
São José,FLORIANÓPOLIS,PANTANAL,Comércio,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,FAZENDA SANTO ANTONIO,Comércio,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,PANTANAL,Outros,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,SERRARIA,Comércio,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,CÓRREGO GRANDE,Comércio,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,SERRARIA,Comércio,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,CÓRREGO GRANDE,Outros,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,BELA VISTA,Outros,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,RIO TAVARES,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,IPIRANGA,Comércio,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,RIO TAVARES,Comércio,C - Depósitos Fixos,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,IPIRANGA,Outros,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,RIO TAVARES,Residência,E - Depósitos naturais,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,AREA INDUSTRIAL,Comércio,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Outros,E - Depósitos naturais,Pesquisa Vetorial Especial,08/12/2020
Joinville,JOINVILLE,BOA VISTA,Comércio,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,SERTAO DO IMARUIM,Residência,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Outros,D1 - Pneus e outros materiais rodantes,Pesquisa Vetorial Especial,08/12/2020
Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,CIDADE (CENTRO),Outros,C - Depósitos Fixos,Investigação de Denúncia,27/11/2020
São José,FLORIANÓPOLIS,CÓRREGO GRANDE,Outros,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,08/12/2020
Joinville,JOINVILLE,BOA VISTA,Ponto Estratégico,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,PONTA DE BAIXO,Outros,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Outros,B - Pequenos depósitos móveis,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,BOA VISTA,Comércio,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,PONTA DE BAIXO,Outros,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,09/12/2020
Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,PONTA DE BAIXO,Residência,ARM - Armadilha,Armadilha,27/11/2020
São José,FLORIANÓPOLIS,CAMPECHE,Outros,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,BOA VISTA,Outros,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,BELA VISTA,Comércio,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,CAMPECHE,Outros,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,11/05/2020
São José,SÃO JOSÉ,JARDIM CIDADE FLORIANOPOLIS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,26/11/2020
São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,08/12/2020
Joinville,JOINVILLE,BOA VISTA,Outros,ARM - Armadilha,Armadilha,12/05/2020
São José,SÃO JOSÉ,JARDIM ZANELLATO,Outros,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,COSTEIRA DO RIBEIRÃO,Residência,ARM - Armadilha,Armadilha,08/12/2020
Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,12/05/2020
São José,SÃO JOSÉ,JARDIM CIDADE FLORIANOPOLIS,Residência,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,RIO TAVARES,Residência,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,12/05/2020
São José,SÃO JOSÉ,BARREIROS,Outros,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,RIO TAVARES,Comércio,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,BOA VISTA,Comércio,ARM - Armadilha,Armadilha,12/05/2020
São José,SÃO JOSÉ,BARREIROS,Comércio,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,BARRA DA LAGOA,Residência,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,BOA VISTA,Outros,ARM - Armadilha,Armadilha,12/05/2020
São José,SÃO JOSÉ,BARREIROS,Outros,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,BARRA DA LAGOA,Residência,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,SAGUACU,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,07/05/2020
São José,SÃO JOSÉ,FLOR DE NAPOLIS,Outros,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,BARRA DA LAGOA,Outros,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,CENTRO,Comércio,C - Depósitos Fixos,Delimitação de Foco,05/05/2020
São José,SÃO JOSÉ,PRAIA COMPRIDA,Outros,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,BARRA DA LAGOA,Outros,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,C - Depósitos Fixos,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,PRAIA COMPRIDA,Outros,ARM - Armadilha,Armadilha,26/11/2020
São José,FLORIANÓPOLIS,BARRA DA LAGOA,Residência,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,C - Depósitos Fixos,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,25/11/2020
São José,FLORIANÓPOLIS,BARRA DA LAGOA,Outros,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,C - Depósitos Fixos,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,25/11/2020
São José,FLORIANÓPOLIS,BARRA DA LAGOA,Comércio,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,FORQUILHINHAS,Outros,ARM - Armadilha,Armadilha,25/11/2020
São José,FLORIANÓPOLIS,BARRA DA LAGOA,Comércio,ARM - Armadilha,Armadilha,07/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,C - Depósitos Fixos,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,IPIRANGA,Ponto Estratégico,E - Depósitos naturais,Ponto Estratégico,25/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Residência,E - Depósitos naturais,Investigação de Denúncia,09/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,SERRARIA,Outros,ARM - Armadilha,Armadilha,25/11/2020
São José,FLORIANÓPOLIS,TRINDADE,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,09/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,SERRARIA,Outros,ARM - Armadilha,Armadilha,25/11/2020
São José,FLORIANÓPOLIS,JARDIM ATLÂNTICO,Residência,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Comércio,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,PEDREGAL,Outros,ARM - Armadilha,Armadilha,25/11/2020
São José,FLORIANÓPOLIS,JARDIM ATLÂNTICO,Residência,C - Depósitos Fixos,Investigação de Denúncia,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Terreno baldio,B - Pequenos depósitos móveis,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,PICADAS DO SUL,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,25/11/2020
São José,FLORIANÓPOLIS,JARDIM ATLÂNTICO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,07/05/2020
São José,SÃO JOSÉ,KOBRASOL,Outros,ARM - Armadilha,Armadilha,24/11/2020
São José,FLORIANÓPOLIS,JARDIM ATLÂNTICO,Residência,C - Depósitos Fixos,Investigação de Denúncia,08/12/2020
Joinville,JOINVILLE,AVENTUREIRO,Outros,C - Depósitos Fixos,Delimitação de Foco,07/05/2020
