semana,ABDON BATISTA,ABELARDO LUZ,ALFREDO WAGNER,ALTO BELA VISTA,ANCHIETA,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ARARANGUÁ,ARROIO TRINTA,ARVOREDO,ASCURRA,AURORA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO GAIVOTA,BALNEÁRIO PIÇARRAS,BALNEÁRIO RINCÃO,BANDEIRANTE,BARRA BONITA,BARRA VELHA,BELMONTE,BENEDITO NOVO,BIGUAÇU,BLUMENAU,BOM JARDIM DA SERRA,BOM JESUS,BOM JESUS DO OESTE,BOTUVERÁ,BRAÇO DO NORTE,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CAMPOS NOVOS,CANELINHA,CANOINHAS,CAPINZAL,CAPIVARI DE BAIXO,CAPÃO ALTO,CATANDUVAS,CAXAMBU DO SUL,CAÇADOR,CELSO RAMOS,CHAPECÓ,COCAL DO SUL,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORONEL MARTINS,CORREIA PINTO,CORUPÁ,CRICIÚMA,CUNHA PORÃ,CUNHATAÍ,CURITIBANOS,DESCANSO,DIONÍSIO CERQUEIRA,DOUTOR PEDRINHO,ENTRE RIOS,ERVAL VELHO,FAXINAL DOS GUEDES,FLOR DO SERTÃO,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,FRAIBURGO,GALVÃO,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GRÃO PARÁ,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,GUATAMBÚ,HERVAL D'OESTE,IBICARÉ,IBIRAMA,ILHOTA,IMARUÍ,IMBITUBA,IMBUIA,INDAIAL,IOMERÊ,IPIRA,IPORÃ DO OESTE,IPUAÇU,IPUMIRIM,IRACEMINHA,IRANI,IRATI,IRINEÓPOLIS,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JABORÁ,JAGUARUNA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOAÇABA,JOINVILLE,JOSÉ BOITEUX,JUPIÁ,LACERDÓPOLIS,LAGES,LAGUNA,LAJEADO GRANDE,LAURENTINO,LAURO MÜLLER,LEOBERTO LEAL,LINDÓIA DO SUL,LONTRAS,LUIZ ALVES,LUZERNA,MAFRA,MAJOR GERCINO,MARACAJÁ,MARAVILHA,MAREMA,MASSARANDUBA,MODELO,MONDAÍ,MORRO DA FUMAÇA,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,NOVA VENEZA,NOVO HORIZONTE,ORLEANS,OURO,OURO VERDE,PAIAL,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PARAÍSO,PASSO DE TORRES,PASSOS MAIA,PAULO LOPES,PENHA,PERITIBA,PINHALZINHO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PONTE ALTA,PONTE SERRADA,PORTO UNIÃO,POUSO REDONDO,PRESIDENTE GETÚLIO,PRESIDENTE NEREU,PRINCESA,QUILOMBO,RANCHO QUEIMADO,RIO DO OESTE,RIO DO SUL,RIO DOS CEDROS,RIO NEGRINHO,RIQUEZA,RODEIO,ROMELÂNDIA,SALETE,SALTINHO,SALTO VELOSO,SANTA HELENA,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SCHROEDER,SEARA,SERRA ALTA,SOMBRIO,SUL BRASIL,SÃO BENTO DO SUL,SÃO BERNARDINO,SÃO BONIFÁCIO,SÃO CARLOS,SÃO CRISTOVÃO DO SUL,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TAIÓ,TANGARÁ,TIGRINHOS,TIJUCAS,TIMBÓ,TREZE TÍLIAS,TROMBUDO CENTRAL,TUBARÃO,TUNÁPOLIS,UNIÃO DO OESTE,URUBICI,URUSSANGA,VARGEM BONITA,VARGEÃO,VIDAL RAMOS,VIDEIRA,XANXERÊ,XAVANTINA,XAXIM,ZORTÉA,ÁGUA DOCE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS
2016-06-05,0.0,-0.55,0.0,0.0,-0.36,0.0,-0.09,0.18,0.0,-5.034849056603775,0.0,0.0,0.0,-0.09,0.0,-0.35821942446043165,0.0,-1.4178032786885244,0.0,0.0,0.0,-7.518272727272727,0.0,0.0,-4.0,-15.682234042553194,0.0,-0.09,0.0,0.0,-2.09,-5.463207547169811,-0.73,-2.3970270270270273,0.0,-0.27,0.0,0.0,-0.09,-0.73,0.0,0.0,-0.09,-0.55,0.0,0.0,-8.141593264248705,0.0,-4.684563106796116,0.0,-0.4600000000000001,0.0,0.0,-0.27,0.0,-1.0,-0.36,0.0,0.0,-0.09,0.0,-0.82,0.0,-0.09,-0.09,-42.30567567567567,-0.36,0.0,0.0,-0.45,0.0,-1.3156971153846153,-1.5816569767441861,-0.91,0.0,0.0,-0.09,-0.09,-1.0,-0.27,-0.09,-0.55,0.0,-0.18,-0.64,0.0,0.0,0.0,-9.537433962264151,0.0,0.0,-0.27,-0.18,-0.27,-0.27,0.0,-0.27,0.0,-42.831783783783784,-2.4299635922330096,-0.09021739130434786,-4.18,0.0,0.0,0.0,0.0,0.0,-45.62160194174757,-0.82,-0.09,-230.10375,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-0.09,-0.27,-0.09,0.0,0.0,-0.7811363636363637,0.0,-0.09,-0.18,-0.041584440227703995,-0.09,-13.628473053892215,-1.09,-0.09,-0.09,0.0,0.0,0.0,-0.09,-0.09,0.0,-9.180882352941177,-0.18,-3.195175953079179,0.0,-0.09,0.0,0.0,0.0,-1.3155000000000001,0.0,-0.64,-0.18,-0.27,-0.18,0.0,0.0,-0.36,0.0,0.0,0.0,-0.09,-0.64,0.0,0.0,-0.36,0.0,0.0,-0.36,-0.09,0.0,-0.09,0.0,0.0,-0.18,0.0,-0.45,-0.09,-0.36,-1.27,0.0,-0.18000000000000002,0.0,-0.09,0.0,0.0,0.0,0.0,-1.45,0.0,0.0,-9.164999999999996,-9.463636363636363,-0.09,-0.19824324324324322,0.0,-0.64,-0.36,-0.09,-0.09,-2.827601351351351,0.0,0.0,0.0,0.0,-2.636783439490446,-0.36,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-2.1261708860759496,0.0,-0.955,0.0,0.0,-0.09,-0.64,0.0
2016-06-12,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.18,0.0,-0.3048490566037749,0.0,0.0,0.0,-0.27,0.0,-0.6382194244604317,0.0,-0.5078032786885244,0.0,-0.09,-0.09,-4.248272727272727,0.0,0.0,-1.36,-19.77223404255319,0.0,0.0,-0.09,0.0,-1.45,-5.093207547169811,-0.55,-1.9370270270270271,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,-0.18,0.0,0.0,-6.0415932642487045,0.0,-3.504563106796116,0.0,-0.73,0.0,0.0,-0.45,0.0,-0.27,0.0,0.0,0.0,-0.09,0.0,-1.18,0.0,0.0,-0.09,-19.125675675675677,-0.27,0.0,0.0,-0.18,0.0,-1.0456971153846153,-1.031656976744186,-0.27,0.0,0.0,-0.09,0.0,-0.45,-0.09,-0.27,-0.73,0.0,-0.09,-0.27,0.0,0.0,0.0,-9.89743396226415,0.0,0.0,-0.18,-0.27,0.0,-0.09,0.0,-0.36,0.0,-25.921783783783784,-1.0699635922330097,0.0997826086956522,-2.8200000000000003,0.0,0.0,0.0,0.0,0.0,-26.431601941747573,-0.55,-0.27,-135.55374999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.7811363636363637,0.0,-0.09,-0.36,-0.13158444022770402,0.0,-7.358473053892215,-1.45,0.0,-0.36,0.0,-0.09,0.0,-0.18,-0.09,0.0,-4.080882352941177,-0.27,-1.5651759530791787,0.0,0.0,0.0,0.0,0.0,-0.22550000000000003,0.0,-0.4600000000000001,-0.27,-0.09,-0.18,0.0,0.0,-0.18,0.0,0.0,0.0,-0.09,-0.09,0.0,0.0,-0.18,0.0,0.0,-0.73,-0.09,0.0,0.0,-0.09,0.0,-0.09,0.0,-0.45,0.0,-0.18,-0.45,-0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,-2.354999999999997,-2.9236363636363643,-0.18,-0.19824324324324322,0.0,-0.55,-0.45,-0.09,0.0,-1.8276013513513512,0.0,0.0,0.0,0.0,-1.1767834394904457,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,-0.09,-1.5861708860759494,0.0,-0.595,0.0,0.0,-0.27,-0.09,0.0
2016-06-19,0.0,-0.18,0.0,0.0,-0.09,0.0,0.0,0.18,0.0,2.0551509433962254,0.0,0.0,0.0,0.0,0.0,0.001780575539568341,0.0,-0.32780327868852444,0.0,0.0,0.0,-3.4282727272727267,0.0,0.0,-0.73,-6.312234042553197,0.0,-0.09,0.0,0.0,-0.27,-3.4632075471698114,-0.36,-0.21702702702702714,0.0,-0.18,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,-0.18,0.0,0.0,-4.141593264248704,0.0,-1.5045631067961163,-0.09,-0.27,0.0,0.0,-0.09,-0.09,-0.45,-0.09,0.0,0.0,-0.09,0.0,-0.36,0.0,0.0,0.0,-10.675675675675674,-0.09,0.0,0.0,0.0,0.0,-0.3156971153846154,-0.7616569767441861,-0.36,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-5.177433962264151,0.0,0.0,-0.09,0.0,-0.09,-0.18,0.0,0.0,0.0,-16.921783783783784,-1.0699635922330097,0.0997826086956522,-0.8200000000000001,0.0,0.0,-0.09,0.0,0.0,-17.251601941747573,-0.09,-0.09,-51.37374999999997,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,-0.23113636363636364,0.0,0.0,0.0,0.048415559772296,0.0,-4.088473053892216,-0.82,-0.09,-0.18,0.0,0.0,0.0,-0.18,0.0,0.0,-2.4508823529411767,-0.09,-0.6551759530791789,0.0,0.0,0.0,0.0,0.0,-0.12549999999999994,0.0,0.91,0.0,-0.18,-0.18,0.0,0.0,-0.27,0.0,0.0,0.0,-0.09,-0.18,0.0,0.0,-0.09,0.0,0.0,-0.55,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.09,-0.27,0.0,-0.09,0.0,0.0,0.0,0.0,-0.09,0.0,-0.27,0.0,0.0,-0.8949999999999969,0.626363636363636,-0.09,-0.29824324324324325,0.0,0.0,-0.64,-0.09,0.0,-1.0976013513513514,0.0,0.0,0.0,0.0,-0.2667834394904456,-0.18,-0.09,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0361708860759493,0.0,-0.22500000000000003,0.0,0.0,-0.09,-0.18,0.0
2016-06-26,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.18,0.0,2.245150943396225,0.0,0.0,0.0,0.0,0.0,-0.08821942446043166,0.0,0.03219672131147555,0.0,0.0,0.0,-3.0682727272727273,0.0,0.0,-0.55,2.4077659574468058,0.0,0.0,0.0,0.0,-0.27,-1.5532075471698115,-0.18,0.24297297297297282,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,-0.09,-0.18,0.0,0.0,-1.141593264248704,0.0,-0.23456310679611636,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,-4.125675675675673,0.0,0.0,0.0,0.0,0.0,-0.6756971153846154,-0.21165697674418607,-0.09,0.0,0.0,0.0,0.0,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.627433962264151,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-10.101783783783784,-0.1599635922330097,0.36978260869565216,-0.55,0.0,-0.27,0.0,0.0,0.0,-8.621601941747574,-0.09,0.0,8.076250000000016,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,-0.14113636363636367,0.0,0.0,0.0,-0.041584440227703995,0.0,-3.5384730538922153,-0.09,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,1.4591176470588236,-0.18,-0.1951759530791789,0.0,0.0,0.0,0.0,0.0,0.05449999999999999,0.0,0.0,-0.09,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.09,0.0,0.0,1.2850000000000028,0.5363636363636357,-0.09,-0.10824324324324319,0.0,-0.09,-0.27,0.0,0.0,-0.007601351351351371,0.0,0.0,0.0,0.0,0.7332165605095542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8561708860759494,0.0,-0.135,0.0,0.0,-0.09,-0.18,0.0
2016-07-03,0.0,-0.27,-0.09,0.0,0.0,0.0,0.0,0.18,0.0,5.155150943396225,0.0,0.0,0.0,0.0,0.0,0.001780575539568341,0.0,0.39219672131147554,0.0,0.0,0.0,0.11172727272727312,0.0,0.0,-0.45,14.777765957446807,0.0,0.0,0.0,0.0,-0.09,0.5367924528301887,-0.09,0.8729729729729727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984067357512957,0.0,-0.1445631067961164,0.0,-0.18000000000000002,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,5.964324324324327,-0.09,0.0,0.0,0.0,0.0,-0.4056971153846154,0.14834302325581394,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267433962264151,0.0,0.0,-0.09,-0.36,0.0,0.0,0.0,0.0,0.0,-5.641783783783784,0.11003640776699042,0.4597826086956522,-0.09,0.0,-0.09,0.0,0.0,0.0,-1.8016019417475726,0.0,0.0,53.806250000000034,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14113636363636367,0.0,0.0,0.0,0.048415559772296,0.0,0.7315269461077842,-0.09,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,2.189117647058824,-0.09,-0.10517595307917887,0.0,0.0,0.0,0.0,0.0,1.2345,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735000000000003,0.5363636363636357,-0.09,0.2517567567567568,0.0,0.0,-0.09,0.0,0.0,-0.007601351351351371,0.0,0.0,0.0,0.0,0.9132165605095544,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03617088607594937,0.0,-0.135,0.0,0.0,0.0,-0.27,0.0
2016-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,5.965150943396225,0.0,0.0,0.0,-0.09,0.0,0.001780575539568341,0.0,0.6721967213114756,0.0,0.0,0.0,0.02172727272727304,0.0,0.0,0.0,22.587765957446805,0.0,0.0,0.0,0.0,0.0,0.8067924528301886,-0.09,0.7829729729729727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0484067357512958,0.0,0.5854368932038836,0.0,-0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,10.054324324324327,0.0,0.0,0.0,0.0,0.0,0.23430288461538462,0.14834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19256603773584902,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-1.1017837837837847,0.7500364077669903,0.4597826086956522,-0.36,0.0,0.0,0.0,0.0,0.0,-0.5216019417475728,0.0,0.0,76.53625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.03886363636363635,0.0,0.0,0.0,0.138415559772296,0.0,1.2815269461077843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0991176470588235,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.18,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555000000000003,2.076363636363636,-0.18,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.17239864864864865,0.0,0.0,0.0,0.0,1.5432165605095542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,-0.045,0.0,0.0,0.0,-0.09,0.0
2016-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,6.4251509433962255,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.5821967213114756,0.0,0.0,0.0,1.571727272727273,0.0,0.0,0.0,19.227765957446806,0.0,0.0,0.0,0.0,0.0,1.1767924528301887,0.0,1.0629729729729727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2284067357512958,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.964324324324327,0.0,0.0,0.0,0.0,0.0,-0.045697115384615405,0.05834302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282566037735849,0.0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,2.8982162162162157,0.48003640776699036,0.36978260869565216,0.09,0.0,-0.09,0.0,0.0,0.0,0.4783980582524274,0.0,0.0,89.71625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03886363636363635,0.0,0.0,0.0,0.048415559772296,0.0,1.0015269461077843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5491176470588237,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.2345,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925000000000003,3.166363636363636,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,1.7332165605095544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.053829113924050626,0.0,-0.22500000000000003,0.0,0.0,-0.09,0.0,0.0
2016-07-24,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.18,0.0,6.055150943396225,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.3917272727272731,0.0,0.0,0.0,19.587765957446805,0.0,0.0,0.0,0.0,0.0,0.7167924528301887,0.0,0.7829729729729727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0484067357512958,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.594324324324326,0.0,0.0,0.0,0.0,0.0,0.23430288461538462,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.372566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6282162162162157,0.8400364077669904,0.36978260869565216,-0.18000000000000002,0.0,0.0,0.0,0.0,0.0,-0.34160194174757263,0.0,0.0,106.35625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,-0.09,0.0,-0.13158444022770402,0.0,1.2815269461077843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2791176470588237,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.2345,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465000000000003,3.0763636363636357,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,1.6432165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03617088607594937,0.0,0.045,0.0,0.0,0.0,-0.09,0.0
2016-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,7.875150943396225,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.7621967213114755,0.0,0.0,0.0,1.201727272727273,0.0,0.0,0.0,25.497765957446806,0.0,0.0,0.0,0.0,0.0,1.0867924528301887,0.0,1.1529729729729727,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,1.1384067357512957,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.964324324324327,0.0,0.0,0.0,0.0,0.0,0.04430288461538456,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,4.168216216216216,0.8400364077669904,0.36978260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.5683980582524273,0.0,0.0,115.17625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,0.138415559772296,0.0,2.281526946107784,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9191176470588234,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.3245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465000000000003,3.626363636363636,0.0,0.1617567567567568,0.0,0.0,0.0,0.0,0.0,0.17239864864864865,0.0,0.0,0.0,0.0,1.6432165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2016-08-07,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.18,0.0,7.4251509433962255,0.0,0.0,0.0,0.0,0.0,0.001780575539568341,0.0,0.9421967213114756,0.0,0.0,0.0,1.481727272727273,0.0,0.0,-0.09,25.047765957446806,0.0,0.0,0.0,0.0,0.0,1.3567924528301887,0.0,1.0629729729729727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2284067357512958,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.964324324324327,0.0,0.0,0.0,0.0,0.0,0.4143028846153846,0.14834302325581394,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19256603773584902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.898216216216215,0.9300364077669904,0.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.2883980582524273,0.0,0.0,120.98625000000003,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,-0.041584440227703995,0.0,2.281526946107784,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9191176470588234,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.3245,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.015000000000003,3.4363636363636356,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,2.0932165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
