Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2015 a 31/12/2015,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Itajaí,ITAJAÍ,VILA OPERÁRIA,Comércio,ARM - Armadilha,Armadilha,24/04/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAO GOTARDO,Residência,ARM - Armadilha,Armadilha,22/04/2015
Xanxerê,XANXERÊ,MONTE CASTELO,Terreno baldio,B - Pequenos depósitos móveis,Delimitação de Foco,19/03/2015
Itajaí,ITAPEMA,MEIA PRAIA,Residência,ARM - Armadilha,Armadilha,03/03/2015
São Miguel do Oeste,MARAVILHA,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,24/03/2015
Chapecó,CHAPECÓ,ELDORADO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,28/01/2015
Xanxerê,XAXIM,CENTRO,Ponto Estratégico,A1 - Caixa d'agua (elevado),Ponto Estratégico,19/02/2015
Itajaí,ITAJAÍ,SAO JOAO,Comércio,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,08/05/2015
São Miguel do Oeste,PRINCESA,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,28/04/2015
Xanxerê,SÃO LOURENÇO DO OESTE,CENTRO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,25/06/2015
Chapecó,CHAPECÓ,PARAÍSO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/03/2015
Chapecó,CORONEL FREITAS,NOSSA SENHORA APARECIDA,Residência,ARM - Armadilha,Armadilha,31/03/2015
Xanxerê,XANXERÊ,PRIMO TACCA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,02/02/2015
Blumenau,BLUMENAU,TRIBESS,Ponto Estratégico,ARM - Armadilha,Armadilha,06/05/2015
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Ponto Estratégico,ARM - Armadilha,Armadilha,23/02/2015
São José,FLORIANÓPOLIS,MONTE CRISTO,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,09/03/2015
São Miguel do Oeste,GUARACIABA,CENTRO,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,14/05/2015
Chapecó,CHAPECÓ,VILA REAL,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,21/01/2015
Xanxerê,XAXIM,GUARANI,Residência,ARM - Armadilha,Armadilha,30/04/2015
Itajaí,CAMBORIÚ,MONTE ALEGRE,Comércio,ARM - Armadilha,Armadilha,15/01/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,22/07/2015
Blumenau,BLUMENAU,GARCIA,Ponto Estratégico,ARM - Armadilha,Armadilha,24/03/2015
Itajaí,ITAJAÍ,CORDEIROS,Comércio,ARM - Armadilha,Armadilha,04/02/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,B - Pequenos depósitos móveis,LIRAa,21/01/2015
Joinville,JOINVILLE,ITAUM,Comércio,C - Depósitos Fixos,Pesquisa Vetorial Especial,22/01/2015
Xanxerê,XAXIM,GUARANI,Residência,B - Pequenos depósitos móveis,LIRAa,07/04/2015
Chapecó,CHAPECÓ,MARIA GORETI,Outros,E - Depósitos naturais,LIRAa,19/01/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,Armadilha,05/03/2015
Itajaí,ITAJAÍ,SAO VICENTE,Comércio,ARM - Armadilha,Armadilha,27/01/2015
Joinville,JOINVILLE,SAGUACU,Comércio,ARM - Armadilha,Armadilha,02/06/2015
Itajaí,ITAJAÍ,FAZENDA,Residência,E - Depósitos naturais,LIRAa,12/05/2015
Blumenau,BLUMENAU,ITOUPAVA NORTE,Ponto Estratégico,ARM - Armadilha,Armadilha,14/04/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Comércio,ARM - Armadilha,Armadilha,22/06/2015
Xanxerê,XAXIM,SANTA TEREZINHA,Residência,D1 - Pneus e outros materiais rodantes,LIRAa,08/04/2015
Xanxerê,XAXIM,ARI LUNARDI,Outros,B - Pequenos depósitos móveis,Ponto Estratégico,20/01/2015
Xanxerê,XAXIM,ARI LUNARDI,Comércio,ARM - Armadilha,Armadilha,24/03/2015
Xanxerê,XAXIM,CENTRO,Outros,ARM - Armadilha,Armadilha,23/04/2015
Xanxerê,XANXERÊ,DISTRITO INDUSTRIAL NOSSA SENHORA DE LOURDES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,09/03/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,02/02/2015
Tubarão,IMBITUBA,ALTO ARROIO,Comércio,ARM - Armadilha,Armadilha,19/02/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,B. SÃO SEBASTIÃO,Ponto Estratégico,ARM - Armadilha,Armadilha,15/04/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO ESTRELA,Residência,ARM - Armadilha,Armadilha,06/02/2015
Itajaí,ITAJAÍ,SAO VICENTE,Residência,B - Pequenos depósitos móveis,Armadilha,15/05/2015
Itajaí,NAVEGANTES,CENTRO,Outros,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,18/03/2015
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,07/07/2015
Itajaí,ITAPEMA,CENTRO,Outros,ARM - Armadilha,Armadilha,30/04/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Comércio,ARM - Armadilha,Armadilha,18/02/2015
Xanxerê,SÃO DOMINGOS,SÃO JOSÉ,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,09/02/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Residência,E - Depósitos naturais,Delimitação de Foco,16/01/2015
Chapecó,IRATI,CENTRO,Comércio,ARM - Armadilha,Armadilha,12/03/2015
São Miguel do Oeste,ANCHIETA,CENTRO,Outros,ARM - Armadilha,Armadilha,23/02/2015
São Miguel do Oeste,ANCHIETA,CENTRO,Residência,ARM - Armadilha,Armadilha,04/02/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,B.AGOSTINI,Ponto Estratégico,ARM - Armadilha,Armadilha,06/01/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,28/04/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,22/05/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Outros,ARM - Armadilha,Armadilha,15/06/2015
Xanxerê,CORONEL MARTINS,CENTRO,Outros,ARM - Armadilha,Armadilha,08/04/2015
Itajaí,ITAJAÍ,ZONA/PORTUARIA CENTRO,Comércio,ARM - Armadilha,Armadilha,12/03/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,31/03/2015
Itajaí,ITAJAÍ,SAO JUDAS,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,02/06/2015
Xanxerê,XANXERÊ,MATINHO,Outros,C - Depósitos Fixos,Ponto Estratégico,05/03/2015
São José,FLORIANÓPOLIS,MONTE CRISTO,Comércio,ARM - Armadilha,Armadilha,06/01/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,08/01/2015
Jaraguá do Sul,JARAGUÁ DO SUL,VILA LALAU,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/02/2015
Mafra,SÃO BENTO DO SUL,DONA FRANCISCA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,06/05/2015
Itajaí,ITAJAÍ,SAO JOAO,Residência,ARM - Armadilha,Armadilha,19/02/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,01/06/2015
Xanxerê,XANXERÊ,VENEZA,Outros,B - Pequenos depósitos móveis,LIRAa,15/04/2015
São José,FLORIANÓPOLIS,CAPOEIRAS,Comércio,ARM - Armadilha,Armadilha,06/04/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,ARM - Armadilha,Armadilha,15/06/2015
Joinville,JOINVILLE,ITINGA,Comércio,ARM - Armadilha,Armadilha,02/03/2015
São Miguel do Oeste,PRINCESA,CENTRO,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,20/02/2015
Araranguá,PASSO DE TORRES,CENTRO,Comércio,ARM - Armadilha,Armadilha,18/03/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO ANDREATA,Residência,ARM - Armadilha,Armadilha,18/03/2015
Joinville,JOINVILLE,ITAUM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,19/01/2015
Itajaí,ITAJAÍ,CORDEIROS,Comércio,ARM - Armadilha,Armadilha,10/03/2015
Itajaí,NAVEGANTES,CENTRO,Comércio,ARM - Armadilha,Armadilha,22/04/2015
Itajaí,ITAPEMA,MEIA PRAIA,Residência,C - Depósitos Fixos,Pesquisa Vetorial Especial,17/04/2015
São Miguel do Oeste,GUARUJÁ DO SUL,CENTRO,Comércio,D1 - Pneus e outros materiais rodantes,Armadilha,13/04/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO ANDREATA,Residência,ARM - Armadilha,Armadilha,16/07/2015
São José,BIGUAÇU,MAR DAS PEDRAS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,18/03/2015
Chapecó,PINHALZINHO,CENTRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,21/01/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,B.AGOSTINI,Ponto Estratégico,ARM - Armadilha,Armadilha,09/02/2015
São Miguel do Oeste,PRINCESA,CENTRO,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,26/02/2015
Itajaí,ITAJAÍ,CENTRO,Comércio,E - Depósitos naturais,Delimitação de Foco,27/04/2015
Itajaí,PORTO BELO,VILA NOVA,Residência,ARM - Armadilha,Armadilha,23/04/2015
Xanxerê,XAXIM,FLOR,Terreno baldio,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,30/03/2015
São Miguel do Oeste,GUARACIABA,CENTRO,Residência,ARM - Armadilha,Armadilha,03/08/2015
São Miguel do Oeste,ANCHIETA,CENTRO,Residência,E - Depósitos naturais,Pesquisa Vetorial Especial,05/03/2015
Mafra,PORTO UNIÃO,SÃO PEDRO,Residência,E - Depósitos naturais,Revisão da Área,27/03/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Ponto Estratégico,ARM - Armadilha,Armadilha,28/01/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Ponto Estratégico,ARM - Armadilha,Armadilha,18/02/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,ARM - Armadilha,Armadilha,11/05/2015
Itajaí,ITAJAÍ,SAO JOAO,Residência,E - Depósitos naturais,Delimitação de Foco,28/04/2015
Mafra,SÃO BENTO DO SUL,BOEHMERWALD,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/06/2015
Videira,IBIAM,CENTRO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/03/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Residência,ARM - Armadilha,Armadilha,01/04/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Ponto Estratégico,ARM - Armadilha,Armadilha,02/02/2015
Blumenau,BLUMENAU,BADENFURT,Ponto Estratégico,ARM - Armadilha,Armadilha,11/05/2015
Chapecó,CHAPECÓ,BELVEDERE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,24/02/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Residência,ARM - Armadilha,Armadilha,11/03/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,18/05/2015
Chapecó,CHAPECÓ,CENTRO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,21/01/2015
São José,FLORIANÓPOLIS,MONTE CRISTO,Residência,D1 - Pneus e outros materiais rodantes,LIRAa,05/05/2015
Xanxerê,XAXIM,CENTRO,Comércio,ARM - Armadilha,Armadilha,19/01/2015
Criciúma,IÇARA,LIRI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/07/2015
São Miguel do Oeste,GUARACIABA,CENTRO,Ponto Estratégico,ARM - Armadilha,Armadilha,30/03/2015
São José,SÃO JOSÉ,SANTOS DUMONT,Ponto Estratégico,A1 - Caixa d'agua (elevado),Investigação de Denúncia,22/05/2015
Jaraguá do Sul,MASSARANDUBA,RIBEIRÃO DA LAGOA,Comércio,ARM - Armadilha,Armadilha,02/02/2015
Chapecó,CHAPECÓ,SÃO PEDRO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,21/01/2015
São José,TIJUCAS,CENTRO,Comércio,ARM - Armadilha,Armadilha,15/01/2015
Xanxerê,XAXIM,BELA VISTA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,06/04/2015
Chapecó,CHAPECÓ,BOA VISTA,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,19/01/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,Armadilha,05/03/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Comércio,ARM - Armadilha,Armadilha,28/01/2015
Itajaí,ITAJAÍ,SAO JOAO,Terreno baldio,B - Pequenos depósitos móveis,Delimitação de Foco,14/04/2015
Itajaí,ITAJAÍ,VILA OPERÁRIA,Residência,A1 - Caixa d'agua (elevado),LIRAa,13/05/2015
Itajaí,ITAJAÍ,CENTRO,Outros,ARM - Armadilha,Armadilha,11/03/2015
Itajaí,ITAJAÍ,FAZENDA,Comércio,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,24/06/2015
Xanxerê,XAXIM,GUARANI,Residência,B - Pequenos depósitos móveis,LIRAa,07/04/2015
Mafra,PORTO UNIÃO,BELA VISTA,Outros,ARM - Armadilha,Armadilha,20/01/2015
Itajaí,PENHA,SÃO CRISTOVÃO,Comércio,ARM - Armadilha,Armadilha,23/03/2015
Chapecó,PLANALTO ALEGRE,CENTRO,Outros,ARM - Armadilha,Armadilha,28/04/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAO SEBASTIAO,Ponto Estratégico,ARM - Armadilha,Armadilha,09/03/2015
Chapecó,SERRA ALTA,CENTRO,Comércio,ARM - Armadilha,Armadilha,03/02/2015
Tubarão,BRAÇO DO NORTE,TREVO,Comércio,ARM - Armadilha,Armadilha,18/02/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,Armadilha,15/04/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SALETE,Residência,ARM - Armadilha,Armadilha,06/02/2015
São Miguel do Oeste,GUARACIABA,CENTRO,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,18/05/2015
São Miguel do Oeste,ANCHIETA,CENTRO,Outros,ARM - Armadilha,Armadilha,23/03/2015
São José,FLORIANÓPOLIS,JARDIM ATLANTICO,Comércio,ARM - Armadilha,Armadilha,14/07/2015
São José,TIJUCAS,AREIAS,Comércio,ARM - Armadilha,Armadilha,24/03/2015
Chapecó,PLANALTO ALEGRE,CENTRO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,05/05/2015
Itajaí,ITAJAÍ,SAO JOAO,Comércio,ARM - Armadilha,Armadilha,19/02/2015
Chapecó,NOVA ITABERABA,CENTRO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,10/02/2015
Xanxerê,XAXIM,BELA VISTA,Residência,ARM - Armadilha,Armadilha,13/01/2015
Chapecó,NOVA ITABERABA,CENTRO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,02/02/2015
São José,SÃO JOSÉ,SERRARIA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,24/04/2015
Joinville,JOINVILLE,ITAUM,Residência,ARM - Armadilha,Armadilha,20/01/2015
Xanxerê,XAXIM,FLOR,Comércio,ARM - Armadilha,Armadilha,11/03/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Outros,ARM - Armadilha,Armadilha,24/02/2015
Xanxerê,XANXERÊ,JOAO BATISTA TONIAL,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,05/02/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Ponto Estratégico,ARM - Armadilha,Armadilha,05/01/2015
Chapecó,CORDILHEIRA ALTA,TREVO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,29/04/2015
Chapecó,PALMITOS,TANCREDO NEVES,Residência,ARM - Armadilha,Armadilha,27/05/2015
Chapecó,CORDILHEIRA ALTA,TREVO,Outros,B - Pequenos depósitos móveis,Delimitação de Foco,22/06/2015
Xanxerê,XANXERÊ,MATINHO,Outros,C - Depósitos Fixos,LIRAa,13/04/2015
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,12/03/2015
Mafra,SÃO BENTO DO SUL,CRUZEIRO,Comércio,ARM - Armadilha,Armadilha,06/04/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,08/06/2015
São Miguel do Oeste,ANCHIETA,CENTRO,Outros,ARM - Armadilha,Armadilha,02/03/2015
Xanxerê,XAXIM,CENTRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,07/01/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,25/02/2015
Araranguá,PASSO DE TORRES,CENTRO,Residência,ARM - Armadilha,Armadilha,19/02/2015
São José,FLORIANÓPOLIS,JARDIM ATLANTICO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,05/06/2015
Itajaí,ITAJAÍ,BARRA DO RIO,Residência,C - Depósitos Fixos,Delimitação de Foco,13/04/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Comércio,ARM - Armadilha,Armadilha,06/04/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Residência,C - Depósitos Fixos,Delimitação de Foco,10/06/2015
São Miguel do Oeste,PRINCESA,CENTRO,Comércio,B - Pequenos depósitos móveis,Ponto Estratégico,03/03/2015
São Miguel do Oeste,PRINCESA,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,20/02/2015
São Miguel do Oeste,GUARUJÁ DO SUL,CENTRO,Comércio,A2 - Outros depósitos de armazenamento de água,Armadilha,23/03/2015
Xanxerê,XANXERÊ,MONTE CASTELO,Residência,D1 - Pneus e outros materiais rodantes,,19/03/2015
Xanxerê,XANXERÊ,MATINHO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/01/2015
Joinville,JOINVILLE,FLORESTA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,06/02/2015
São Miguel do Oeste,GUARUJÁ DO SUL,CENTRO,Comércio,D1 - Pneus e outros materiais rodantes,Armadilha,27/04/2015
São Miguel do Oeste,GUARACIABA,CENTRO,Residência,ARM - Armadilha,Armadilha,20/04/2015
São José,FLORIANÓPOLIS,COLONINHA,Comércio,ARM - Armadilha,Armadilha,15/04/2015
São José,SÃO JOSÉ,SANTOS DUMONT,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,17/07/2015
Xanxerê,XANXERÊ,FREDERICO FERRONATTO,Residência,ARM - Armadilha,Armadilha,23/03/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,Armadilha,21/01/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,Armadilha,10/02/2015
São Miguel do Oeste,PRINCESA,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/02/2015
Itajaí,ITAJAÍ,CENTRO,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,23/04/2015
Xanxerê,XANXERÊ,PRIMO TACCCA,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,15/04/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Residência,ARM - Armadilha,Armadilha,06/03/2015
Itajaí,ITAJAÍ,FAZENDA,Comércio,ARM - Armadilha,Armadilha,05/05/2015
Itajaí,BALNEÁRIO CAMBORIÚ,PIONEIROS,Residência,ARM - Armadilha,Armadilha,30/03/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,B - Pequenos depósitos móveis,,29/01/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/02/2015
Xanxerê,XANXERÊ,COLATTO,Residência,ARM - Armadilha,Armadilha,10/03/2015
Itajaí,ITAPEMA,MEIA PRAIA,Residência,ARM - Armadilha,Armadilha,28/04/2015
Xanxerê,XAXIM,ALVORADA,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,09/01/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,19/06/2015
Joinville,JOINVILLE,ITAUM,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,07/01/2015
São José,FLORIANÓPOLIS,MONTE CRISTO,Ponto Estratégico,ARM - Armadilha,Armadilha,19/03/2015
Blumenau,POMERODE,CENTRO,Residência,ARM - Armadilha,,11/03/2015
Itajaí,ITAJAÍ,SAO JOAO,Residência,E - Depósitos naturais,Delimitação de Foco,12/01/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,ARM - Armadilha,Armadilha,31/03/2015
Joaçaba,VARGEM BONITA,CAMPINA DA ALEGRIA,Comércio,ARM - Armadilha,Armadilha,19/05/2015
Itajaí,ITAJAÍ,CENTRO,Residência,C - Depósitos Fixos,Delimitação de Foco,29/04/2015
Xanxerê,XAXIM,ALVORADA,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,06/04/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Ponto Estratégico,ARM - Armadilha,Armadilha,03/02/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Ponto Estratégico,ARM - Armadilha,Armadilha,27/02/2015
Joinville,JOINVILLE,ITAUM,Comércio,A1 - Caixa d'agua (elevado),Delimitação de Foco,23/01/2015
Joinville,JOINVILLE,NOVA BRASILIA,Comércio,ARM - Armadilha,Armadilha,27/05/2015
Araranguá,PASSO DE TORRES,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Revisão da Área,04/05/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Ponto Estratégico,ARM - Armadilha,Armadilha,06/04/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Comércio,ARM - Armadilha,Armadilha,08/06/2015
Chapecó,CHAPECÓ,EFAPI,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,19/01/2015
Chapecó,GUATAMBÚ,FAZENDA ZANDAVALLI,Outros,  - Mosquito Adulto,LIRAa,15/04/2015
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,CENTRO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,03/03/2015
Xanxerê,XANXERÊ,COLATTO,Comércio,ARM - Armadilha,Armadilha,27/01/2015
Itajaí,ITAJAÍ,CENTRO,Comércio,ARM - Armadilha,Armadilha,10/02/2015
Chapecó,CHAPECÓ,BELVEDERE,Outros,B - Pequenos depósitos móveis,LIRAa,22/01/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Ponto Estratégico,ARM - Armadilha,Armadilha,07/04/2015
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,17/06/2015
Itajaí,ITAJAÍ,CENTRO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,17/04/2015
Xanxerê,SÃO LOURENÇO DO OESTE,ÁREA INDUSTRIAL,Comércio,ARM - Armadilha,Armadilha,16/02/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Outros,ARM - Armadilha,Armadilha,03/02/2015
Chapecó,PALMITOS,SANTA TEREZINHA,Residência,ARM - Armadilha,Armadilha,06/04/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SALETE,Residência,ARM - Armadilha,Armadilha,28/01/2015
São José,FLORIANÓPOLIS,ESTREITO,Ponto Estratégico,ARM - Armadilha,Armadilha,15/04/2015
Araranguá,PASSO DE TORRES,CENTRO,Residência,ARM - Armadilha,Armadilha,13/05/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Residência,E - Depósitos naturais,LIRAa,13/04/2015
Chapecó,CHAPECÓ,UNIVERSITARIO,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,20/01/2015
Chapecó,CHAPECÓ,PALMITAL,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,11/03/2015
Itajaí,ITAPEMA,MEIA PRAIA,Residência,ARM - Armadilha,Armadilha,29/01/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,07/01/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,Armadilha,22/04/2015
Itajaí,ITAJAÍ,SAO JOAO,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,20/05/2015
Concórdia,CONCÓRDIA,SAO CRISTÓVÃO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,22/01/2015
São Miguel do Oeste,ANCHIETA,CENTRO,Outros,E - Depósitos naturais,Levantamento de Indice + Tratamento,31/03/2015
São José,FLORIANÓPOLIS,MONTE CRISTO,Comércio,B - Pequenos depósitos móveis,Revisão da Área,06/08/2015
Chapecó,CHAPECÓ,EFAPI,Outros,B - Pequenos depósitos móveis,LIRAa,19/01/2015
Tubarão,TUBARÃO,MORROTES,Comércio,ARM - Armadilha,Armadilha,31/03/2015
