Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/07/2023 a 31/07/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 341953/23,Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341952/23,Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,10,0,0,0,0
ARM 341951/23,Xanxerê,ABELARDO LUZ,Comércio,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341950/23,Xanxerê,ABELARDO LUZ,Residência,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,20/07/2023,2,0,0,0,0
ARM 341949/23,Joaçaba,JABORÁ,Residência,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341948/23,Joaçaba,JOAÇABA,Residência,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ARM 341947/23,Joaçaba,CAPINZAL,Residência,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,5,0,0,0,0
ARM 341946/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341945/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,7,0,0,0,0
ARM 341944/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,36,0,0,0,0
ARM 341943/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,15,0,0,0,0
ARM 341942/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,5,0,2,0,0
ARM 341941/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,5,0,0,0,0
ARM 341940/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,5,0,0,0,0
ARM 341939/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,0,0,2,0,0
ARM 341938/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341937/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341936/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,0,0,1,0,0
ARM 341935/23,Xanxerê,JUPIÁ,Residência,ARM - Armadilha,Armadilha,14/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341934/23,Xanxerê,BOM JESUS,Outros,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341933/23,Xanxerê,ENTRE RIOS,Outros,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341932/23,Xanxerê,ENTRE RIOS,Comércio,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,16,0,0,0,0
ARM 341931/23,Xanxerê,MAREMA,Outros,ARM - Armadilha,Armadilha,25/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341930/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,6,0,0,0,0
ARM 341929/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,6,0,0,0,0
ARM 341928/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,28,0,0,0,0
ARM 341927/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341926/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,16,0,0,0,0
ARM 341925/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341924/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ARM 341923/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,18,0,0,0,0
ARM 341922/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341921/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341920/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341919/23,Chapecó,CAIBI,Residência,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341918/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341917/23,Chapecó,CAIBI,Outros,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341916/23,Chapecó,ÁGUAS DE CHAPECÓ,Residência,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341915/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,5,0,0,0,0
ARM 341914/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,26,0,0,0,0
ARM 341913/23,Chapecó,CUNHATAÍ,Outros,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,6,0,0,0,0
ARM 341912/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ARM 341911/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341910/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341909/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341908/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341907/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ARM 341906/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,0,0,2,0,0
ARM 341905/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341904/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
PE 341903/23,Videira,CAÇADOR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,26/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341902/23,Videira,CAÇADOR,Outros,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341901/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,0,0,1,0,0
ARM 341900/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,10,0,0,0,0
ARM 341899/23,Chapecó,UNIÃO DO OESTE,Residência,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341898/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ARM 341897/23,São Miguel do Oeste,ROMELÂNDIA,Residência,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341896/23,Chapecó,PINHALZINHO,Outros,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341895/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,7,0,0,0,0
ARM 341894/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,6,0,0,0,0
ARM 341893/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,10,0,0,0,0
ARM 341892/23,Joinville,GARUVA,Outros,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ARM 341891/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341890/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341889/23,Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341888/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341887/23,Xanxerê,XANXERÊ,Outros,ARM - Armadilha,Armadilha,27/07/2023,27/07/2023,27/07/2023,14,0,0,0,0
ID 341886/23,São José,SÃO JOSÉ,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,26/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ARM 341885/23,Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,24/07/2023,27/07/2023,27/07/2023,1,0,1,0,0
null 341884/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,,26/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ARM 341883/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341882/23,Blumenau,INDAIAL,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,1,0,0,0,0
ARM 341881/23,Blumenau,INDAIAL,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,1,0,0,0,0
DF 341880/23,Criciúma,CRICIÚMA,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,27/07/2023,27/07/2023,27/07/2023,4,0,6,0,0
ARM 341879/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,25/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ID 341878/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,26/07/2023,27/07/2023,27/07/2023,21,0,0,0,0
ARM 341877/23,São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,9,0,0,9,0
PE 341876/23,São José,FLORIANÓPOLIS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/07/2023,27/07/2023,27/07/2023,3,0,26,0,0
PE 341875/23,São José,FLORIANÓPOLIS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,24/07/2023,27/07/2023,27/07/2023,8,0,0,0,0
PE 341874/23,São José,FLORIANÓPOLIS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/07/2023,27/07/2023,27/07/2023,10,0,0,0,0
PE 341873/23,São José,FLORIANÓPOLIS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ID 341872/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ID 341871/23,São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Investigação de Denúncia,25/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ID 341870/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,26/07/2023,27/07/2023,27/07/2023,31,0,0,0,0
PE 341869/23,Itajaí,ITAPEMA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,19/07/2023,21/07/2023,21/07/2023,3,0,0,0,0
ID 341868/23,São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Investigação de Denúncia,26/07/2023,27/07/2023,27/07/2023,3,0,0,0,0
ID 341867/23,São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Investigação de Denúncia,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ID 341866/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ID 341865/23,São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Investigação de Denúncia,26/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341864/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,18/07/2023,21/07/2023,21/07/2023,12,0,0,0,0
ARM 341863/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,19/07/2023,21/07/2023,21/07/2023,3,0,0,0,0
ARM 341862/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,17/07/2023,21/07/2023,21/07/2023,7,0,0,0,0
ARM 341861/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,17/07/2023,21/07/2023,21/07/2023,7,0,0,0,0
ARM 341860/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,20/07/2023,21/07/2023,21/07/2023,3,0,0,0,0
ARM 341859/23,Tubarão,TUBARÃO,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,2,0,3,0,0
ARM 341858/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,20/07/2023,21/07/2023,21/07/2023,8,0,0,0,0
ARM 341857/23,Jaraguá do Sul,JARAGUÁ DO SUL,Outros,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,155,0,0,0,0
ARM 341856/23,Jaraguá do Sul,JARAGUÁ DO SUL,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,1,0,0,0,0
ARM 341855/23,Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,2,0,0,0,0
PE 341854/23,São José,PALHOÇA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,25/07/2023,27/07/2023,27/07/2023,7,0,0,0,0
ARM 341853/23,São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,8,0,0,0,0
ARM 341852/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,9,0,0,0,0
ARM 341851/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
PE 341850/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/07/2023,26/07/2023,27/07/2023,33,0,0,0,0
ARM 341849/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341848/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,2,0,0,0,0
ARM 341847/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,1,0,0,0,0
ARM 341846/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,2,0,0,0,0
ARM 341845/23,São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341844/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,4,0,0,0,0
ARM 341843/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,6,0,0,0,0
ARM 341842/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,7,0,0,0,0
ARM 341841/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,17/07/2023,21/07/2023,21/07/2023,33,0,0,0,0
ARM 341840/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,17,0,0,0,0
ARM 341839/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,17/07/2023,21/07/2023,21/07/2023,1,0,0,0,0
ARM 341838/23,São José,CANELINHA,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,2,0,0,0,0
ARM 341837/23,Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,18/07/2023,21/07/2023,21/07/2023,1,0,0,0,0
ARM 341836/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,7,0,3,0,0
ARM 341835/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,0,0,4,0,0
ARM 341834/23,Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,17/07/2023,21/07/2023,21/07/2023,1,0,0,0,0
ARM 341833/23,Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,17/07/2023,21/07/2023,21/07/2023,5,0,0,0,0
ARM 341832/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,0,0,4,0,0
ARM 341831/23,São José,CANELINHA,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,2,0,0,0,0
ARM 341830/23,São José,CANELINHA,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,5,0,0,0,0
LI+T 341829/23,Joaçaba,HERVAL D`OESTE,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,20/07/2023,20/07/2023,27/07/2023,1,0,9,0,0
LI+T 341828/23,Joaçaba,HERVAL D`OESTE,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,20/07/2023,20/07/2023,27/07/2023,5,0,5,0,0
LI+T 341827/23,Joaçaba,HERVAL D`OESTE,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,21/07/2023,21/07/2023,27/07/2023,1,0,0,0,0
ARM 341826/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,10,0,0,0,0
ID 341825/23,Joaçaba,HERVAL D`OESTE,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,19/07/2023,19/07/2023,27/07/2023,10,0,0,0,0
LI+T 341824/23,Joaçaba,HERVAL D`OESTE,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,20/07/2023,20/07/2023,27/07/2023,9,0,0,0,0
ARM 341823/23,Joaçaba,HERVAL D`OESTE,Residência,ARM - Armadilha,Armadilha,24/07/2023,24/07/2023,27/07/2023,5,0,0,0,0
ARM 341822/23,Joaçaba,HERVAL D`OESTE,Residência,ARM - Armadilha,Armadilha,24/07/2023,24/07/2023,27/07/2023,1,0,0,0,0
ARM 341821/23,Joaçaba,HERVAL D`OESTE,Residência,ARM - Armadilha,Armadilha,24/07/2023,24/07/2023,27/07/2023,9,0,0,0,0
LI+T 341820/23,Joaçaba,HERVAL D`OESTE,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,21/07/2023,21/07/2023,27/07/2023,1,0,9,0,0
ARM 341819/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,6,0,0,0,0
ARM 341818/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,27/07/2023,6,0,0,0,0
ARM 341817/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/07/2023,25/07/2023,26/07/2023,2,0,0,0,0
ARM 341816/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/07/2023,25/07/2023,26/07/2023,2,0,0,0,0
ARM 341815/23,Itajaí,BOMBINHAS,Comércio,ARM - Armadilha,Armadilha,24/07/2023,24/07/2023,27/07/2023,7,0,0,0,0
ARM 341814/23,Itajaí,BOMBINHAS,Comércio,ARM - Armadilha,Armadilha,24/07/2023,24/07/2023,27/07/2023,8,0,0,0,0
ARM 341813/23,São Miguel do Oeste,ITAPIRANGA,Outros,ARM - Armadilha,Armadilha,24/07/2023,24/07/2023,24/07/2023,3,0,0,0,0
ARM 341812/23,São Miguel do Oeste,ITAPIRANGA,Outros,ARM - Armadilha,Armadilha,24/07/2023,24/07/2023,24/07/2023,2,0,0,0,0
PE 341811/23,São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,26/07/2023,27/07/2023,27/07/2023,1,0,0,0,0
ARM 341810/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,26/07/2023,27/07/2023,27/07/2023,2,0,0,0,0
ARM 341809/23,Blumenau,TIMBÓ,Comércio,ARM - Armadilha,Armadilha,24/07/2023,24/07/2023,26/07/2023,3,0,0,0,0
ARM 341808/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,24/07/2023,26/07/2023,27/07/2023,47,0,0,0,0
ARM 341807/23,Blumenau,GASPAR,Outros,ARM - Armadilha,Armadilha,24/07/2023,26/07/2023,27/07/2023,16,0,0,0,0
ARM 341806/23,Blumenau,GASPAR,Residência,ARM - Armadilha,Armadilha,24/07/2023,26/07/2023,27/07/2023,15,0,0,0,0
ARM 341805/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,25/07/2023,26/07/2023,27/07/2023,6,0,0,0,0
LI+T 341804/23,Tubarão,IMBITUBA,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,26/07/2023,26/07/2023,26/07/2023,7,0,1,0,0
RA 341803/23,Tubarão,SÃO LUDGERO,Outros,D1 - Pneus e outros materiais rodantes,Revisão da Área,24/07/2023,26/07/2023,26/07/2023,5,0,15,0,0
ARM 341802/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,42,0,0,0,0
ARM 341801/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,1,0,0,0,0
ARM 341800/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,1,0,0,0,0
ARM 341799/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,1,0,0,0,0
ARM 341798/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,21,0,0,0,0
ARM 341797/23,Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,30,0,0,0,0
ARM 341796/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,18,0,0,0,0
ARM 341795/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,6,0,0,0,0
ARM 341794/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,30,0,0,0,0
ARM 341793/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,9,0,0,0,0
ARM 341792/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,8,0,0,0,0
ARM 341791/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,64,0,0,0,0
ARM 341790/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,4,0,0,0,0
ARM 341789/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,1,0,0,0,0
ARM 341788/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,12,0,0,0,0
ARM 341787/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,2,0,0,0,0
ARM 341786/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,4,0,0,0,0
ARM 341785/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,2,0,0,0,0
ARM 341784/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,9,0,0,0,0
ARM 341783/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,4,0,0,0,0
ARM 341782/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,1,0,0,0,0
ARM 341781/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,3,0,0,0,0
ID 341780/23,Chapecó,CORDILHEIRA ALTA,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,21/07/2023,26/07/2023,26/07/2023,3,0,0,0,0
ARM 341779/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,25,0,0,0,0
ARM 341778/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,5,0,0,0,0
ARM 341777/23,São José,SÃO JOÃO BATISTA,Residência,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,2,0,0,0,0
ARM 341776/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/07/2023,26/07/2023,26/07/2023,1,0,0,0,0
