Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2013 a 31/12/2013,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Rio do Sul,ITUPORANGA,VILA NOVA,Ponto Estratégico,ARM - Armadilha,,19/03/2013
Chapecó,CHAPECÓ,JARDIM AMERICA,Residência,ARM - Armadilha,,24/01/2013
Tubarão,LAGUNA,MAR GROSSO,Outros,ARM - Armadilha,,25/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Outros,D1 - Pneus e outros materiais rodantes,,17/04/2013
São José,BIGUAÇU,BOM VIVER,Comércio,ARM - Armadilha,,27/05/2013
Chapecó,CHAPECÓ,SAIC,Comércio,ARM - Armadilha,,19/02/2013
Chapecó,CHAPECÓ,LIDER,Outros,A2 - Outros depósitos de armazenamento de água,,07/05/2013
Concórdia,CONCÓRDIA,SÃO CRISTOVÃO,Comércio,ARM - Armadilha,,16/07/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SÃO SEBASTIÃO,Comércio,A2 - Outros depósitos de armazenamento de água,,25/02/2013
Chapecó,CHAPECÓ,ESPLANADA,Residência,ARM - Armadilha,,02/04/2013
Xanxerê,XAXIM,ARI LUNARDI,Residência,A2 - Outros depósitos de armazenamento de água,,03/04/2013
Jaraguá do Sul,CORUPÁ,JOÃO TOZINI,Comércio,ARM - Armadilha,Armadilha,10/03/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,05/02/2013
Chapecó,CHAPECÓ,MARIA GORETI,Comércio,ARM - Armadilha,,11/03/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,28/03/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,15/03/2013
Joinville,JOINVILLE,ITAUM,Residência,B - Pequenos depósitos móveis,,14/02/2013
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,CENTRO,Residência,A2 - Outros depósitos de armazenamento de água,,12/04/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,02/04/2013
Blumenau,POMERODE,CENTRO,Residência,ARM - Armadilha,,18/02/2013
Concórdia,CONCÓRDIA,SÃO CRISTOVÃO,Comércio,ARM - Armadilha,,25/03/2013
Blumenau,BLUMENAU,ITOUPAVA CENTRAL,Ponto Estratégico,ARM - Armadilha,,10/04/2013
Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,02/01/2013
Chapecó,CORONEL FREITAS,NOSSA SENHORA APARECIDA,Residência,ARM - Armadilha,,24/04/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,17/01/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Residência,ARM - Armadilha,,28/02/2013
Concórdia,CONCÓRDIA,SÃO CRISTOVÃO,Residência,B - Pequenos depósitos móveis,,07/05/2013
Joinville,JOINVILLE,SÃO MARCOS,Ponto Estratégico,ARM - Armadilha,,24/01/2013
Criciúma,COCAL DO SUL,JARDIM DAS PALMEIRAS,Ponto Estratégico,C - Depósitos Fixos,,08/05/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SÃO LUIZ,Residência,ARM - Armadilha,,06/03/2013
Jaraguá do Sul,JARAGUÁ DO SUL,ILHA DA FIGUEIRA,Comércio,ARM - Armadilha,,27/03/2013
Xanxerê,XANXERÊ,DISTRITO INDUSTRIAL NOSSA SENHORA DE LOURDES,Comércio,A1 - Caixa d'agua (elevado),,10/01/2013
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Ponto Estratégico,B - Pequenos depósitos móveis,,22/05/2013
Chapecó,GUATAMBÚ,COAB,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,04/04/2013
Chapecó,CHAPECÓ,CRISTO REI,Comércio,ARM - Armadilha,,21/01/2013
Xanxerê,XAXIM,ALVORADA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,10/01/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,,27/02/2013
Xanxerê,XAXIM,BELA VISTA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,18/01/2013
Chapecó,CHAPECÓ,SAIC,Residência,ARM - Armadilha,,14/03/2013
São José,FLORIANÓPOLIS,CENTRO,Ponto Estratégico,ARM - Armadilha,,07/03/2013
São José,SÃO JOSÉ,AREA INDUSTRIAL,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,08/10/2013
Chapecó,CHAPECÓ,PARAÍSO,Residência,ARM - Armadilha,,18/03/2013
Chapecó,CHAPECÓ,MARIA GORETI,Comércio,ARM - Armadilha,,22/04/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Comércio,ARM - Armadilha,,05/02/2013
Chapecó,CHAPECÓ,ELDORADO,Outros,ARM - Armadilha,,01/04/2013
São Miguel do Oeste,GUARACIABA,CENTRO,Comércio,D1 - Pneus e outros materiais rodantes,,06/05/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,14/02/2013
São Miguel do Oeste,DIONÍSIO CERQUEIRA,BAIRRO TRÊS FRONTEIRAS,Outros,C - Depósitos Fixos,,12/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,ARM - Armadilha,,01/04/2013
São José,FLORIANÓPOLIS,MONTE CRISTO,Outros,ARM - Armadilha,,13/12/2013
Chapecó,CHAPECÓ,SAIC,Comércio,ARM - Armadilha,,29/11/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,01/03/2013
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,12/12/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,08/03/2013
Chapecó,GUATAMBÚ,CENTRO,Residência,ARM - Armadilha,,10/04/2013
Chapecó,CHAPECÓ,MARIA GORETI,Residência,ARM - Armadilha,,14/02/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,13/04/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,B - Pequenos depósitos móveis,,02/04/2013
São José,BIGUAÇU,JARDIM PITANGUEIRA,Residência,B - Pequenos depósitos móveis,,19/02/2013
São José,BIGUAÇU,JARDIM PITANGUEIRA,Comércio,ARM - Armadilha,,25/03/2013
São José,SÃO JOSÉ,SANTOS DUMONT,Ponto Estratégico,ARM - Armadilha,,11/04/2013
Xanxerê,XAXIM,ALVORADA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,08/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO ANDREATA,Residência,ARM - Armadilha,,30/04/2013
Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Ponto Estratégico,ARM - Armadilha,,22/01/2013
Lages,LAGES,GUARUJA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,01/03/2013
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Residência,ARM - Armadilha,,14/05/2013
São José,PALHOÇA,FURADINHO,Ponto Estratégico,ARM - Armadilha,,25/01/2013
Chapecó,CHAPECÓ,LIDER,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,10/05/2013
Chapecó,PALMITOS,RESNER,Residência,ARM - Armadilha,,04/03/2013
Joinville,JOINVILLE,CENTRO,Comércio,ARM - Armadilha,,01/04/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,16/01/2013
Xanxerê,XAXIM,ALVORADA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,21/05/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO SÃO JORGE,Comércio,ARM - Armadilha,,08/04/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Comércio,ARM - Armadilha,,23/01/2013
Chapecó,CHAPECÓ,BOM PASTOR,Residência,ARM - Armadilha,,14/01/2013
Chapecó,GUATAMBÚ,FAZENDA ZANDAVALLI,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,01/03/2013
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Residência,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,13/03/2013
Jaraguá do Sul,JARAGUÁ DO SUL,ILHA DA FIGUEIRA,Ponto Estratégico,ARM - Armadilha,,14/03/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,13/11/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO ANDREATA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,19/03/2013
Chapecó,PINHALZINHO,CENTRO,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,18/04/2013
Criciúma,CRICIÚMA,RECANTO VERDE,Comércio,ARM - Armadilha,,05/02/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Outros,ARM - Armadilha,,02/04/2013
Xanxerê,XAXIM,ARI LUNARDI,Comércio,D1 - Pneus e outros materiais rodantes,,07/05/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Comércio,ARM - Armadilha,,15/02/2013
Chapecó,CHAPECÓ,SANTA MARIA,Outros,ARM - Armadilha,,18/03/2013
Rio do Sul,RIO DO SUL,JARDIM AMÉRICA,Outros,ARM - Armadilha,,16/05/2013
Chapecó,CHAPECÓ,SANTA MARIA,Residência,ARM - Armadilha,,01/04/2013
Chapecó,CHAPECÓ,VILA REAL,Comércio,ARM - Armadilha,,03/12/2013
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Comércio,ARM - Armadilha,,04/03/2013
Chapecó,CHAPECÓ,CRISTO REI,Comércio,ARM - Armadilha,,13/12/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,07/03/2013
Chapecó,CHAPECÓ,LIDER,Residência,ARM - Armadilha,,09/04/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,15/02/2013
Xanxerê,XAXIM,BELA VISTA,Residência,ARM - Armadilha,,12/04/2013
Blumenau,BLUMENAU,ITOUPAVAZINHA,Ponto Estratégico,ARM - Armadilha,,08/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,18/02/2013
Chapecó,GUATAMBÚ,CENTRO,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,27/03/2013
Itajaí,ITAPEMA,MEIA PRAIA,Residência,ARM - Armadilha,,29/04/2013
São José,BIGUAÇU,JARDIM PITANGUEIRA,Ponto Estratégico,ARM - Armadilha,,22/01/2013
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,ARM - Armadilha,,03/05/2013
Chapecó,CHAPECÓ,ENGENHO BRAUM,Residência,ARM - Armadilha,,04/03/2013
Blumenau,BLUMENAU,ITOUPAVAZINHA,Ponto Estratégico,ARM - Armadilha,,28/01/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,14/05/2013
Chapecó,CHAPECÓ,BOM PASTOR,Residência,ARM - Armadilha,,06/03/2013
São José,FLORIANÓPOLIS,CAPOEIRAS,Comércio,ARM - Armadilha,,01/04/2013
Itajaí,BALNEÁRIO PIÇARRAS,CENTRO,Comércio,D1 - Pneus e outros materiais rodantes,,21/01/2013
Xanxerê,XAXIM,ALVORADA,Residência,ARM - Armadilha,,15/01/2013
Chapecó,CHAPECÓ,MARIA GORETI,Ponto Estratégico,B - Pequenos depósitos móveis,,04/03/2013
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,CRISTO REI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,05/07/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,ARM - Armadilha,,15/03/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,16/04/2013
Chapecó,CHAPECÓ,VILA REAL,Comércio,ARM - Armadilha,,01/02/2013
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,04/12/2013
São José,TIJUCAS,CENTRO,Residência,A2 - Outros depósitos de armazenamento de água,,18/03/2013
Mafra,SÃO BENTO DO SUL,COLONIAL,Comércio,ARM - Armadilha,,26/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SAO JORGE,Comércio,ARM - Armadilha,,13/02/2013
Chapecó,CHAPECÓ,CENTRO,Outros,ARM - Armadilha,,01/03/2013
Chapecó,CHAPECÓ,CRISTO REI,Outros,ARM - Armadilha,,26/03/2013
Xanxerê,XAXIM,ARI LUNARDI,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,31/05/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Comércio,ARM - Armadilha,,20/11/2013
São Miguel do Oeste,PRINCESA,CENTRO,Comércio,ARM - Armadilha,,26/02/2013
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,05/12/2013
Joinville,JOINVILLE,ITAUM,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/03/2013
Chapecó,PINHALZINHO,SANTO ANTONIO,Residência,D1 - Pneus e outros materiais rodantes,,05/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO SÃO JORGE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/04/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,03/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,15/02/2013
São José,BIGUAÇU,PRAIA JOÃO ROSA,Comércio,D1 - Pneus e outros materiais rodantes,,22/03/2013
Chapecó,CHAPECÓ,CRISTO REI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,09/04/2013
Chapecó,CHAPECÓ,PARAÍSO,Residência,ARM - Armadilha,,18/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SÃO JORGE,Terreno baldio,C - Depósitos Fixos,,19/02/2013
Chapecó,PINHALZINHO,MARIA TEREZINHA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,19/04/2013
Itajaí,BALNEÁRIO CAMBORIÚ,SÃO JUDAS,Ponto Estratégico,ARM - Armadilha,,11/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/05/2013
Araranguá,ARARANGUÁ,MATO ALTO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,23/01/2013
Chapecó,CHAPECÓ,ALVORADA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,07/05/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,05/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO ESTRELA,Residência,ARM - Armadilha,,26/12/2013
São José,PALHOÇA,TRES BARRAS,Comércio,ARM - Armadilha,,10/01/2013
Joinville,JOINVILLE,FLORESTA,Ponto Estratégico,ARM - Armadilha,,17/05/2013
Chapecó,CHAPECÓ,QUEDAS DO PALMITAL,Residência,ARM - Armadilha,,07/03/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,02/04/2013
Itajaí,BALNEÁRIO PIÇARRAS,CENTRO,Comércio,D1 - Pneus e outros materiais rodantes,,22/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,ARM - Armadilha,,04/01/2013
Chapecó,CHAPECÓ,CRISTO REI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,26/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,ARM - Armadilha,,18/01/2013
Blumenau,BLUMENAU,BADENFURT,Ponto Estratégico,ARM - Armadilha,,06/03/2013
Blumenau,BLUMENAU,ITOUPAVAZINHA,Ponto Estratégico,ARM - Armadilha,,10/09/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Residência,ARM - Armadilha,,15/03/2013
Joinville,JOINVILLE,FLORESTA,Comércio,ARM - Armadilha,,18/04/2013
Chapecó,CHAPECÓ,QUEDAS DO PALMITAL,Comércio,ARM - Armadilha,,04/02/2013
Blumenau,BLUMENAU,VELHA CENTRAL,Ponto Estratégico,ARM - Armadilha,,30/12/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,03/05/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,14/02/2013
Chapecó,CHAPECÓ,CENTRO,Outros,ARM - Armadilha,,08/03/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Residência,ARM - Armadilha,,28/03/2013
Chapecó,CHAPECÓ,PALMITAL,Outros,D1 - Pneus e outros materiais rodantes,,22/10/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,27/11/2013
Chapecó,CHAPECÓ,ENGENHO BRAUM,Comércio,ARM - Armadilha,,27/02/2013
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Comércio,ARM - Armadilha,,11/12/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Comércio,ARM - Armadilha,,06/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO AGOSTINI,Residência,ARM - Armadilha,,10/04/2013
Chapecó,GUATAMBÚ,CENTRO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,04/04/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Residência,ARM - Armadilha,,05/02/2013
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Comércio,ARM - Armadilha,,11/03/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,28/03/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Comércio,ARM - Armadilha,,15/03/2013
Chapecó,CHAPECÓ,CRISTO REI,Residência,ARM - Armadilha,,16/04/2013
Itajaí,ITAPEMA,MEIA PRAIA,Residência,A2 - Outros depósitos de armazenamento de água,,19/02/2013
Xanxerê,XAXIM,CENTRO,Residência,B - Pequenos depósitos móveis,,17/04/2013
Chapecó,PINHALZINHO,MARIA TEREZINHA,Ponto Estratégico,ARM - Armadilha,,15/04/2013
Chapecó,CHAPECÓ,MARIA GORETI,Residência,ARM - Armadilha,,26/02/2013
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Residência,ARM - Armadilha,,22/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,,26/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,26/03/2013
Xanxerê,XAXIM,ARI LUNARDI,Residência,C - Depósitos Fixos,,07/06/2013
Blumenau,BLUMENAU,FORTALEZA ALTA,Ponto Estratégico,ARM - Armadilha,,04/02/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,06/03/2013
Xanxerê,XAXIM,ARI LUNARDI,Residência,A2 - Outros depósitos de armazenamento de água,,28/11/2013
Chapecó,CHAPECÓ,ENGENHO BRAUM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,19/02/2013
Chapecó,CHAPECÓ,ENGENHO BRAUM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,03/06/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,11/03/2013
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,,08/04/2013
Chapecó,CHAPECÓ,LIDER,Comércio,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,18/06/2013
Chapecó,CHAPECÓ,ELDORADO,Comércio,ARM - Armadilha,,15/04/2013
Araranguá,ARARANGUÁ,SANGA DA TOCA,Comércio,ARM - Armadilha,,28/01/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,21/01/2013
São José,PALHOÇA,PONTE DO IMARUIM,Ponto Estratégico,ARM - Armadilha,,20/03/2013
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Residência,ARM - Armadilha,,28/01/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Outros,ARM - Armadilha,,15/02/2013
Chapecó,CHAPECÓ,EFAPI,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/05/2013
Itajaí,BOMBINHAS,MORRINHOS,Comércio,ARM - Armadilha,,05/06/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Comércio,ARM - Armadilha,,21/02/2013
Chapecó,CHAPECÓ,LIDER,Outros,D1 - Pneus e outros materiais rodantes,,06/05/2013
São Miguel do Oeste,MARAVILHA,CENTRO,Comércio,ARM - Armadilha,,01/10/2013
Joinville,JOINVILLE,FLORESTA,Comércio,ARM - Armadilha,,26/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SALETE,Residência,ARM - Armadilha,,03/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,A2 - Outros depósitos de armazenamento de água,,01/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,08/04/2013
Chapecó,CHAPECÓ,BOM PASTOR,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/05/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,ARM - Armadilha,,07/02/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Comércio,ARM - Armadilha,,12/03/2013
Blumenau,BLUMENAU,ITOUPAVAZINHA,Ponto Estratégico,ARM - Armadilha,,01/04/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Comércio,ARM - Armadilha,,19/03/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Residência,ARM - Armadilha,,17/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,21/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO JARDIM PEPERI,Residência,ARM - Armadilha,,22/04/2013
Chapecó,CHAPECÓ,LIDER,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,18/04/2013
Chapecó,CHAPECÓ,SAIC,Residência,ARM - Armadilha,,26/02/2013
Chapecó,CHAPECÓ,BOA VISTA,Residência,ARM - Armadilha,,25/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,,03/05/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,D1 - Pneus e outros materiais rodantes,,27/03/2013
São José,FLORIANÓPOLIS,SACO DOS LIMOES,Residência,ARM - Armadilha,,25/06/2013
Criciúma,CRICIÚMA,MORRO ESTEVÃO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,A2 - Outros depósitos de armazenamento de água,,11/03/2013
Xanxerê,XAXIM,BELA VISTA,Residência,A2 - Outros depósitos de armazenamento de água,,12/12/2013
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Ponto Estratégico,ARM - Armadilha,,19/02/2013
Tubarão,IMBITUBA,CENTRO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,26/05/2013
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Residência,ARM - Armadilha,,12/03/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,10/04/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,LIDER,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,27/06/2013
Xanxerê,XAXIM,ALVORADA,Comércio,ARM - Armadilha,,15/04/2013
Tubarão,TUBARÃO,REVOREDO,Comércio,D1 - Pneus e outros materiais rodantes,,31/01/2013
Chapecó,CHAPECÓ,LIDER,Residência,ARM - Armadilha,,21/01/2013
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,ARM - Armadilha,,25/03/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,28/01/2013
Chapecó,CHAPECÓ,SAIC,Outros,ARM - Armadilha,,26/02/2013
Chapecó,CHAPECÓ,SÃO PEDRO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/05/2013
Concórdia,ITÁ,MIRANTE,Comércio,ARM - Armadilha,,10/06/2013
Joinville,JOINVILLE,VILA NOVA,Comércio,ARM - Armadilha,,21/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,11/11/2013
Chapecó,CHAPECÓ,SAIC,Comércio,ARM - Armadilha,,26/02/2013
Chapecó,CHAPECÓ,LIDER,Residência,ARM - Armadilha,,03/04/2013
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Residência,ARM - Armadilha,,04/02/2013
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,08/04/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,07/05/2013
São José,BIGUAÇU,JARDIM PITANGUEIRA,Residência,E - Depósitos naturais,,11/02/2013
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,,12/03/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,17/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,,15/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO ESTRELA,Residência,A2 - Outros depósitos de armazenamento de água,,22/02/2013
Araranguá,ARARANGUÁ,MATO ALTO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,22/04/2013
Chapecó,CHAPECÓ,ESPLANADA,Residência,ARM - Armadilha,,27/02/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,25/03/2013
Chapecó,PINHALZINHO,PIONEIRO,Residência,B - Pequenos depósitos móveis,,21/05/2013
Xanxerê,XAXIM,ALVORADA,Comércio,D1 - Pneus e outros materiais rodantes,,08/01/2013
Chapecó,GUATAMBÚ,FAZENDA ZANDAVALLI,Residência,D1 - Pneus e outros materiais rodantes,,10/07/2013
Joinville,JOINVILLE,SANTA CATARINA,Ponto Estratégico,ARM - Armadilha,,13/02/2013
