Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/08/2023 a 31/08/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ID 345334/23,Tubarão,SÃO LUDGERO,Terreno baldio,C - Depósitos Fixos,Investigação de Denúncia,31/08/2023,01/09/2023,01/09/2023,1,0,0,0,0
ARM 345333/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,29/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ARM 345332/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,29/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ARM 345331/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,29/08/2023,01/09/2023,01/09/2023,6,0,0,0,0
ARM 345330/23,São José,BIGUAÇU,Outros,ARM - Armadilha,Armadilha,31/08/2023,01/09/2023,01/09/2023,9,0,0,0,0
ARM 345329/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,30/08/2023,01/09/2023,01/09/2023,14,0,0,0,0
ARM 345328/23,São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,30/08/2023,01/09/2023,01/09/2023,4,0,0,0,0
ARM 345327/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/08/2023,31/08/2023,01/09/2023,3,0,0,0,0
ARM 345326/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/08/2023,31/08/2023,01/09/2023,2,0,0,0,0
ARM 345325/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/08/2023,31/08/2023,01/09/2023,5,0,0,0,0
ID 345323/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,20,0,0,0,0
ID 345322/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,5,0,2,0,0
ID 345321/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,2,0,0,0,0
ID 345320/23,São José,FLORIANÓPOLIS,Residência,E - Depósitos naturais,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,3,0,2,0,0
ID 345319/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,4,0,0,0,0
ID 345318/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ID 345317/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,01/09/2023,01/09/2023,2,0,0,0,0
ID 345316/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,4,0,0,0,0
ID 345315/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
