Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,
Período: de 01/01/2016 a 31/12/2016,,,,,
Atualizado em 26/05/2023,,,,,
Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Itajaí,BALNEÁRIO CAMBORIÚ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/01/2016
Itajaí,ITAJAÍ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,04/03/2016
Xanxerê,XAXIM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/02/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,02/05/2016
Xanxerê,SÃO DOMINGOS,Outros,ARM - Armadilha,Armadilha,28/03/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,04/04/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,28/03/2016
Chapecó,PALMITOS,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,18/05/2016
São Miguel do Oeste,MARAVILHA,Residência,ARM - Armadilha,Armadilha,14/03/2016
Mafra,PORTO UNIÃO,Residência,E - Depósitos naturais,Investigação de Denúncia,05/04/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,06/04/2016
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,12/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,26/01/2016
Chapecó,CHAPECÓ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,10/02/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Outros,A1 - Caixa d'agua (elevado),Pesquisa Vetorial Especial,06/04/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,04/04/2016
Chapecó,PALMITOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,13/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/01/2016
São Miguel do Oeste,MODELO,Outros,ARM - Armadilha,Armadilha,06/04/2016
Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,29/02/2016
Xanxerê,XAXIM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/02/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,02/05/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,01/03/2016
São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,08/12/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,28/03/2016
Xanxerê,SÃO DOMINGOS,Comércio,ARM - Armadilha,Armadilha,28/03/2016
São Miguel do Oeste,MARAVILHA,Comércio,ARM - Armadilha,Armadilha,14/03/2016
Mafra,PORTO UNIÃO,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,05/04/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,18/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,12/02/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,18/01/2016
São Miguel do Oeste,GUARACIABA,Residência,ARM - Armadilha,Armadilha,14/03/2016
Chapecó,CORONEL FREITAS,Residência,ARM - Armadilha,Armadilha,13/12/2016
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,29/03/2016
São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,28/03/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,28/03/2016
São Miguel do Oeste,ITAPIRANGA,Outros,ARM - Armadilha,Armadilha,30/11/2016
São Miguel do Oeste,MODELO,Residência,C - Depósitos Fixos,Levantamento de Indice + Tratamento,02/04/2016
Xanxerê,XAXIM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/02/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,02/05/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,01/03/2016
São Miguel do Oeste,ANCHIETA,Outros,ARM - Armadilha,Armadilha,18/04/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,23/03/2016
Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,29/02/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,06/04/2016
Xanxerê,SÃO DOMINGOS,Comércio,ARM - Armadilha,Armadilha,28/03/2016
São Miguel do Oeste,GUARACIABA,Comércio,ARM - Armadilha,Armadilha,14/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/02/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,19/01/2016
São Miguel do Oeste,MARAVILHA,Residência,ARM - Armadilha,Armadilha,14/03/2016
Chapecó,CORONEL FREITAS,Residência,ARM - Armadilha,Armadilha,06/12/2016
Mafra,PORTO UNIÃO,Outros,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,05/04/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,18/01/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,12/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,26/01/2016
Joinville,JOINVILLE,Comércio,C - Depósitos Fixos,Delimitação de Foco,01/04/2016
Chapecó,PALMITOS,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,13/05/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,21/03/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,C - Depósitos Fixos,Pesquisa Vetorial Especial,05/04/2016
Xanxerê,XAXIM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/02/2016
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,28/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,19/01/2016
São Miguel do Oeste,MARAVILHA,Outros,ARM - Armadilha,Armadilha,14/03/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,01/03/2016
Mafra,PORTO UNIÃO,Comércio,ARM - Armadilha,Armadilha,15/04/2016
São Miguel do Oeste,GUARACIABA,Outros,ARM - Armadilha,Armadilha,14/03/2016
São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,30/11/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/02/2016
Joinville,JOINVILLE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,01/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,12/02/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,18/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,26/01/2016
Chapecó,CORONEL FREITAS,Outros,ARM - Armadilha,Armadilha,06/12/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,18/01/2016
Itajaí,CAMBORIÚ,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,28/04/2016
Chapecó,PALMITOS,Residência,C - Depósitos Fixos,Pesquisa Vetorial Especial,13/05/2016
Xanxerê,SÃO DOMINGOS,Outros,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,14/03/2016
São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/03/2016
São Miguel do Oeste,MODELO,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,31/03/2016
Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,29/02/2016
Mafra,PORTO UNIÃO,Comércio,ARM - Armadilha,Armadilha,13/04/2016
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Revisão da Área,08/02/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,11/03/2016
São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,30/11/2016
Xanxerê,SÃO DOMINGOS,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,15/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,05/02/2016
São Miguel do Oeste,GUARACIABA,Comércio,ARM - Armadilha,Armadilha,14/03/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,25/04/2016
Chapecó,CORONEL FREITAS,Outros,ARM - Armadilha,Armadilha,30/11/2016
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,10/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,19/01/2016
São Miguel do Oeste,MARAVILHA,Residência,ARM - Armadilha,Armadilha,14/03/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,18/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,26/01/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,18/01/2016
São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/03/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/03/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,21/03/2016
Xanxerê,XAXIM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/02/2016
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,28/03/2016
São Miguel do Oeste,MODELO,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,28/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,18/01/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,25/01/2016
São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,30/11/2016
Xanxerê,SÃO DOMINGOS,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,14/03/2016
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,25/02/2016
São Miguel do Oeste,GUARACIABA,Comércio,ARM - Armadilha,Armadilha,14/03/2016
Itajaí,CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,25/04/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,17/02/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,18/04/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,18/01/2016
São Miguel do Oeste,MARAVILHA,Comércio,ARM - Armadilha,Armadilha,07/03/2016
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,22/12/2016
São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,28/03/2016
Chapecó,PALMITOS,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,03/05/2016
Chapecó,CORONEL FREITAS,Residência,ARM - Armadilha,Armadilha,30/11/2016
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,31/03/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Residência,ARM - Armadilha,Armadilha,21/03/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,30/01/2016
Xanxerê,XAXIM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/02/2016
São Miguel do Oeste,MODELO,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,29/03/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,28/03/2016
Mafra,PORTO UNIÃO,Comércio,ARM - Armadilha,Armadilha,15/04/2016
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Revisão da Área,08/02/2016
Xanxerê,SÃO DOMINGOS,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,15/03/2016
São Miguel do Oeste,GUARACIABA,Comércio,ARM - Armadilha,Armadilha,14/03/2016
São Miguel do Oeste,ANCHIETA,Residência,ARM - Armadilha,Armadilha,18/04/2016
Chapecó,CORONEL FREITAS,Residência,ARM - Armadilha,Armadilha,01/11/2016
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/03/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,17/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,03/02/2016
Chapecó,NOVA ERECHIM,Comércio,ARM - Armadilha,Armadilha,22/12/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,19/01/2016
São Miguel do Oeste,MARAVILHA,Comércio,ARM - Armadilha,Armadilha,07/03/2016
Chapecó,PALMITOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Bloqueio de Transmissão,02/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/01/2016
São Miguel do Oeste,MODELO,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,28/03/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,26/04/2016
São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,30/11/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,21/03/2016
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,28/03/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,10/02/2016
Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,25/02/2016
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,22/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,25/01/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,18/01/2016
Mafra,PORTO UNIÃO,Residência,A1 - Caixa d'agua (elevado),Investigação de Denúncia,06/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,18/01/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,A1 - Caixa d'agua (elevado),Levantamento de Indice + Tratamento,17/02/2016
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,25/02/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
São Miguel do Oeste,ITAPIRANGA,Comércio,ARM - Armadilha,Armadilha,19/10/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,03/02/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,18/04/2016
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,22/03/2016
São Miguel do Oeste,MARAVILHA,Comércio,ARM - Armadilha,Armadilha,07/03/2016
Chapecó,PALMITOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Bloqueio de Transmissão,02/05/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,26/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/01/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,19/01/2016
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,21/12/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/03/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,18/03/2016
São Miguel do Oeste,MODELO,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,28/03/2016
São Miguel do Oeste,GUARACIABA,Residência,A2 - Outros depósitos de armazenamento de água,Bloqueio de Transmissão,10/03/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,10/02/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,28/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,25/01/2016
Chapecó,CORONEL FREITAS,Comércio,ARM - Armadilha,Armadilha,01/11/2016
Mafra,PORTO UNIÃO,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,06/04/2016
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,21/12/2016
Xanxerê,SÃO DOMINGOS,Residência,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,15/03/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
São Miguel do Oeste,ANCHIETA,Outros,ARM - Armadilha,Armadilha,18/04/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,16/12/2016
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,17/11/2016
São Miguel do Oeste,ITAPIRANGA,Outros,ARM - Armadilha,Armadilha,19/10/2016
São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Revisão da Área,08/02/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,19/01/2016
Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/01/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/03/2016
Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,25/02/2016
São José,SÃO JOSÉ,Residência,E - Depósitos naturais,Levantamento de Indice + Tratamento,22/03/2016
São Miguel do Oeste,MODELO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,24/03/2016
Chapecó,CORONEL FREITAS,Outros,ARM - Armadilha,Armadilha,01/11/2016
Itajaí,CAMBORIÚ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,25/01/2016
Mafra,PORTO UNIÃO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,07/04/2016
Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,12/04/2016
São Miguel do Oeste,GUARACIABA,Residência,  - Mosquito Adulto,Bloqueio de Transmissão,07/03/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,03/02/2016
Xanxerê,SÃO DOMINGOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,14/03/2016
Chapecó,PINHALZINHO,Outros,ARM - Armadilha,Armadilha,28/03/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Outros,B - Pequenos depósitos móveis,Ponto Estratégico,16/03/2016
São Miguel do Oeste,MARAVILHA,Residência,ARM - Armadilha,Armadilha,08/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,18/01/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,17/02/2016
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,25/02/2016
São Miguel do Oeste,ANCHIETA,Outros,ARM - Armadilha,Armadilha,18/04/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,14/12/2016
São Miguel do Oeste,MARAVILHA,Comércio,ARM - Armadilha,Armadilha,03/03/2016
São José,SÃO JOSÉ,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,22/03/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,19/01/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,18/01/2016
Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/01/2016
Xanxerê,XAXIM,Ponto Estratégico,ARM - Armadilha,Armadilha,03/02/2016
São José,FLORIANÓPOLIS,Comércio,C - Depósitos Fixos,Revisão da Área,08/02/2016
São Miguel do Oeste,ITAPIRANGA,Comércio,ARM - Armadilha,Armadilha,18/07/2016
São Miguel do Oeste,MODELO,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,28/03/2016
Xanxerê,SÃO DOMINGOS,Comércio,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,14/03/2016
Chapecó,CORONEL FREITAS,Outros,A1 - Caixa d'agua (elevado),LIRAa,08/11/2016
Joinville,JOINVILLE,Residência,A1 - Caixa d'agua (elevado),Delimitação de Foco,24/03/2016
São Miguel do Oeste,GUARACIABA,Ponto Estratégico,ARM - Armadilha,Armadilha,07/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,25/01/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,25/04/2016
Mafra,PORTO UNIÃO,Residência,C - Depósitos Fixos,Delimitação de Foco,06/04/2016
Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,12/04/2016
Chapecó,NOVA ERECHIM,Comércio,ARM - Armadilha,Armadilha,06/10/2016
Chapecó,PINHALZINHO,Outros,ARM - Armadilha,Armadilha,28/03/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,A1 - Caixa d'agua (elevado),Levantamento de Indice + Tratamento,17/02/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,11/03/2016
São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Revisão da Área,08/02/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,15/03/2016
Itajaí,ITAPEMA,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,23/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,20/01/2016
São José,SÃO JOSÉ,Residência,ARM - Armadilha,Armadilha,23/03/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,19/01/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/01/2016
Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,01/12/2016
São Miguel do Oeste,ITAPIRANGA,Comércio,ARM - Armadilha,Armadilha,18/07/2016
São Miguel do Oeste,MODELO,Residência,E - Depósitos naturais,Levantamento de Indice + Tratamento,28/03/2016
Xanxerê,SÃO DOMINGOS,Comércio,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,14/03/2016
Chapecó,CORONEL FREITAS,Residência,ARM - Armadilha,Armadilha,30/08/2016
Blumenau,BLUMENAU,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/12/2016
Joinville,JOINVILLE,Residência,C - Depósitos Fixos,Delimitação de Foco,24/03/2016
São Miguel do Oeste,GUARACIABA,Residência,ARM - Armadilha,Armadilha,07/03/2016
Mafra,PORTO UNIÃO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,06/04/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,21/03/2016
Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,12/04/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,03/02/2016
Itajaí,CAMBORIÚ,Comércio,E - Depósitos naturais,Ponto Estratégico,06/04/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,17/02/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,11/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,18/01/2016
Itajaí,ITAJAÍ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,25/02/2016
Chapecó,NOVA ERECHIM,Comércio,ARM - Armadilha,Armadilha,22/09/2016
São Miguel do Oeste,MARAVILHA,Outros,ARM - Armadilha,Armadilha,03/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,28/01/2016
Itajaí,ITAJAÍ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,24/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,03/02/2016
Joinville,JOINVILLE,Residência,C - Depósitos Fixos,Delimitação de Foco,24/03/2016
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,20/07/2016
Chapecó,CORONEL FREITAS,Residência,ARM - Armadilha,Armadilha,10/05/2016
Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,22/02/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,24/10/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,18/01/2016
Mafra,PORTO UNIÃO,Residência,A1 - Caixa d'agua (elevado),Delimitação de Foco,06/04/2016
Xanxerê,SÃO DOMINGOS,Comércio,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,14/03/2016
Chapecó,PALMITOS,Comércio,ARM - Armadilha,Armadilha,15/04/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Residência,ARM - Armadilha,Armadilha,15/03/2016
