Semana,Município,Focos,latitude,longitude
2021-03-14,SAUDADES,10,-26.89720679402398,-53.04001442530173
2021-03-14,SEARA,2,-27.147832610525413,-52.34069428230799
2021-03-14,SOMBRIO,19,-29.070190675497283,-49.6559270933593
2021-03-14,SUL BRASIL,2,-26.695341808174227,-52.94680043392991
2021-03-14,SÃO BENTO DO SUL,3,-26.294901587995746,-49.34998168331938
2021-03-14,SÃO BERNARDINO,1,-26.4876954650617,-52.98761130109326
2021-03-14,SÃO CARLOS,1,-27.030109233268377,-53.03141183563582
2021-03-14,SÃO DOMINGOS,9,-26.53938727845183,-52.55460248576241
2021-03-14,SÃO FRANCISCO DO SUL,5,-26.26159673750705,-48.64031938386047
2021-03-14,SÃO JOSÉ,182,-27.57847109713233,-48.65625577254402
2021-03-14,SÃO JOSÉ DO CEDRO,1,-26.48085134039229,-53.53373642407425
2021-03-14,SÃO JOÃO BATISTA,5,-27.3289283421727,-48.859015927042506
2021-03-14,SÃO JOÃO DO SUL,1,-29.20556695305148,-49.81346773582506
2021-03-14,SÃO LOURENÇO DO OESTE,2,-26.465488220200026,-52.859772864625924
2021-03-14,SÃO MIGUEL DO OESTE,3,-26.727236944731406,-53.51212123092325
2021-03-14,TIGRINHOS,5,-26.676066622551186,-53.15654614606529
2021-03-14,TIJUCAS,7,-27.247563296595885,-48.70088637061579
2021-03-14,TIMBÓ,2,-26.808191984335508,-49.268848087269895
2021-03-14,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2021-03-14,UNIÃO DO OESTE,4,-26.786666327181376,-52.85600990552198
2021-03-14,VARGEÃO,3,-26.77869255231926,-52.12417603836292
2021-03-14,VIDEIRA,1,-27.006590429997193,-51.126791458112294
2021-03-14,XANXERÊ,38,-26.87227935615384,-52.409753977893864
2021-03-14,XAVANTINA,1,-27.02121446664788,-52.321889849825574
2021-03-14,XAXIM,22,-26.97030880074372,-52.52910542362624
2021-03-14,ÁGUA DOCE,3,-26.76446918157033,-51.61240583867837
2021-03-14,ÁGUAS FRIAS,4,-26.851638850973643,-52.85231124188476
2021-03-21,ABELARDO LUZ,9,-26.562426855567093,-52.25571912306015
2021-03-21,AGRONÔMICA,1,-27.327559429716437,-49.72074685728468
2021-03-21,ARAQUARI,28,-26.461708089601323,-48.75777734611065
2021-03-21,ASCURRA,3,-26.97363368202941,-49.39596551693794
2021-03-21,BALNEÁRIO BARRA DO SUL,1,-26.446419426504228,-48.6525686779991
2021-03-21,BALNEÁRIO CAMBORIÚ,59,-27.004736811989282,-48.62174059290786
2021-03-21,BALNEÁRIO PIÇARRAS,56,-26.759491595089575,-48.733290126728555
2021-03-21,BARRA VELHA,1,-26.662440609824166,-48.72738559449102
2021-03-21,BELMONTE,1,-26.857082065884523,-53.61806004596434
2021-03-21,BIGUAÇU,49,-27.433529852830816,-48.69394689806006
2021-03-21,BLUMENAU,24,-26.885766673711007,-49.09730924738388
2021-03-21,BOM JESUS,5,-26.7390418954996,-52.389991137631434
2021-03-21,BOMBINHAS,39,-27.17325633187103,-48.51748707787348
2021-03-21,BRUSQUE,36,-27.125000077860673,-48.90974338759385
2021-03-21,CAMBORIÚ,57,-27.070938703807666,-48.70898929280387
2021-03-21,CAMPO ALEGRE,2,-26.120556487743215,-49.21753924216807
2021-03-21,CAMPOS NOVOS,9,-27.41300179636672,-51.24461188464247
2021-03-21,CAÇADOR,1,-26.76301573603967,-51.08466522606485
2021-03-21,CHAPECÓ,20,-27.125143757264095,-52.6503387011512
2021-03-21,CONCÓRDIA,109,-27.23912654780915,-52.00738181173657
2021-03-21,CORDILHEIRA ALTA,6,-26.975707450831653,-52.64165994492363
2021-03-21,CORONEL MARTINS,3,-26.53464591641919,-52.67187452260622
2021-03-21,CORUPÁ,1,-26.439933805537702,-49.32671147592909
2021-03-21,CRICIÚMA,2,-28.715695317599724,-49.379715593390806
2021-03-21,CUNHA PORÃ,6,-26.879227556402125,-53.19066459516312
2021-03-21,CUNHATAÍ,7,-26.97508678163015,-53.10087034298753
2021-03-21,ERVAL VELHO,1,-27.284350801751902,-51.421889614368894
2021-03-21,FAXINAL DOS GUEDES,20,-26.846669473721352,-52.24432281425879
2021-03-21,FLOR DO SERTÃO,5,-26.76378082164953,-53.33734229657069
2021-03-21,FLORIANÓPOLIS,121,-27.577833913876493,-48.50819805014117
2021-03-21,FRAIBURGO,1,-27.037814801374303,-50.87243224056439
2021-03-21,GARUVA,9,-26.05711167861282,-48.86732766109188
2021-03-21,GASPAR,5,-26.931342854989225,-48.96603277755912
2021-03-21,GOVERNADOR CELSO RAMOS,4,-27.37661650148034,-48.57722959006138
2021-03-21,GRAVATAL,1,-28.354019535964735,-49.019524083675094
2021-03-21,GUABIRUBA,2,-27.103337763844536,-49.02075045567544
2021-03-21,GUARACIABA,7,-26.580105565442395,-53.571076311226726
2021-03-21,GUARAMIRIM,6,-26.47655093499799,-48.94488242157447
2021-03-21,GUARUJÁ DO SUL,1,-26.39833636190546,-53.484020658272556
2021-03-21,GUATAMBÚ,2,-27.11647391751629,-52.78338990117775
2021-03-21,IBIRAMA,6,-27.018150479352176,-49.52854434507853
2021-03-21,ILHOTA,7,-26.859040901529745,-48.85735097749987
2021-03-21,IMBITUBA,3,-28.19427352006288,-48.70266299449253
2021-03-21,INDAIAL,15,-26.99497938110411,-49.224177687901346
2021-03-21,IPIRA,4,-27.37081858347813,-51.798707740039546
2021-03-21,IPORÃ DO OESTE,2,-27.000431634442474,-53.489414418215965
2021-03-21,IPUAÇU,6,-26.6787391439459,-52.47601370371535
2021-03-21,IPUMIRIM,2,-27.04030920397246,-52.15289061018003
2021-03-21,IRACEMINHA,1,-26.845317195563474,-53.32445648581825
2021-03-21,IRATI,3,-26.627592284222846,-52.89009910522137
2021-03-21,IRINEÓPOLIS,1,-26.357066305040167,-50.76069119092562
2021-03-21,ITAJAÍ,16,-26.96901297467498,-48.753417164343155
2021-03-21,ITAPEMA,58,-27.10858334921313,-48.63442695278928
2021-03-21,ITAPIRANGA,5,-27.112222405376688,-53.711674144548695
2021-03-21,ITUPORANGA,2,-27.45344960217853,-49.53886990331492
2021-03-21,ITÁ,7,-27.24401504736772,-52.332158322558705
2021-03-21,IÇARA,1,-28.751615358390502,-49.277346428181566
2021-03-21,JABORÁ,9,-27.141510230826746,-51.772666951728674
2021-03-21,JARAGUÁ DO SUL,15,-26.481907693524388,-49.159974339900636
2021-03-21,JOAÇABA,4,-27.151796127157354,-51.59293464174646
2021-03-21,JOINVILLE,110,-26.244282225607027,-48.95140521079262
2021-03-21,JUPIÁ,2,-26.394105628089882,-52.720920059617036
2021-03-21,LACERDÓPOLIS,1,-27.250882306855967,-51.59031113339198
2021-03-21,MAREMA,5,-26.812382609184045,-52.630069576468934
2021-03-21,MASSARANDUBA,3,-26.626911300757143,-48.98819178964745
2021-03-21,MODELO,64,-26.77477746640045,-53.05109629093748
2021-03-21,MONDAÍ,10,-27.09929258522074,-53.44649707854179
2021-03-21,NAVEGANTES,18,-26.82874286660231,-48.72739585880501
2021-03-21,NOVA ERECHIM,9,-26.908168558958387,-52.90669278808881
2021-03-21,NOVA ITABERABA,1,-26.961141868867955,-52.83316646064405
2021-03-21,NOVA TRENTO,1,-27.313268123121375,-49.04136677854023
2021-03-21,NOVO HORIZONTE,6,-26.494979246937564,-52.79636139882617
2021-03-21,ORLEANS,1,-28.27993784715249,-49.37185982502813
2021-03-21,OURO VERDE,4,-26.711533463528756,-52.27875795891815
2021-03-21,PAIAL,3,-27.21300274694801,-52.48786857820866
2021-03-21,PALHOÇA,31,-27.77182146966105,-48.66170819531588
2021-03-21,PALMA SOLA,3,-26.37354381742908,-53.31452923662933
2021-03-21,PALMITOS,12,-27.09262173445292,-53.179829065049795
2021-03-21,PAPANDUVA,1,-26.50242441247795,-50.1723622637524
2021-03-21,PENHA,36,-26.807759800934015,-48.650764520912794
2021-03-21,PINHALZINHO,13,-26.829373480377633,-52.97663206995043
2021-03-21,PIRATUBA,1,-27.46121871446764,-51.77282038293217
2021-03-21,PLANALTO ALEGRE,3,-27.051964045168106,-52.868983175658315
2021-03-21,PONTE SERRADA,10,-26.861768575031704,-51.92821372642347
2021-03-21,PORTO BELO,42,-27.174795882021932,-48.61643450369326
2021-03-21,PORTO UNIÃO,20,-26.38362840601625,-51.00778459817214
2021-03-21,PRINCESA,4,-26.432945074493837,-53.611775698473636
2021-03-21,QUILOMBO,13,-26.729236446637557,-52.71798207770491
2021-03-21,RIO DO SUL,3,-27.196050867028834,-49.62995257034289
2021-03-21,RIO NEGRINHO,1,-26.44271403183842,-49.596155798278296
2021-03-21,SALTO VELOSO,3,-26.895934975227195,-51.428018355843534
2021-03-21,SANTA HELENA,5,-26.92195558857574,-53.61965218468821
2021-03-21,SANTA ROSA DO SUL,2,-29.121482522349368,-49.743750639484986
2021-03-21,SANTO AMARO DA IMPERATRIZ,3,-27.741766116501967,-48.796550358051064
2021-03-21,SAUDADES,1,-26.89720679402398,-53.04001442530173
2021-03-21,SEARA,6,-27.147832610525413,-52.34069428230799
2021-03-21,SOMBRIO,20,-29.070190675497283,-49.6559270933593
2021-03-21,SUL BRASIL,1,-26.695341808174227,-52.94680043392991
2021-03-21,SÃO BENTO DO SUL,3,-26.294901587995746,-49.34998168331938
2021-03-21,SÃO BERNARDINO,7,-26.4876954650617,-52.98761130109326
2021-03-21,SÃO CARLOS,4,-27.030109233268377,-53.03141183563582
2021-03-21,SÃO DOMINGOS,14,-26.53938727845183,-52.55460248576241
2021-03-21,SÃO FRANCISCO DO SUL,5,-26.26159673750705,-48.64031938386047
2021-03-21,SÃO JOSÉ,35,-27.57847109713233,-48.65625577254402
2021-03-21,SÃO JOÃO BATISTA,6,-27.3289283421727,-48.859015927042506
2021-03-21,SÃO JOÃO DO SUL,1,-29.20556695305148,-49.81346773582506
2021-03-21,SÃO LOURENÇO DO OESTE,13,-26.465488220200026,-52.859772864625924
2021-03-21,SÃO MIGUEL DO OESTE,5,-26.727236944731406,-53.51212123092325
2021-03-21,TIJUCAS,1,-27.247563296595885,-48.70088637061579
2021-03-21,TIMBÓ,1,-26.808191984335508,-49.268848087269895
2021-03-21,VARGEÃO,15,-26.77869255231926,-52.12417603836292
2021-03-21,VIDEIRA,1,-27.006590429997193,-51.126791458112294
2021-03-21,XANXERÊ,33,-26.87227935615384,-52.409753977893864
2021-03-21,XAVANTINA,4,-27.02121446664788,-52.321889849825574
2021-03-21,XAXIM,38,-26.97030880074372,-52.52910542362624
2021-03-21,ÁGUA DOCE,3,-26.76446918157033,-51.61240583867837
2021-03-21,ÁGUAS DE CHAPECÓ,2,-27.054386024452793,-52.95673527930452
2021-03-21,ÁGUAS MORNAS,2,-27.733480951801113,-48.936026935725984
2021-03-28,ANCHIETA,1,-26.532948184400585,-53.33310864178267
2021-03-28,APIÚNA,5,-27.124502359730975,-49.364244600271256
2021-03-28,ARABUTÃ,2,-27.140868080616993,-52.18154485906579
2021-03-28,ARAQUARI,12,-26.461708089601323,-48.75777734611065
2021-03-28,ARARANGUÁ,1,-28.9422934098757,-49.47117420910179
2021-03-28,ASCURRA,2,-26.97363368202941,-49.39596551693794
2021-03-28,ATALANTA,1,-27.437303896595758,-49.74255039033168
2021-03-28,BALNEÁRIO ARROIO DO SILVA,2,-29.019465075162362,-49.475056726291164
2021-03-28,BALNEÁRIO BARRA DO SUL,4,-26.446419426504228,-48.6525686779991
2021-03-28,BALNEÁRIO CAMBORIÚ,47,-27.004736811989282,-48.62174059290786
2021-03-28,BALNEÁRIO PIÇARRAS,41,-26.759491595089575,-48.733290126728555
2021-03-28,BELMONTE,2,-26.857082065884523,-53.61806004596434
2021-03-28,BENEDITO NOVO,6,-26.80094023363729,-49.43539636534986
2021-03-28,BIGUAÇU,47,-27.433529852830816,-48.69394689806006
2021-03-28,BLUMENAU,65,-26.885766673711007,-49.09730924738388
2021-03-28,BOM JESUS,4,-26.7390418954996,-52.389991137631434
2021-03-28,BOMBINHAS,27,-27.17325633187103,-48.51748707787348
2021-03-28,BRUSQUE,66,-27.125000077860673,-48.90974338759385
2021-03-28,CAMBORIÚ,58,-27.070938703807666,-48.70898929280387
2021-03-28,CAMPO ALEGRE,2,-26.120556487743215,-49.21753924216807
2021-03-28,CAMPO ERÊ,3,-26.450418785075478,-53.13029027791252
2021-03-28,CAMPOS NOVOS,3,-27.41300179636672,-51.24461188464247
2021-03-28,CANELINHA,1,-27.23460358338924,-48.80230959011115
2021-03-28,CAÇADOR,12,-26.76301573603967,-51.08466522606485
2021-03-28,CHAPECÓ,29,-27.125143757264095,-52.6503387011512
2021-03-28,CONCÓRDIA,76,-27.23912654780915,-52.00738181173657
2021-03-28,CORONEL FREITAS,3,-26.883161405516894,-52.72505203540188
2021-03-28,CUNHA PORÃ,6,-26.879227556402125,-53.19066459516312
2021-03-28,CUNHATAÍ,2,-26.97508678163015,-53.10087034298753
2021-03-28,DESCANSO,2,-26.858413595000634,-53.479300522303596
2021-03-28,DIONÍSIO CERQUEIRA,1,-26.329842624688034,-53.533104817609406
2021-03-28,FAXINAL DOS GUEDES,22,-26.846669473721352,-52.24432281425879
2021-03-28,FLOR DO SERTÃO,2,-26.76378082164953,-53.33734229657069
2021-03-28,FLORIANÓPOLIS,127,-27.577833913876493,-48.50819805014117
2021-03-28,FORMOSA DO SUL,3,-26.634189292444557,-52.79378914566691
2021-03-28,FRAIBURGO,1,-27.037814801374303,-50.87243224056439
2021-03-28,GARUVA,1,-26.05711167861282,-48.86732766109188
2021-03-28,GASPAR,6,-26.931342854989225,-48.96603277755912
2021-03-28,GOVERNADOR CELSO RAMOS,6,-27.37661650148034,-48.57722959006138
2021-03-28,GUABIRUBA,2,-27.103337763844536,-49.02075045567544
2021-03-28,GUARAMIRIM,6,-26.47655093499799,-48.94488242157447
2021-03-28,GUARUJÁ DO SUL,6,-26.39833636190546,-53.484020658272556
2021-03-28,IBIRAMA,1,-27.018150479352176,-49.52854434507853
2021-03-28,IMBITUBA,5,-28.19427352006288,-48.70266299449253
2021-03-28,INDAIAL,21,-26.99497938110411,-49.224177687901346
2021-03-28,IPIRA,3,-27.37081858347813,-51.798707740039546
2021-03-28,IPORÃ DO OESTE,4,-27.000431634442474,-53.489414418215965
2021-03-28,IPUAÇU,3,-26.6787391439459,-52.47601370371535
2021-03-28,ITAIÓPOLIS,1,-26.472148311227254,-49.891245489879395
2021-03-28,ITAJAÍ,38,-26.96901297467498,-48.753417164343155
2021-03-28,ITAPEMA,67,-27.10858334921313,-48.63442695278928
2021-03-28,ITAPIRANGA,3,-27.112222405376688,-53.711674144548695
2021-03-28,ITÁ,3,-27.24401504736772,-52.332158322558705
2021-03-28,IÇARA,1,-28.751615358390502,-49.277346428181566
2021-03-28,JABORÁ,6,-27.141510230826746,-51.772666951728674
2021-03-28,JAGUARUNA,1,-28.657895860293902,-49.04474831889522
2021-03-28,JARAGUÁ DO SUL,7,-26.481907693524388,-49.159974339900636
2021-03-28,JOAÇABA,1,-27.151796127157354,-51.59293464174646
2021-03-28,JOINVILLE,334,-26.244282225607027,-48.95140521079262
2021-03-28,LAGES,1,-28.020467334528156,-50.34057306529381
2021-03-28,LAGUNA,3,-28.486420639279142,-48.82593048728185
2021-03-28,MARAVILHA,6,-26.759973577360107,-53.19811282877847
2021-03-28,MASSARANDUBA,4,-26.626911300757143,-48.98819178964745
2021-03-28,MODELO,4,-26.77477746640045,-53.05109629093748
2021-03-28,MONDAÍ,3,-27.09929258522074,-53.44649707854179
2021-03-28,NAVEGANTES,4,-26.82874286660231,-48.72739585880501
2021-03-28,NOVA ERECHIM,6,-26.908168558958387,-52.90669278808881
2021-03-28,NOVA TRENTO,4,-27.313268123121375,-49.04136677854023
2021-03-28,OURO VERDE,6,-26.711533463528756,-52.27875795891815
2021-03-28,PAIAL,2,-27.21300274694801,-52.48786857820866
2021-03-28,PALHOÇA,25,-27.77182146966105,-48.66170819531588
2021-03-28,PALMA SOLA,2,-26.37354381742908,-53.31452923662933
2021-03-28,PALMITOS,30,-27.09262173445292,-53.179829065049795
2021-03-28,PAPANDUVA,1,-26.50242441247795,-50.1723622637524
2021-03-28,PARAÍSO,3,-26.662800366381106,-53.67830388048522
2021-03-28,PASSO DE TORRES,6,-29.267247532606632,-49.72193226710953
2021-03-28,PENHA,50,-26.807759800934015,-48.650764520912794
2021-03-28,PERITIBA,1,-27.35136072671339,-51.875058999568054
2021-03-28,PINHALZINHO,3,-26.829373480377633,-52.97663206995043
2021-03-28,PIRATUBA,2,-27.46121871446764,-51.77282038293217
2021-03-28,PLANALTO ALEGRE,1,-27.051964045168106,-52.868983175658315
2021-03-28,POMERODE,1,-26.728186239159662,-49.17330417894716
2021-03-28,PONTE SERRADA,9,-26.861768575031704,-51.92821372642347
2021-03-28,PORTO BELO,3,-27.174795882021932,-48.61643450369326
2021-03-28,PORTO UNIÃO,21,-26.38362840601625,-51.00778459817214
2021-03-28,PRINCESA,2,-26.432945074493837,-53.611775698473636
2021-03-28,QUILOMBO,8,-26.729236446637557,-52.71798207770491
2021-03-28,RIO DO OESTE,1,-27.158976836165333,-49.84167276904675
2021-03-28,RIO DO SUL,5,-27.196050867028834,-49.62995257034289
2021-03-28,RIO NEGRINHO,2,-26.44271403183842,-49.596155798278296
2021-03-28,SALTO VELOSO,3,-26.895934975227195,-51.428018355843534
2021-03-28,SANTA HELENA,6,-26.92195558857574,-53.61965218468821
2021-03-28,SANTIAGO DO SUL,3,-26.63087442406839,-52.69731235564567
2021-03-28,SANTO AMARO DA IMPERATRIZ,8,-27.741766116501967,-48.796550358051064
2021-03-28,SAUDADES,6,-26.89720679402398,-53.04001442530173
2021-03-28,SCHROEDER,1,-26.36795231023243,-49.06045571561801
2021-03-28,SEARA,36,-27.147832610525413,-52.34069428230799
2021-03-28,SERRA ALTA,2,-26.69262092171896,-53.0252384398724
2021-03-28,SOMBRIO,7,-29.070190675497283,-49.6559270933593
2021-03-28,SÃO BENTO DO SUL,3,-26.294901587995746,-49.34998168331938
2021-03-28,SÃO BERNARDINO,3,-26.4876954650617,-52.98761130109326
2021-03-28,SÃO CARLOS,25,-27.030109233268377,-53.03141183563582
2021-03-28,SÃO DOMINGOS,16,-26.53938727845183,-52.55460248576241
2021-03-28,SÃO FRANCISCO DO SUL,4,-26.26159673750705,-48.64031938386047
2021-03-28,SÃO JOSÉ,21,-27.57847109713233,-48.65625577254402
2021-03-28,SÃO JOÃO BATISTA,10,-27.3289283421727,-48.859015927042506
2021-03-28,SÃO JOÃO DO OESTE,1,-27.091607129863164,-53.59166414663414
2021-03-28,SÃO JOÃO DO SUL,1,-29.20556695305148,-49.81346773582506
2021-03-28,SÃO LOURENÇO DO OESTE,16,-26.465488220200026,-52.859772864625924
2021-03-28,SÃO MIGUEL DO OESTE,32,-26.727236944731406,-53.51212123092325
2021-03-28,TIJUCAS,4,-27.247563296595885,-48.70088637061579
2021-03-28,TIMBÓ,3,-26.808191984335508,-49.268848087269895
2021-03-28,TUNÁPOLIS,5,-26.988116577060975,-53.64994894871563
2021-03-28,UNIÃO DO OESTE,5,-26.786666327181376,-52.85600990552198
2021-03-28,VARGEÃO,7,-26.77869255231926,-52.12417603836292
2021-03-28,XANXERÊ,40,-26.87227935615384,-52.409753977893864
2021-03-28,XAXIM,18,-26.97030880074372,-52.52910542362624
2021-03-28,ÁGUA DOCE,1,-26.76446918157033,-51.61240583867837
2021-03-28,ÁGUAS DE CHAPECÓ,2,-27.054386024452793,-52.95673527930452
2021-03-28,ÁGUAS MORNAS,1,-27.733480951801113,-48.936026935725984
2021-04-04,ABELARDO LUZ,5,-26.562426855567093,-52.25571912306015
2021-04-04,ALTO BELA VISTA,1,-27.421535077481998,-51.92594839668161
2021-04-04,ANCHIETA,1,-26.532948184400585,-53.33310864178267
2021-04-04,APIÚNA,1,-27.124502359730975,-49.364244600271256
2021-04-04,ARABUTÃ,2,-27.140868080616993,-52.18154485906579
2021-04-04,ARAQUARI,15,-26.461708089601323,-48.75777734611065
2021-04-04,ARARANGUÁ,1,-28.9422934098757,-49.47117420910179
2021-04-04,ARVOREDO,1,-27.07085356427636,-52.44198670964182
2021-04-04,ASCURRA,2,-26.97363368202941,-49.39596551693794
2021-04-04,ATALANTA,1,-27.437303896595758,-49.74255039033168
2021-04-04,BALNEÁRIO ARROIO DO SILVA,1,-29.019465075162362,-49.475056726291164
2021-04-04,BALNEÁRIO BARRA DO SUL,5,-26.446419426504228,-48.6525686779991
2021-04-04,BALNEÁRIO CAMBORIÚ,48,-27.004736811989282,-48.62174059290786
2021-04-04,BALNEÁRIO PIÇARRAS,32,-26.759491595089575,-48.733290126728555
2021-04-04,BARRA VELHA,3,-26.662440609824166,-48.72738559449102
2021-04-04,BELMONTE,1,-26.857082065884523,-53.61806004596434
2021-04-04,BIGUAÇU,38,-27.433529852830816,-48.69394689806006
2021-04-04,BLUMENAU,60,-26.885766673711007,-49.09730924738388
2021-04-04,BOM JESUS,5,-26.7390418954996,-52.389991137631434
2021-04-04,BOMBINHAS,33,-27.17325633187103,-48.51748707787348
2021-04-04,BRUSQUE,91,-27.125000077860673,-48.90974338759385
2021-04-04,CAIBI,1,-27.025175523184227,-53.26305757870258
2021-04-04,CAMBORIÚ,43,-27.070938703807666,-48.70898929280387
2021-04-04,CAMPO ALEGRE,6,-26.120556487743215,-49.21753924216807
2021-04-04,CAMPO ERÊ,4,-26.450418785075478,-53.13029027791252
2021-04-04,CAMPOS NOVOS,13,-27.41300179636672,-51.24461188464247
2021-04-04,CAPIVARI DE BAIXO,2,-28.455563833138978,-48.94338454298476
2021-04-04,CATANDUVAS,1,-27.04499810338548,-51.696411039929494
2021-04-04,CAÇADOR,4,-26.76301573603967,-51.08466522606485
2021-04-04,CHAPECÓ,19,-27.125143757264095,-52.6503387011512
2021-04-04,CONCÓRDIA,37,-27.23912654780915,-52.00738181173657
2021-04-04,CORDILHEIRA ALTA,6,-26.975707450831653,-52.64165994492363
2021-04-04,CORONEL FREITAS,3,-26.883161405516894,-52.72505203540188
2021-04-04,CORUPÁ,2,-26.439933805537702,-49.32671147592909
2021-04-04,CRICIÚMA,1,-28.715695317599724,-49.379715593390806
2021-04-04,CUNHA PORÃ,3,-26.879227556402125,-53.19066459516312
2021-04-04,CUNHATAÍ,1,-26.97508678163015,-53.10087034298753
2021-04-04,DESCANSO,2,-26.858413595000634,-53.479300522303596
2021-04-04,FAXINAL DOS GUEDES,5,-26.846669473721352,-52.24432281425879
2021-04-04,FLOR DO SERTÃO,3,-26.76378082164953,-53.33734229657069
2021-04-04,FLORIANÓPOLIS,144,-27.577833913876493,-48.50819805014117
2021-04-04,FORMOSA DO SUL,1,-26.634189292444557,-52.79378914566691
2021-04-04,GALVÃO,1,-26.449409440681887,-52.65901067461307
2021-04-04,GARUVA,8,-26.05711167861282,-48.86732766109188
2021-04-04,GASPAR,8,-26.931342854989225,-48.96603277755912
2021-04-04,GOVERNADOR CELSO RAMOS,3,-27.37661650148034,-48.57722959006138
2021-04-04,GUARACIABA,2,-26.580105565442395,-53.571076311226726
2021-04-04,GUARAMIRIM,1,-26.47655093499799,-48.94488242157447
2021-04-04,GUARUJÁ DO SUL,2,-26.39833636190546,-53.484020658272556
2021-04-04,IBIRAMA,1,-27.018150479352176,-49.52854434507853
2021-04-04,ILHOTA,5,-26.859040901529745,-48.85735097749987
2021-04-04,IMBITUBA,8,-28.19427352006288,-48.70266299449253
2021-04-04,INDAIAL,6,-26.99497938110411,-49.224177687901346
2021-04-04,IPIRA,1,-27.37081858347813,-51.798707740039546
2021-04-04,IPORÃ DO OESTE,2,-27.000431634442474,-53.489414418215965
2021-04-04,IPUAÇU,3,-26.6787391439459,-52.47601370371535
2021-04-04,IRINEÓPOLIS,2,-26.357066305040167,-50.76069119092562
2021-04-04,ITAJAÍ,31,-26.96901297467498,-48.753417164343155
2021-04-04,ITAPEMA,45,-27.10858334921313,-48.63442695278928
2021-04-04,ITAPIRANGA,5,-27.112222405376688,-53.711674144548695
2021-04-04,ITÁ,2,-27.24401504736772,-52.332158322558705
2021-04-04,JABORÁ,3,-27.141510230826746,-51.772666951728674
2021-04-04,JARAGUÁ DO SUL,23,-26.481907693524388,-49.159974339900636
2021-04-04,JOAÇABA,4,-27.151796127157354,-51.59293464174646
2021-04-04,JOINVILLE,431,-26.244282225607027,-48.95140521079262
2021-04-04,JUPIÁ,4,-26.394105628089882,-52.720920059617036
2021-04-04,MAFRA,1,-26.20081171740186,-49.88955903735795
2021-04-04,MARACAJÁ,1,-28.863962997280648,-49.45554724451555
2021-04-04,MARAVILHA,8,-26.759973577360107,-53.19811282877847
2021-04-04,MASSARANDUBA,2,-26.626911300757143,-48.98819178964745
2021-04-04,MODELO,2,-26.77477746640045,-53.05109629093748
2021-04-04,MONDAÍ,4,-27.09929258522074,-53.44649707854179
2021-04-04,NAVEGANTES,63,-26.82874286660231,-48.72739585880501
2021-04-04,NOVA ERECHIM,4,-26.908168558958387,-52.90669278808881
2021-04-04,NOVA TRENTO,2,-27.313268123121375,-49.04136677854023
2021-04-04,ORLEANS,1,-28.27993784715249,-49.37185982502813
2021-04-04,OURO VERDE,5,-26.711533463528756,-52.27875795891815
2021-04-04,PALHOÇA,3,-27.77182146966105,-48.66170819531588
2021-04-04,PALMA SOLA,2,-26.37354381742908,-53.31452923662933
2021-04-04,PALMITOS,16,-27.09262173445292,-53.179829065049795
2021-04-04,PARAÍSO,2,-26.662800366381106,-53.67830388048522
2021-04-04,PASSO DE TORRES,3,-29.267247532606632,-49.72193226710953
2021-04-04,PENHA,31,-26.807759800934015,-48.650764520912794
2021-04-04,PERITIBA,3,-27.35136072671339,-51.875058999568054
2021-04-04,PINHALZINHO,1,-26.829373480377633,-52.97663206995043
2021-04-04,PONTE SERRADA,9,-26.861768575031704,-51.92821372642347
2021-04-04,PORTO BELO,39,-27.174795882021932,-48.61643450369326
2021-04-04,PORTO UNIÃO,8,-26.38362840601625,-51.00778459817214
2021-04-04,QUILOMBO,7,-26.729236446637557,-52.71798207770491
2021-04-04,RIO DO SUL,1,-27.196050867028834,-49.62995257034289
2021-04-04,RIO NEGRINHO,1,-26.44271403183842,-49.596155798278296
2021-04-04,ROMELÂNDIA,12,-26.648389532310617,-53.31712397583878
2021-04-04,SALTO VELOSO,3,-26.895934975227195,-51.428018355843534
2021-04-04,SANTA HELENA,8,-26.92195558857574,-53.61965218468821
2021-04-04,SANTIAGO DO SUL,1,-26.63087442406839,-52.69731235564567
2021-04-04,SANTO AMARO DA IMPERATRIZ,5,-27.741766116501967,-48.796550358051064
2021-04-04,SAUDADES,13,-26.89720679402398,-53.04001442530173
2021-04-04,SCHROEDER,2,-26.36795231023243,-49.06045571561801
2021-04-04,SEARA,22,-27.147832610525413,-52.34069428230799
2021-04-04,SOMBRIO,18,-29.070190675497283,-49.6559270933593
2021-04-04,SUL BRASIL,2,-26.695341808174227,-52.94680043392991
2021-04-04,SÃO CARLOS,14,-27.030109233268377,-53.03141183563582
2021-04-04,SÃO DOMINGOS,3,-26.53938727845183,-52.55460248576241
2021-04-04,SÃO FRANCISCO DO SUL,1,-26.26159673750705,-48.64031938386047
2021-04-04,SÃO JOSÉ,165,-27.57847109713233,-48.65625577254402
2021-04-04,SÃO JOSÉ DO CEDRO,4,-26.48085134039229,-53.53373642407425
2021-04-04,SÃO JOÃO BATISTA,10,-27.3289283421727,-48.859015927042506
2021-04-04,SÃO JOÃO DO OESTE,1,-27.091607129863164,-53.59166414663414
2021-04-04,SÃO JOÃO DO SUL,1,-29.20556695305148,-49.81346773582506
2021-04-04,SÃO LOURENÇO DO OESTE,9,-26.465488220200026,-52.859772864625924
2021-04-04,SÃO LUDGERO,1,-28.353134609105727,-49.16816231413642
