Semana,casos,focos,tmin,tmed,tmax,prec
2019-08-25,0.0,15,11.878251348223005,15.560263225010464,21.424298967633927,0.125
2019-09-01,0.0,60,10.542012350899832,12.703095027378629,15.70402376992362,29.0
2019-09-08,0.0,51,14.498459543500628,18.8941068649292,24.45463180541992,10.5
2019-09-15,0.0,25,15.070264407566617,17.753320830208914,21.85499736240932,35.75
2019-09-22,0.0,31,11.564617429460798,14.603139741080147,19.233598709106445,4.5
2019-09-29,0.0,61,15.319555691310338,18.94788033621652,25.0823176247733,1.125
2019-10-06,0.0,53,14.1734162739345,18.03678703308105,23.72900118146624,17.0625
2019-10-13,0.0,6,16.752925191606796,19.52924360547747,23.876723425728933,25.625
2019-10-20,0.0,25,14.860785484313965,17.922478675842285,22.65524591718401,6.0625
2019-10-27,0.0,33,17.392459188188827,21.48344039916992,27.683617455618723,10.0
2019-11-03,0.0,38,17.519737924848283,20.33310808454241,24.659832000732425,13.5
2019-11-10,0.0,122,16.64232349395752,19.36519595554897,22.851823261805944,37.6875
2019-11-17,0.0,92,16.21464306967599,20.444608415876115,26.00229862758092,1.875
2019-11-24,0.0,129,14.26745959690639,18.126071657453263,22.67806598118373,22.625
2019-12-01,0.0,70,15.660045896257673,19.451425552368164,24.858788354056223,10.375
2019-12-08,0.0,81,16.747942515781947,20.69040843418666,25.62266976492745,9.0
2019-12-15,1.0,146,17.738942282540457,20.37529482160296,24.048117773873464,31.9375
2019-12-22,0.0,0,18.1411794934954,22.53186471121652,28.50870759146554,0.875
2019-12-29,0.0,3,18.97899436950684,22.65168571472168,27.556241171700613,20.3125
2020-01-05,0.0,96,19.611691883632115,23.445555550711497,29.34850992475237,14.25
2020-01-12,0.0,274,17.716784068516322,21.580685479300364,26.76933860778809,8.6875
2020-01-19,1.0,235,16.95199748447963,20.11007853916713,24.971709932599747,10.375
2020-01-26,4.0,174,19.073361260550364,23.159971237182617,29.162885393415177,20.0
2020-02-02,4.0,85,19.260008675711497,21.679953166416716,25.284102303641184,119.5
2020-02-09,11.0,244,16.808674131120956,20.23439679827009,25.60647991725377,25.0625
2020-02-16,42.0,197,19.913612910679408,23.508126667567662,28.52748680114746,8.0625
2020-02-23,57.0,288,14.916929517473491,18.91809872218541,24.23659324645996,85.25
2020-03-01,66.0,144,15.031678608485633,18.7893248966762,24.116515840802872,28.875
2020-03-08,195.0,131,15.927457128252302,21.064273016793383,28.6223634992327,0.125
2020-03-15,222.0,14,18.678612572806223,22.35925374712263,28.36016927446638,8.875
2020-03-22,206.0,3,15.192741121564593,19.347456523350303,25.92217227390834,3.5
2020-03-29,337.0,103,17.14994321550642,20.697575569152832,26.625683103288925,1.8125
2020-04-05,490.0,95,13.932748522077288,17.40509605407715,24.60351426260812,10.625
2020-04-12,724.0,112,11.245335442679268,15.59163897378104,23.25784138270787,7.0625
2020-04-19,799.0,3,13.67265088217599,17.122421945844376,24.774687358311244,4.625
2020-04-26,830.0,69,16.143109457833425,19.0914546421596,25.20622307913644,8.125
2020-05-03,783.0,116,9.801311084202355,13.929160799298968,21.411885125296457,2.75
2020-05-10,849.0,215,12.54104014805385,15.883028984069824,22.09944180079869,10.25
2020-05-17,685.0,194,12.373212678091866,16.23319067273821,23.23586845397949,2.75
2020-05-24,645.0,151,8.179198810032435,12.617891584123884,21.293995448521205,0.125
2020-05-31,544.0,137,11.905939102172852,14.537794930594307,18.65517384665353,37.6875
2020-06-07,338.0,99,13.352679116385325,16.448440551757812,22.093135833740234,53.6875
2020-06-14,225.0,209,12.773703166416713,15.595735686165948,20.823831421988352,6.75
2020-06-21,228.0,173,11.899594579424177,15.416982650756836,21.5355965750558,13.6875
2020-06-28,175.0,94,7.950523512704032,10.908783776419504,16.73027583530971,26.5625
2020-07-05,126.0,126,9.479917015348162,13.35191890171596,19.70053209577288,17.5
2020-07-12,51.0,267,10.836117335728236,14.18802274976458,20.08043234688895,31.4375
2020-07-19,19.0,173,11.721851485116142,15.921914509364536,23.255150386265345,0.5
2020-07-26,15.0,102,10.149912561689105,12.83796841757638,17.983665466308594,38.4375
2020-08-02,7.0,81,10.614133153642928,14.353433200291224,22.09009552001953,0.3125
2020-08-09,4.0,136,12.259808540344238,15.857739312308174,22.30705533708845,78.75
2020-08-16,1.0,89,10.19589012009757,12.147132056100029,14.905799729483467,49.875
2020-08-23,3.0,60,7.811689751488822,12.847896030970984,22.087905202593124,0.5
2020-08-30,3.0,16,13.90854263305664,16.768460954938615,21.94816289629255,10.125
2020-09-06,1.0,235,14.861518723624092,18.27639307294573,24.75885990687779,2.6875
2020-09-13,1.0,72,13.664636884416852,17.72528157915388,24.118169920785085,4.75
2020-09-20,0.0,151,11.888635499136788,15.141590118408203,20.406367438180105,0.625
2020-09-27,2.0,156,16.53685964856829,20.419024876185823,26.731121063232425,25.875
2020-10-04,2.0,93,15.146824428013392,17.747990335736954,22.090410232543945,38.875
2020-10-11,1.0,216,13.220369338989258,17.172495705740793,22.77301624843053,3.1875
2020-10-18,2.0,176,15.569747379847936,19.21466554914202,23.96178000313895,6.75
2020-10-25,1.0,332,14.890646389552526,19.004046303885325,24.48163740975516,21.1875
2020-11-01,1.0,93,10.140006610325404,15.302167892456056,21.84472928728376,6.6875
2020-11-08,0.0,176,16.70939568110875,19.669057846069336,24.952403477260045,39.6875
2020-11-15,1.0,249,15.57158429282052,18.778019632611954,23.66155869620187,26.4375
2020-11-22,1.0,324,17.075145312717982,20.993683133806503,26.617928096226283,20.625
2020-11-29,0.0,198,17.50202969142369,20.764716829572404,25.304432460239955,45.9375
2020-12-06,0.0,41,17.161614554268972,20.56172016688756,25.774431501116077,48.1875
2020-12-13,2.0,394,18.623062133789062,22.044329507010325,27.032015664236887,76.6875
2020-12-20,2.0,192,17.390842165265763,20.781810760498047,25.684721537998744,23.0
2020-12-27,0.0,107,18.314640590122767,21.458872386387416,26.583174024309432,53.3125
2021-01-03,1.0,333,18.308025360107425,21.953373227800643,27.753416061401367,50.1875
2021-01-10,8.0,324,19.92905044555664,22.40342167445592,26.95205170767648,35.625
2021-01-17,19.0,543,18.795065471104213,20.48792893545968,23.424049377441406,145.625
2021-01-24,23.0,451,19.54589353288923,21.75744955880301,26.594445637294225,44.4375
2021-01-31,28.0,315,19.50729642595564,23.337859289986746,29.13284601484026,18.5
2021-02-07,32.0,109,16.299014500209264,20.11571502685547,26.2393068586077,24.0
2021-02-14,40.0,560,17.11288915361677,21.7098206111363,28.631452832903182,23.25
