Semana,SE,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2012-12-09,50,39.926723,12.718254,17.260937,14.607955,74.484375,16.48611,6.6923075,8.297101,14.892361,30.048828,7.2,8.595,68.96181,11.761968,24.728477,6.25,63.783653
2012-12-16,51,46.829742,41.265873,13.510938,34.235794,85.91927,31.82176,44.53846,30.79076,21.717014,20.966797,43.266666,47.995,86.58507,21.398935,51.949505,44.485294,55.01202
2012-12-23,52,45.189655,34.050594,34.99531,49.386364,31.231771,105.98148,20.370192,15.582428,30.229166,52.79785,31.818056,25.6725,38.269096,41.019947,39.842716,56.0625,33.1238
2012-12-30,1,21.306034,9.851191,16.623438,6.744318,30.820312,10.685185,10.336538,3.5507247,4.513889,19.4375,13.197222,29.42,20.239584,14.343085,12.524007,19.80147,22.884615
2013-01-06,2,53.564655,38.440475,43.13906,12.474432,56.78125,14.782408,9.144231,15.431159,13.74132,58.4209,10.990278,5.6725,67.520836,25.80718,45.299667,5.8382354,78.07211
2013-01-13,3,16.116379,26.21627,15.871875,17.261364,2.3671875,23.393518,77.03846,18.277174,7.111111,8.1953125,23.98611,25.195,9.5625,15.230053,22.129139,19.522058,16.377403
2013-01-20,4,0.8663793,2.8531747,1.465625,32.988636,2.421875,22.787037,6.980769,13.567029,17.79514,1.1015625,7.1222224,15.105,2.25,2.1143618,8.551325,12.580882,1.5745193
2013-01-27,5,0.112068966,0.013888889,0.1234375,4.943182,0.45833334,1.4166666,0.75,0.7789855,1.0902778,0.44921875,0.59444445,3.06,0.1736111,0.42952126,4.5877485,1.1544118,0.77884614
2013-02-03,6,14.8125,15.630953,17.38125,58.590908,6.8072915,58.791668,75.88942,66.078804,73.52951,20.922852,34.266666,82.475,5.1024303,21.007315,21.996689,60.474266,12.213943
2013-02-10,7,26.452587,36.982143,22.692188,48.50568,37.351562,37.296295,40.03846,35.320652,38.97222,27.382812,41.658333,22.65,37.979168,23.009308,40.679634,31.191177,52.641827
2013-02-17,8,59.189655,33.489086,21.542187,96.55114,28.936197,71.22454,19.60577,19.951086,46.65278,45.78711,25.601389,18.83,64.87153,26.75399,45.178394,14.742647,64.73317
2013-02-24,9,8.370689,3.5654762,7.8882813,9.579545,1.5859375,15.979167,12.879807,16.487318,13.581597,14.167969,6.975,28.57,4.2222223,10.798537,17.814156,16.095589,9.221154
2013-03-03,10,63.967674,46.359127,27.81953,83.01989,55.266926,60.444443,90.80769,80.521736,80.30035,51.55664,36.261112,43.035,66.326385,23.702793,66.65273,40.161766,56.578125
2013-03-10,11,62.46121,28.085318,37.845314,28.795454,96.9349,33.912037,23.509615,35.074276,30.246529,56.82617,16.980556,48.12,114.03819,23.009308,36.058773,25.691177,86.75961
2013-03-17,12,39.92888,29.957342,31.101562,30.116478,22.098959,43.76389,76.81731,73.753624,36.734375,41.385742,42.925,43.9225,43.70139,19.079123,41.687916,43.003677,38.10457
2013-03-24,13,7.461207,13.009921,6.3890624,12.607955,12.5,16.592592,26.658653,14.977355,15.920139,4.6640625,19.152779,35.3775,9.295139,14.710107,4.000828,23.069853,19.004808
2013-03-31,14,53.193966,43.964287,36.009377,20.136364,55.072918,18.796297,118.88461,76.759056,30.034721,50.05664,53.802776,42.395,65.50347,30.351065,40.48096,38.683823,44.959133
2013-04-07,15,52.661636,13.255953,22.95078,15.076705,62.510418,16.907408,54.927883,27.39221,13.94618,42.73535,17.280556,12.3175,67.15625,13.148272,15.418874,12.5625,49.49399
2013-04-14,16,0.0,0.39087301,0.1,0.10795455,0.18229167,0.032407407,0.115384616,0.057971016,0.2048611,0.03125,0.10277778,0.26,0.21180555,0.07712766,0.067880794,0.0,0.036057692
2013-04-21,17,0.004310345,0.59126985,0.1484375,0.20454545,0.0,0.074074075,1.5384616,0.22826087,0.0625,0.099609375,1.1777778,10.195,0.0,0.28324467,0.12748344,5.529412,0.07932692
2013-04-28,18,7.215517,0.20833333,0.334375,4.971591,15.9244795,7.787037,0.048076924,1.4836956,7.8368053,2.2890625,0.17222223,1.79,8.951389,0.22739361,3.2127483,1.3455882,6.1490383
2013-05-05,19,0.30172414,8.577381,1.45,1.4375,0.0,0.7824074,38.375,10.708333,1.4791666,0.36132812,27.813889,36.615,0.0,8.211436,1.2806292,27.095589,0.49278846
2013-05-12,20,44.232758,9.555555,30.054688,7.630682,90.73177,6.685185,5.0,3.0235507,4.1770835,35.09961,9.077778,8.085,62.67361,20.535904,13.774007,11.654411,90.61539
2013-05-19,21,15.202586,17.093254,12.984375,23.505682,5.4296875,17.375,15.307693,27.576086,22.659721,19.96289,12.688889,12.53,11.0,8.053191,40.456955,10.161765,7.9591346
2013-05-26,22,28.37931,10.517858,19.726562,3.875,12.1484375,8.157408,11.211538,7.139493,6.486111,29.0625,9.913889,18.89,12.895833,27.466755,13.311258,17.904411,22.16827
2013-06-02,23,0.09913793,0.36507937,0.2109375,0.42045453,0.010416667,0.6666667,0.5192308,0.11231884,0.0625,0.16210938,0.25277779,1.445,0.010416667,0.23271276,0.0049668876,0.5955882,0.098557696
2013-06-09,24,0.6465517,0.46031746,0.7796875,3.0568182,2.0390625,2.6898148,1.3269231,1.0688406,1.5347222,0.49609375,0.76944447,2.15,0.9131944,0.6569149,1.2996689,1.3602941,0.18028846
2013-06-16,25,86.206894,111.64286,89.67344,47.11932,96.92969,41.541668,94.04808,53.425724,42.555557,82.09766,102.236115,146.375,102.46875,159.65825,75.33858,126.963234,136.26683
2013-06-23,26,56.568966,59.38889,46.998436,34.982956,53.588543,36.84722,42.076923,39.210144,23.038195,59.48633,43.702778,37.95,59.229168,55.207447,63.43543,42.47059,55.040867
2013-06-30,27,0.02586207,2.6567461,1.1078125,0.3068182,0.015625,0.023148147,1.9711539,1.518116,0.11805555,0.203125,1.7,4.365,0.0,2.356383,0.6589404,2.3088236,0.115384616
2013-07-07,28,8.668103,3.2599206,2.203125,11.744318,18.307291,19.185184,3.2980769,3.164855,5.21875,5.359375,3.6333334,5.645,17.934029,1.1223404,10.423014,4.1397057,10.1875
2013-07-14,29,28.456896,35.497025,26.88125,32.457386,17.109375,35.988426,34.216347,22.75634,29.125,35.79492,30.913889,16.3275,20.79514,24.184175,30.088161,17.305147,18.342548
2013-07-21,30,1.6551725,27.190475,7.9703126,4.7897725,0.30729166,0.3935185,60.865383,35.041668,10.489583,2.9179688,52.244446,49.605,0.5069444,41.518616,5.437086,61.058823,1.3629807
2013-07-28,31,1.1982758,0.45238096,3.0609374,0.14204545,0.140625,0.5972222,0.1826923,0.05615942,0.038194444,0.8183594,0.06388889,0.17,1.1388888,0.18085106,0.41887417,0.34558824,1.0625
2013-08-04,32,108.00862,78.269844,87.275,90.28977,42.322918,66.50926,21.778847,48.900364,78.08681,124.2832,31.430555,14.635,71.96528,35.24867,112.427155,19.404411,93.79327
2013-08-11,33,9.978448,8.055555,5.3734374,21.448864,6.0078125,19.166666,19.51923,16.48913,16.434029,7.9648438,18.672222,18.075,5.75,14.134309,12.317881,22.94853,5.9759617
2013-08-18,34,22.974138,2.8888888,4.671875,74.556816,16.020834,78.40741,8.346154,12.945652,47.708332,17.578125,4.7777777,5.11,22.458334,0.5638298,49.24669,6.9264708,9.980769
2013-08-25,35,48.88362,58.462303,48.965626,96.818184,39.677082,81.97222,36.990383,43.559784,79.77431,51.027344,54.711113,39.805,41.76389,53.601063,65.20612,46.34559,37.665867
2013-09-01,36,13.650862,20.680555,15.784375,8.028409,14.8151045,3.4814816,7.1923075,11.626812,7.75,15.2421875,11.319445,6.555,6.625,14.460107,20.815397,7.3382354,10.923077
2013-09-08,37,2.3275862,0.08134921,3.090625,0.0,7.2760415,0.060185187,0.22115384,0.17391305,0.0069444445,1.3632812,0.08888889,0.22,9.479167,0.25398937,0.0066225166,0.4117647,3.3701923
2013-09-15,38,88.30604,140.55952,111.57344,86.556816,82.28125,85.18056,106.35577,117.48007,84.65278,120.84375,112.46389,73.385,93.35069,113.44947,128.97351,102.20588,99.46875
2013-09-22,39,30.646551,27.452381,21.028126,13.914773,27.333334,15.472222,32.028847,24.043478,23.121529,31.515625,27.425,35.005,31.760416,40.589096,21.702814,30.536764,35.471153
2013-09-29,40,51.329742,36.219246,25.766407,10.409091,27.923178,7.726852,37.697117,14.39221,9.881945,40.41797,33.90972,35.9825,37.149307,34.998005,18.912252,34.985294,52.310097
2013-10-06,41,0.5948276,0.5793651,0.475,2.5795455,2.4609375,0.018518519,2.7019231,1.2554348,1.0694444,0.037109375,1.0472223,4.18,0.6666667,0.35904256,0.46523178,3.139706,0.22596154
2013-10-13,42,9.456897,16.789682,11.354688,15.454545,9.6380205,18.601852,23.307692,11.943841,12.805555,10.5859375,22.25,17.765,9.336805,14.642287,17.172186,19.117647,17.53125
2013-10-20,43,115.63362,36.03373,55.603127,30.681818,78.46094,29.25926,34.567307,27.673914,30.472221,103.39844,27.330555,13.865,114.40278,39.490692,57.92053,20.32353,90.30529
2013-10-27,44,0.0862069,0.7480159,0.1484375,1.3125,0.15104167,0.1388889,4.6634617,3.838768,0.6770833,0.05078125,4.0805554,5.76,0.024305556,0.66356385,0.5745033,4.3088236,0.43990386
2013-11-03,45,3.1206896,10.150794,2.45625,4.681818,0.34375,2.0555556,14.028846,7.253623,4.8333335,3.7324219,15.405556,19.545,2.59375,8.765958,4.7607617,19.0,2.9927886
2013-11-10,46,46.00862,12.416667,33.270313,34.090908,32.604168,52.180557,4.3365383,15.576087,27.256945,46.69922,10.427778,5.0,37.975693,14.663564,52.607616,4.2867646,40.536057
2013-11-17,47,53.90948,10.373015,28.435938,40.227272,38.807293,24.407408,11.865385,17.755434,39.99653,40.896484,13.569445,13.4,61.99653,23.539894,32.570366,15.955882,58.504807
2013-11-24,48,12.762931,13.236111,14.771875,4.653409,37.84375,5.4953704,28.548077,21.262682,3.3611112,12.654297,27.341667,38.16,15.923611,20.950798,10.98096,31.632353,22.774038
2013-12-01,49,49.790947,32.93155,35.759377,41.863636,46.140625,26.04861,35.740383,37.954712,46.555557,52.865234,28.152779,10.5725,49.435764,19.766623,50.71813,22.867647,48.13221
2013-12-08,50,39.857758,33.426586,40.4,36.06818,20.067709,30.074074,39.78846,19.561594,29.04514,32.22461,32.02222,25.99,46.98264,25.409575,23.447847,23.19853,25.598558
2013-12-15,51,0.9784483,1.3690476,7.5453124,0.32386363,5.216146,0.9768519,8.519231,2.1467392,0.7291667,1.7109375,6.2166667,20.255,1.5520834,2.319149,0.5504967,16.345589,0.5120192
2013-12-22,52,1.7456896,12.123015,8.665625,8.857955,2.2578125,3.7453704,3.5192308,6.0960145,14.538195,2.3398438,2.4666667,6.12,3.0416667,4.3218083,5.4221854,5.9632354,2.0216346
2013-12-29,1,72.12931,58.29762,48.65625,49.465908,86.24479,66.07407,76.78846,76.94203,38.59722,62.998047,71.69444,83.985,95.010414,56.712765,65.60596,74.90441,69.42308
2014-01-05,2,46.780174,37.71627,42.571877,30.426136,10.817708,30.657408,13.942307,31.126812,31.04861,34.25,21.430555,4.925,19.086805,39.87899,34.750828,14.463235,27.71875
2014-01-12,3,19.568966,63.319443,45.2375,55.125,9.911458,55.208332,19.711538,23.699276,38.28472,28.644531,44.336113,38.15,12.628472,48.86436,32.53063,29.845589,21.129808
2014-01-19,4,2.5905173,3.1785715,3.7390625,27.147728,1.0286459,19.648148,0.7692308,7.3514495,7.6597223,4.1679688,2.85,5.23,2.3298612,2.0345745,6.040563,5.4191175,3.3701923
2014-01-26,5,10.38362,0.578373,5.596875,8.025568,2.8684895,30.895834,0.0625,0.6702899,4.9756947,11.302734,0.21805556,1.58,7.328125,3.7386968,4.2963576,0.55514705,3.6358173
2014-02-02,6,5.9676723,1.6309524,9.46875,12.002841,0.7291667,14.027778,0.057692308,2.3677535,3.6006944,10.131836,3.0875,1.2825,0.3576389,3.3078458,14.689569,1.3529412,1.8557693
2014-02-09,7,46.681034,35.705357,33.67031,70.170456,17.47526,99.166664,14.836538,31.684782,49.137154,45.905273,22.272223,18.84,39.65278,27.255983,37.481373,22.82353,44.23077
2014-02-16,8,2.3943965,13.020833,7.0734377,20.414772,7.8958335,10.62963,10.072115,13.317935,17.45139,10.457031,19.006945,28.565,4.5850697,9.030585,11.371689,16.67647,2.75
2014-02-23,9,42.176723,54.800594,38.603905,42.696022,14.639323,56.726852,50.682693,78.5308,39.682293,57.677734,61.644444,29.9675,28.137154,31.03258,75.50124,38.860294,28.860577
2014-03-02,10,60.452587,41.04762,33.284374,20.97159,63.153645,20.777779,37.548077,15.217391,8.496528,52.82617,46.605556,27.53,59.166668,32.523937,33.43957,37.889706,60.38702
2014-03-09,11,19.538794,41.22222,20.815624,31.079546,17.479166,13.481482,76.97115,39.699276,23.340279,16.78711,59.01389,55.89,35.739582,64.62766,20.732616,80.007355,30.399038
2014-03-16,12,105.403015,31.381945,55.21172,56.61932,73.37891,93.291664,39.783653,41.714672,38.93403,85.46777,41.419445,24.2025,79.236115,53.96875,52.93005,49.28309,102.6274
2014-03-23,13,0.0,1.0496032,0.2171875,14.517045,0.578125,8.416667,3.7403846,11.025362,16.190971,0.001953125,2.6694446,4.88,0.2013889,0.62101066,1.1283113,4.8161764,0.46153846
2014-03-30,14,50.65948,7.7123017,17.49375,47.335228,48.79948,24.875,29.778847,29.862318,48.118057,33.41797,21.080555,36.72,38.708332,13.203458,21.64404,28.433823,42.15625
2014-04-06,15,65.284485,15.773809,27.536718,14.732955,108.311195,28.842592,14.894231,23.434782,19.65625,41.075195,9.969444,5.0875,98.6875,14.638298,34.48179,7.3713236,50.3738
2014-04-13,16,4.5689654,2.9087303,7.8875,1.1818181,13.052083,0.6111111,7.394231,3.8913043,0.8923611,12.236328,3.3111112,5.96,11.197917,5.6555853,3.0405629,4.8382354,6.2139425
2014-04-20,17,3.247845,13.948413,9.346875,24.110796,4.2486978,13.611111,2.9903846,5.634058,19.39757,5.5947266,10.891666,22.795,6.3003473,12.772607,12.765314,16.522058,6.8689904
2014-04-27,18,168.1293,35.753967,77.185936,5.221591,159.83073,4.5925927,7.125,4.95471,4.6631947,133.85938,10.752778,5.145,179.57986,20.538565,56.187084,7.3235292,139.05289
2014-05-04,19,2.0086207,2.2242064,2.503125,12.977273,3.3307292,9.041667,1.8173077,6.9619565,11.159722,3.1914062,2.3194444,1.755,1.5798612,1.5691489,6.794702,1.3161764,0.6610577
2014-05-11,20,2.5215516,7.0575395,4.1484375,5.8636365,1.7916666,18.412037,3.6826923,5.8731885,5.079861,16.824219,6.038889,1.86,4.2708335,1.6542553,12.687086,3.4485295,4.514423
2014-05-18,21,75.280174,24.75,41.525,28.130682,61.01302,22.092592,13.663462,17.445652,26.878471,72.5293,14.955556,13.845,68.37153,14.868351,76.46109,18.139706,33.036057
2014-05-25,22,28.060345,24.0,23.528126,18.488636,37.4375,28.648148,20.942308,25.942028,27.5625,31.414062,24.477777,19.1,33.53472,30.789894,31.577814,27.75,12.942307
2014-06-01,23,21.85776,45.74206,37.304688,60.5625,16.643229,71.67593,52.75,33.335144,46.614582,33.783203,54.788887,41.56,14.072917,41.277927,56.896523,52.683823,18.836538
2014-06-08,24,29.051723,37.920635,26.040625,40.085228,28.052084,33.444443,34.067307,41.416668,33.0625,42.720703,44.261112,12.95,27.711805,6.7154255,51.307945,26.985294,26.252403
2014-06-15,25,5.9698277,16.081348,7.947656,6.3863635,6.3489585,2.976852,9.634615,9.029891,6.4270835,12.245117,14.909722,17.54,4.1475697,8.729388,6.8290563,22.547794,9.198318
2014-06-22,26,323.5905,110.27381,155.675,94.181816,253.74219,72.87963,43.634617,58.650364,75.09722,267.35938,61.08889,4.67,339.7639,37.970745,180.9048,16.772058,209.25961
2014-06-29,27,2.8275862,0.78075397,1.0757812,4.130682,0.6614583,7.414352,0.72115386,0.25543478,1.4565972,3.0449219,0.2777778,0.125,3.4305556,0.36768618,8.337749,0.14338236,2.6466346
2014-07-06,28,10.525862,4.7777777,2.5054688,26.21591,20.009115,19.57176,4.1778846,4.879529,19.34375,4.6660156,5.7930555,9.9575,16.944445,2.950133,6.576987,9.341911,13.930288
2014-07-13,29,14.672414,1.3373016,5.0289063,7.1420455,17.570312,11.891204,7.5576925,4.3097825,2.390625,9.829102,7.3125,4.9625,16.42014,6.1010637,10.273593,6.6911764,15.362981
2014-07-20,30,63.607758,29.007936,34.447655,17.329546,69.24349,14.844908,18.557692,16.227356,17.168404,53.109375,14.225,4.8725,61.914932,28.134974,38.379967,8.275735,69.18389
2014-07-27,31,21.323277,9.176587,9.559375,17.869318,5.8385415,17.171297,5.923077,6.4492755,10.107639,15.917969,9.7277775,6.78,10.184028,1.3510638,15.057119,5.132353,14.824519
2014-08-03,32,4.87931,1.2896825,1.978125,11.329545,0.94401044,8.986111,1.9230769,5.552536,8.572917,3.9160156,1.6652777,3.065,1.6215278,0.8484042,5.826159,3.5220587,1.6658654
2014-08-10,33,34.61638,35.829365,37.448437,26.539772,15.75,31.180555,47.375,19.09058,25.722221,28.333984,33.355556,37.28,29.802084,39.55585,24.798014,56.889706,23.454327
2014-08-17,34,0.012931035,0.20039682,0.1953125,0.42613637,0.018229166,0.074074075,0.125,0.26811594,0.090277776,0.24023438,0.15,0.56,0.06944445,0.2606383,0.024834437,0.16911764,0.28365386
2014-08-24,35,6.413793,12.398809,13.176562,0.53409094,10.535156,0.2962963,5.8076925,9.556159,4.9583335,7.2929688,10.938889,2.855,13.934028,12.341755,3.8961093,5.117647,11.378606
2014-08-31,36,57.87069,31.920635,36.003124,29.84091,32.690105,28.86574,36.673077,33.97826,24.538195,43.398438,34.558334,47.325,53.333332,50.609043,33.5,53.39706,42.802883
2014-09-07,37,2.862069,0.37896827,0.3125,10.755682,1.90625,28.38889,1.7403846,0.7880435,3.7916667,2.9472656,1.3527777,4.275,1.7777778,0.22207446,9.328643,4.25,0.9110577
2014-09-14,38,65.93535,33.92262,47.29375,7.284091,108.6224,2.1620371,17.846153,18.349638,5.1284723,53.32617,27.625,30.865,94.739586,47.656914,26.870861,29.852942,75.08654
2014-09-21,39,42.875,33.52381,39.96328,36.00568,44.36198,32.166668,34.53846,28.734602,28.739584,45.77539,27.641666,19.0175,38.15625,29.410904,48.526077,27.30147,40.64423
2014-09-28,40,166.86638,90.52976,113.52344,38.295456,167.625,24.976852,46.692307,67.81884,42.84722,134.28125,65.369446,29.435,179.0868,75.53324,85.540565,43.161766,156.43028
2014-10-05,41,1.7068965,0.12698413,0.0171875,0.8068182,16.851562,1.0092592,0.88461536,0.32427537,0.12847222,0.03515625,0.375,0.74,11.479167,0.054521278,0.19453642,0.8308824,4.2788463
2014-10-12,42,7.150862,42.378967,23.876562,101.03409,0.067708336,94.421295,31.336538,70.10689,85.77431,19.0,31.427778,11.84,0.7118056,18.106382,92.23427,19.5,2.1947114
2014-10-19,43,11.913794,4.888889,12.050781,2.028409,2.8177083,0.7546296,1.5192307,3.281703,1.6284722,17.173828,1.775,4.0825,9.947917,8.21609,8.227235,2.8529413,11.853365
2014-10-26,44,12.323276,11.628968,7.3671875,7.380682,14.838542,1.2731482,1.4903846,6.222826,5.3680553,4.845703,6.741667,1.5,15.149305,5.4734044,13.547186,4.25,14.992788
2014-11-02,45,87.461205,49.16865,80.10625,54.622158,86.260414,45.863426,29.307692,21.451992,28.993055,99.78418,24.276388,33.285,87.89931,53.549202,73.16391,30.169117,80.87981
2014-11-09,46,1.9568965,5.234127,2.0484376,5.619318,0.18229167,2.3425925,0.41346154,2.6902175,2.5520833,1.7578125,2.4472222,7.76,0.9166667,3.1396277,7.875828,3.0514705,0.39903846
2014-11-16,47,11.146552,13.335318,20.832813,5.8522725,21.791666,4.361111,11.423077,7.60779,4.609375,21.046875,15.111111,14.375,16.836805,24.350399,12.780215,14.8529415,14.947115
2014-11-23,48,34.323277,55.343254,50.49375,7.25,21.807291,2.226852,49.096153,32.820652,5.076389,46.99414,57.802776,26.595,26.753471,40.664894,38.626656,45.713234,40.610577
2014-11-30,49,25.87069,2.8730159,9.782812,16.636364,30.473959,6.037037,10.317307,4.7427535,14.444445,22.373047,4.6277776,14.35,17.29861,9.001329,19.661425,9.375,20.951923
2014-12-07,50,48.676723,30.100199,38.94297,68.045456,28.664062,28.93287,20.754808,25.375906,45.822918,33.933594,32.454166,39.1,54.208332,27.587101,47.875416,46.669117,48.027645
2014-12-14,51,0.8146552,16.395834,6.9132814,18.661932,0.16276042,3.4189816,7.793269,14.240942,17.987846,3.3007812,16.365278,12.6175,0.026041666,19.488697,10.180878,11.753676,0.7295673
2014-12-21,52,53.140087,90.111115,46.771095,43.292614,48.526043,28.229166,36.39423,59.31884,29.793404,60.04883,54.768055,58.235,53.494793,58.133644,66.14901,62.452206,32.460335
2014-12-28,53,121.55819,39.651787,53.952343,25.954546,203.63152,35.39352,21.274038,33.629528,21.256945,116.81738,24.4625,38.87,175.6007,49.323803,58.91639,36.691177,134.13101
2015-01-04,1,27.844828,58.599205,37.264843,51.758522,13.144531,35.46528,25.158653,28.83605,32.38889,26.05957,25.306944,17.2825,21.166666,24.319815,54.240894,19.602942,16.197115
2015-01-11,2,58.127155,43.66369,42.16875,43.897728,41.389324,21.030092,9.764423,48.071556,48.064236,44.45117,24.936111,32.1625,52.899307,21.71476,29.51697,19.702206,47.741585
2015-01-18,3,17.3125,24.94147,16.196095,65.951706,25.076822,28.45139,35.192307,47.76902,79.05035,21.108398,20.05,45.2775,27.864584,9.69016,22.974339,30.375,16.436298
2015-01-25,4,19.409483,26.801588,24.565624,27.988636,21.30599,23.796297,44.89423,24.656702,31.57986,20.88086,28.379168,35.875,27.630209,31.325798,31.482616,37.89706,23.570913
2015-02-01,5,17.448277,35.204365,30.575,35.477272,10.0625,26.935184,48.384617,28.31884,32.45139,22.03125,23.269444,67.975,21.70139,19.734043,25.490894,38.02941,16.213942
2015-02-08,6,63.142242,30.488094,39.103127,47.511364,25.151041,16.828703,70.83654,78.934784,74.013885,47.621094,40.908333,59.92,33.51736,24.05718,28.706125,52.492645,29.850962
2015-02-15,7,20.193966,17.122025,20.652344,18.6875,8.21875,37.449074,42.658653,25.879528,19.430555,20.743164,38.75,97.4725,12.861111,28.386969,20.496275,69.47059,28.832933
2015-02-22,8,45.00862,28.563492,36.683594,36.329544,17.75651,36.608795,35.14423,37.675724,35.623264,36.43164,21.7125,45.9525,24.98611,15.859708,27.302153,31.382353,24.460337
2015-03-01,9,20.04526,14.137897,13.135938,14.125,17.540365,19.363426,47.64423,24.54529,8.975695,11.441406,31.072222,40.6775,17.661459,13.829787,17.858444,23.977942,23.640625
2015-03-08,10,7.956897,10.19246,10.3625,79.045456,3.2005208,58.40278,8.211538,27.407608,104.333336,7.6210938,10.45,55.145,3.2222223,11.61968,17.338575,20.316177,3.1586537
2015-03-15,11,0.92025864,9.050595,6.7476563,2.6761363,4.4882812,1.0972222,32.466347,10.700181,4.6770835,6.107422,11.461111,36.9075,4.845486,4.43617,3.7388246,20.327206,3.1983173
2015-03-22,12,11.131466,21.758928,16.83125,15.542614,12.243489,10.12037,23.514423,24.171196,15.923611,6.2382812,33.60278,30.2725,16.76736,19.081118,9.80298,23.26103,11.302885
2015-03-29,13,13.275862,32.699406,15.296094,9.309659,6.591146,23.604166,58.110577,32.539856,7.0729165,16.269531,45.933334,38.5325,6.5243053,15.032579,26.99793,26.419117,10.923077
2015-04-05,14,11.590517,15.049603,8.75,17.818182,12.072917,17.67824,16.028847,28.570652,17.847221,16.081055,13.419444,13.5225,14.100695,3.1050532,26.73717,13.525735,10.96875
2015-04-12,15,20.532328,5.484127,7.021875,26.786932,20.847656,24.333334,21.23077,24.29529,13.482639,8.96582,12.833333,41.7675,25.010416,5.676862,10.607615,27.125,20.133413
2015-04-19,16,29.605604,32.43651,21.54453,37.201706,24.266928,55.405094,35.870193,34.656704,34.524307,32.273438,34.475,80.24,40.51736,27.664228,46.055878,61.643383,25.20673
2015-04-26,17,0.11637931,0.15674603,0.703125,8.801136,0.078125,6.8009257,5.7884617,4.137681,7.7916665,0.4453125,1.4472222,18.245,0.07986111,0.6888298,2.3046358,8.639706,0.20673077
2015-05-03,18,23.99569,11.137897,8.839844,4.8948865,38.097656,12.701389,12.322115,9.871377,3.2065973,14.004883,22.333334,12.0375,33.279514,15.664893,11.433775,14.775735,31.427885
2015-05-10,19,1.3146552,8.335318,2.825,81.92614,0.34114584,88.35185,28.798077,43.364132,64.55903,2.9902344,19.066668,30.765,2.0833333,3.7101064,9.713576,25.44853,2.2788463
2015-05-17,20,0.33620688,6.269841,0.8859375,1.875,0.0,1.0,50.9375,37.366848,5.4427085,0.8154297,27.902779,51.08,0.10763889,1.936835,2.3125,33.919117,0.7379808
2015-05-24,21,57.517242,83.230156,56.414062,79.46023,90.35156,126.30556,93.77885,81.547104,59.395832,62.503906,99.647224,84.11,73.80556,78.22607,50.7649,81.35294,73.58414
2015-05-31,22,0.038793102,0.20436507,0.18125,0.08522727,0.044270832,0.8148148,0.13461539,0.0036231885,0.017361112,0.13671875,0.46944445,0.36,0.0034722222,0.3324468,0.042218544,0.05147059,0.29807693
2015-06-07,23,28.340517,28.896826,26.904688,28.602272,28.309896,39.203705,39.25,13.505435,12.013889,23.664062,35.25,44.655,32.49653,36.914894,17.214403,40.566177,41.129807
2015-06-14,24,50.58621,50.26389,40.929688,18.943182,48.14323,21.467592,43.89423,40.10326,23.01389,51.771484,42.461113,40.015,53.350693,44.953457,38.323677,47.57353,63.860577
2015-06-21,25,2.9267242,3.6547618,4.2328124,16.869318,0.5442708,25.689816,2.9951923,2.143116,3.9791667,5.5253906,4.1986113,13.2825,0.6527778,1.3038564,6.647351,6.9411764,2.2163463
2015-06-28,26,53.771553,13.669642,22.39375,4.5511365,52.22005,3.9629629,2.0625,5.6875,4.8819447,33.021484,1.9569445,5.8525,59.84028,8.011303,17.533527,2.577206,46.765625
2015-07-05,27,76.37069,53.61111,61.8125,38.301136,103.42969,50.412037,39.807693,56.65942,42.885418,62.623047,38.93889,34.375,96.83681,61.550533,60.442055,46.125,77.00961
2015-07-12,28,173.71983,63.251984,73.63438,52.835228,161.76302,109.296295,54.75,53.77174,50.50347,128.70312,64.763885,53.175,200.6493,79.79654,108.53394,50.889706,146.61058
2015-07-19,29,72.418106,44.34722,48.027344,65.224434,56.60026,80.16435,45.942307,82.43116,86.49826,57.929688,36.508335,29.6025,66.43229,40.164894,64.242966,28.283089,58.17548
2015-07-26,30,0.01724138,0.2361111,0.175,0.09659091,0.3359375,0.14814815,0.13461539,0.22644928,0.9826389,0.1328125,0.65,1.055,0.7673611,0.21409574,0.12582782,0.25,0.7956731
2015-08-02,31,0.0,0.029761905,0.015625,2.5710227,0.20572917,8.423611,0.115384616,0.04076087,0.8003472,0.0,0.5083333,0.1475,0.048611112,0.13231383,0.16307947,0.16176471,0.23076923
2015-08-09,32,0.0,0.037698414,0.0296875,0.0,0.2265625,0.046296295,1.6057693,1.0271739,0.22222222,0.0,1.3305556,0.64,0.052083332,0.11037234,0.04304636,0.72794116,0.25480768
2015-08-16,33,8.327586,5.6329365,7.1015625,13.352273,6.6666665,15.675926,4.855769,12.288043,13.635417,7.8632812,2.9694445,1.73,5.232639,5.5984044,12.983443,1.6691177,6.855769
2015-08-23,34,32.952587,20.083334,30.695312,21.693182,29.763021,19.606482,29.211538,20.110508,24.35764,36.74414,13.658334,15.94,30.493055,28.777925,35.936256,14.029411,35.90625
